Object count,Average FPS,Average RAM Usage
27750,125.2212876188952,443.3308239616608
28000,124.26959097094372,443.5921123188392
28250,123.47779100833525,443.7306200972471
28500,120.86526724431192,443.83398973510083
28750,122.25012255024559,444.0151950081843
29000,121.30606530326517,444.2567000824399
29250,120.93870038412291,444.36715831265553
29500,120.37101890115169,444.53136832917664
29750,119.76467292337863,444.60342347535544
30000,118.7463110613139,444.87335282224205
30250,118.47226808353095,444.9910774493257
30500,117.9,445.1417000848158
30750,117.00234004680092,445.3123141880345
31000,116.30232604652093,445.4813380911422
31250,115.57281087084863,445.63043324675283
31500,114.93333066589311,445.7973020887739
31750,114.35832274459975,445.96278302712176
32000,113.88883328996617,446.1876771528993
32250,113.31359763171581,446.23513724624945
32500,112.72705449307834,446.5063972493341
32750,112.11345361443374,446.5587999999987
33000,111.35456373623074,446.807227403415
33250,110.86984800424267,446.9514901624547
33500,109.90219804396088,447.2114036396725
33750,109.59863877489741,447.2327842922375
34000,109.00545027251363,447.44204183486363
34250,108.34984092682635,447.62978236380434
34500,108.24438019588031,447.7842413123838
34750,107.45802733476077,447.9755920856612
35000,107.28904991142649,448.1451869402984
35250,106.5436829099931,448.30811107981157
35500,106.03605225776764,448.4911621698112
35750,105.64648445315939,448.63468806818287
36000,105.0,448.8627353333337
36250,104.53554208430866,449.02500488038265
36500,104.02496599183804,449.2609335576919
36750,103.31239748769853,449.43193446272875
37000,102.82982064798792,449.58901624513607
37250,102.43995158111663,449.67486582031273
37500,101.35473155503972,449.9851384007902
37750,101.25467752586397,450.0706559288544
38000,100.7816331228295,450.2663837140013
38250,100.29528051649066,450.44257485030073
38500,99.45868062156673,450.5917162977861
38750,98.89691898060099,451.78242014170166
39000,98.52857328625302,451.90327055837537
39250,98.09122483910036,452.07413897959214
39500,97.68596364801026,452.22623329917906
39750,97.3097309730973,452.37713987666973
40000,96.7,452.6013377456051
40250,96.26064420584969,452.7498049896044
40500,95.83066581306018,452.91215354906126
40750,95.40190803816076,453.0612091194969
41000,95.01425213782068,453.1898137894737
41250,94.38967018667734,453.3688891834555
41500,90.85724006123857,453.5664935022033
41750,87.2043602180109,453.78771364678767
42000,92.01840368073616,453.8653159782605
42250,92.50185003700074,454.06159286486513
42500,91.81101732207865,454.20837603485955
42750,91.68710274761023,454.33899399563296
43000,90.69069069069069,454.5924890728485
43250,89.40625843809067,454.68490760626327
43500,90.23067843066642,454.89841685144097
43750,89.84851819982791,455.05428730512193
44000,89.31071728607434,455.2145748040309
44250,89.00445022251112,455.3509165168536
44500,88.53010023407958,455.5076710734461
44750,88.33621784931822,455.6469943374867
45000,87.96245334187273,455.88502298066
45250,87.53588971478305,456.0327715428567
45500,87.31921022624978,456.2100085910651
45750,87.01914421172658,456.38758540229776
46000,86.70606942485973,456.54387750865044
46250,86.28196786947599,456.7561220417634
46500,86.10172203444068,456.89078164924547
46750,85.82746478873239,456.9651615384615
47000,85.28528528528528,457.18700422535306
47250,84.96202227626168,457.3393724381622
47500,84.51014121694604,457.5408978698234
47750,84.33288982703255,457.696783392646
48000,83.75946922314843,457.8929622461166
48250,83.36919643303942,457.9998086434591
48500,82.12792349398795,458.1649056029234
48750,82.66696023779262,458.34390992736104
49000,81.94424989494327,458.49632039072
49250,82.16408798863112,458.6210576126672
49500,82.18053692618767,458.81338855054787
49750,81.84173928703639,458.9888856968215
