Object count,Average FPS,Average RAM Usage
0,296.9623620960402,328.25067834288393
250,182.2619690694836,312.6661993962726
500,116.85609092364334,313.3106576198717
750,86.67280515633132,314.0370421478059
1000,68.94343436364909,314.63435849056486
1250,57.64034824377064,315.35363871527835
1500,49.50990198039608,316.89052202019997
1750,43.403038212674886,316.6840094470059
2000,38.603088247059766,318.10434637305826
2250,34.80800584134351,318.2285364942516
2500,31.673482479352096,319.61329113923927
2750,29.10174610476629,319.69851580756085
3000,26.88954217544423,320.4272052238812
3250,24.985700954273156,321.80977429718973
3500,23.370344737660357,324.05947553648156
3750,21.941249549152406,324.9420890410965
4000,20.67671059631232,325.7153898058263
4250,19.561422867804907,326.94414205128123
4500,18.55529477843975,327.5489848648656
4750,17.644464049404498,328.15449431818075
5000,16.839741790625876,328.75550297618946
5250,16.09285577783813,329.3632612500004
5500,15.417576036681817,330.48543441558496
5750,14.787244743989538,331.62464285714265
6000,14.23758723028796,332.2123690140842
6250,13.720031245618603,332.82652992700696
6500,13.228176014911762,333.43119318181925
6750,12.766898548393582,334.03557559055054
7000,12.358331323848565,334.628439837398
7250,11.96509009009009,335.4422277310928
7500,11.58130073113255,336.06105478260855
7750,11.239676056479372,336.6841455357142
8000,10.920530597523344,337.2899816513767
8250,10.610079575596815,339.6319349056605
8500,10.319607253782186,340.21382718446625
8750,10.042883110883473,340.8457229999996
9000,9.785920380944694,342.96757216494797
9250,9.538056846818806,343.60426315789505
9500,9.311826019044187,344.21023655913933
9750,9.092654145745144,344.8494911111107
10000,8.881263561588534,345.39595113636375
10250,8.681344195108164,346.0524465116281
10500,8.485448466053155,346.70115833333364
10750,8.309223237793953,348.3411578313257
11000,8.134490238611715,350.53043086419683
11250,7.973918221917173,354.00360126582297
11500,7.80569815965655,357.0206102564099
11750,7.653035536266326,361.01517105263184
12000,7.477768795472918,362.2386567567569
12250,7.315362260747571,364.8614643835623
12500,7.184416898558057,365.8664985915494
12750,7.057661091114404,368.2558671428567
13000,6.93000693000693,369.5604521739128
13250,6.806670537126384,370.6371411764702
13500,6.697855671358549,373.2412030303029
13750,6.588884045777539,374.7117569230765
14000,6.480750146829495,375.67282968750015
14250,6.371165923363976,377.13357936507947
14500,6.252647290183344,376.51746451612894
14750,6.158319283615842,377.6837163934426
15000,6.060973392326808,378.34508833333336
15250,5.967733778384666,379.14228813559345
15500,5.879013947453778,380.97677413793133
15750,5.8007591870795725,382.2190473684213
16000,5.71067896967329,383.08831578947394
16250,5.63063063063063,388.90234821428527
16500,5.555274986111813,391.6169436363637
16750,5.470293268500228,392.48011481481495
17000,5.404137734136817,393.5737943396222
17250,5.316001163502141,394.4862849056604
17500,5.246325050193206,395.25143461538477
17750,5.180136714980752,396.2838215686276
18000,5.105616177795575,396.9510509803921
18250,5.04052582765434,398.2149879999999
18500,4.979573585902726,398.27952244897944
18750,4.913413619180362,399.5389918367346
19000,4.849121601826503,400.0607395833333
19250,4.796456745144863,401.29243617021285
19500,4.723760515392424,402.0442595744683
19750,4.682410423452769,402.9817826086956
20000,4.613101207429098,406.412343478261
20250,4.566905160602832,407.1088244444444
20500,4.505947851163536,407.99793777777757
20750,4.4613434727503165,408.76521363636385
21000,4.408729283982285,410.30571136363636
21250,4.363577321575352,410.83479534883685
21500,4.313284917546041,412.07678139534863
21750,4.2695509855546865,412.9249095238096
22000,4.222633314566074,416.3580285714288
22250,4.1804315021004115,416.667568292683
22500,4.460891164393978,415.8493704545456
22750,3.917944184364389,418.5708435897439
23000,3.8863150574254184,426.1403236842105
23250,3.841371571828594,427.63061052631554
23500,3.802699916941028,428.08684210526343
23750,3.772430668841762,429.3012351351352
24000,3.729349984377047,429.9251675675676
24250,3.706029504112663,431.02365833333346
24500,3.6652039787825412,431.92661666666663
24750,3.6275695284159615,432.9007694444443
25000,3.6037891268533775,434.01529142857146
25250,3.566733585382506,434.71951142857137
25500,3.529898238076508,436.0669971428569
25750,3.5072879380241586,436.832044117647
26000,3.4719385671105303,438.15874117647047
26250,3.43955488113303,438.93006176470595
26500,3.406267532259357,440.09370588235316
26750,3.392862650751056,440.97460606060594
27000,3.3797970073433774,442.2761575757577
27250,3.3721987757896565,443.6905424242423
27500,3.36734693877551,444.70485151515186
27750,3.363982955819691,446.15569696969703
28000,3.36556113082854,446.6511212121211
28250,3.3578216894930706,448.8513484848488
28500,3.3570018921283395,449.26043333333354
28750,3.353965301704424,450.5716424242425
29000,3.352363924500701,450.9807787878788
29250,3.351410639205411,451.4793939393939
29500,3.3481803147289497,452.86608787878777
29750,3.34760291342896,454.0693757575756
30000,3.3421782900200534,454.47772727272695
30250,3.3439732482140148,455.7724212121215
30500,3.3367712188315237,456.4160212121215
30750,3.337851232982016,457.292433333333
31000,3.3357256214052504,458.6301424242427
31250,3.332088007512344,459.49375151515176
31500,3.3313816148115247,460.8654939393937
31750,3.3295329573315304,460.5916818181817
32000,3.327787021630616,462.56147575757564
32250,3.323831874540455,463.5902272727273
32500,3.3250040303079156,479.3184818181817
32750,3.322593636729762,480.9503999999999
33000,3.3187843192469377,485.4395121212123
33250,3.3182837434262784,486.4871757575755
33500,3.312887130939354,487.10874242424273
33750,3.3123218372345127,488.50701212121186
34000,3.308768235824936,489.475566666667
34250,3.3100957921661065,490.212287878788
34500,3.3049574361542313,491.5458181818184
34750,3.305156043427747,492.0001787878792
35000,3.3020142286794947,492.5158060606061
35250,3.3093063900638073,493.12145312500013
35500,3.307322618986099,494.498046875
35750,3.3060925086010062,494.83303749999993
36000,3.3039420158176225,496.333140625
36250,3.303532715297421,496.77150312500027
36500,3.303532715297421,498.18532187500034
36750,3.303532715297421,498.5973187499998
37000,3.303464508403188,499.8977812499999
37250,3.303532715297421,500.7171687499997
37500,3.303464508403188,501.9351093749998
37750,3.303532715297421,502.80625624999965
38000,3.303464508403188,503.4478750000003
38250,3.303532715297421,504.74979374999964
38500,3.303464508403188,505.2058125
38750,3.303532715297421,506.4657500000002
39000,3.303464508403188,506.4122906249999
39250,3.303532715297421,507.3794062500002
39500,3.303464508403188,508.22345312499993
39750,3.303532715297421,509.0782749999999
40000,3.303464508403188,509.7223156250001
40250,3.303532715297421,511.428909375
40500,3.303464508403188,512.1299531250002
40750,3.303532715297421,512.827365625
41000,3.303464508403188,513.3925874999996
41250,3.303532715297421,514.4648468750001
41500,3.303464508403188,514.8493937499999
41750,3.303532715297421,522.0907093749998
42000,3.303532715297421,522.6900593750003
42250,3.303532715297421,524.1050906249999
42500,3.303532715297421,524.37249375
42750,3.303532715297421,526.0185937500002
43000,3.303532715297421,526.8061687500002
43250,3.303532715297421,528.4612656249999
43500,3.303532715297421,528.7737906250001
43750,3.303532715297421,535.140803125
44000,3.303532715297421,535.4065
44250,3.303532715297421,537.1181250000003
44500,3.303532715297421,537.1844000000001
44750,3.303532715297421,538.8333406249999
45000,3.303532715297421,539.2316468750001
45250,3.303532715297421,540.592503125
45500,3.303532715297421,541.45818125
45750,3.303532715297421,542.3537375
46000,3.303532715297421,575.4422656249999
46250,3.303532715297421,576.1924031249998
46500,3.303532715297421,576.7749937499999
46750,3.303532715297421,576.7491156250001
47000,3.303532715297421,577.9327906249998
47250,3.303532715297421,578.57373125
47500,3.303532715297421,579.630221875
47750,3.303532715297421,580.6304937499999
48000,3.303532715297421,580.403521875
48250,3.303532715297421,581.87271875
48500,3.303532715297421,582.5158499999999
48750,3.303532715297421,583.1000218750002
49000,3.303532715297421,582.3777156249998
49250,3.303532715297421,583.8904250000002
49500,3.303532715297421,583.6615156250001
49750,3.3035668198007535,585.270915625
50000,3.3035668198007535,585.4321718750002
