Object count,Average FPS,Average RAM Usage
0,367.2697812584391,361.2621417756046
250,301.4030140301403,360.3059752156675
500,275.96347159846766,360.5237212033359
750,254.59419985394598,361.0807552848844
1000,235.5400418071072,361.5404075583993
1250,223.49163156894326,362.02481002684493
1500,210.23574007581288,362.6458696955287
1750,199.03582644876076,363.8681757286567
2000,188.01504120329625,363.56452154253645
2250,178.36777975630739,364.8628888390353
2500,169.7407377770665,364.55871685326997
2750,163.84423794424495,366.0422734432194
3000,155.64669400820247,365.06549190230544
3250,148.82232334850227,365.5030334677493
3500,142.39255516085456,366.7286996486384
3750,136.66149767395328,367.18576918008006
4000,130.99562680756952,367.64497372040785
4250,127.31655115164972,368.3778827179815
4500,121.23030757689422,368.8395189768977
4750,117.800130110594,369.2958935429006
5000,112.11233235655921,369.75945066905086
5250,108.50542527126358,370.21510847926623
5500,104.61987777677759,371.1908794455103
5750,99.06340057636886,372.16564616161384
6000,92.55645944025856,372.6279855135092
6250,87.21918822140871,373.0990841743118
6500,74.62164027567995,373.17179423592785
6750,84.82290218358958,373.62342948113195
7000,83.43253869008913,374.0855709832121
7250,78.85598775130342,374.54214568528226
7500,81.03889867136225,374.8094248148149
7750,82.58671605185445,375.4603249696957
8000,80.88330980910338,375.92649306930787
8250,79.04110137271381,377.45042341772034
8500,77.02618890422742,377.9024090909049
8750,75.31204992798848,378.36681686587207
9000,73.98804577447163,380.35690162381707
9250,72.21516518468879,380.6272538781129
9500,70.16174233325327,381.0811604850236
9750,69.25817686856959,381.543176156072
10000,67.63178693986173,382.00480473373096
10250,66.1383602489444,382.4628953101369
10500,65.2665719033414,382.92456993864397
10750,63.90894725261537,383.38051846634824
11000,62.82450155560669,385.0628289808942
11250,61.267394133546894,385.5228933006498
11500,60.26327644026228,388.04358338870657
11750,59.35579444677997,388.5048443507637
12000,58.82764899502766,388.9665668367311
12250,57.31604849357821,389.4294886561938
12500,56.75391622040939,389.8892754850111
12750,55.67181664347008,390.3470917266149
13000,54.54199733795022,390.80900788991227
13250,54.079496860384765,391.2687951851869
13500,52.907936190428565,391.72861190926267
13750,52.38748710346278,392.18536347992676
14000,51.62064825930372,392.64725562015764
14250,51.108177308369335,393.48972798434465
14500,49.9149744923477,393.94764589178817
14750,49.104419397745794,394.40970957229877
15000,48.63939791230897,394.8696596707851
15250,47.666733426797514,394.946532563024
15500,46.91735942298651,395.79308528784765
15750,46.07371794871795,396.2510547826105
16000,45.67261946494927,396.70700328947373
16250,44.68445361733677,401.2826204035861
16500,44.26817298639905,401.81796674208346
16750,43.56534802203305,402.27619931034343
17000,42.95498237744313,402.73592540792674
17250,42.06688634929538,403.19413976190583
17500,41.690050509099656,403.65395384615454
17750,41.32934383412223,404.11591767554336
18000,40.82449469681809,404.5754078431356
18250,39.997193179426006,405.03347418546355
18500,39.30078601572031,405.11047557252095
18750,39.02575699961975,405.5701146153847
19000,38.28000521089076,406.0323492146605
19250,38.13813813813814,406.49181312336
19500,37.42095573521171,406.9499064171102
19750,37.188508650588396,407.4096536388157
20000,36.5087621029047,410.934075342465
20250,36.27363548002445,411.39563674033303
20500,35.7611515691833,411.85363417366926
20750,35.52913388978963,412.3117521126746
21000,35.145689396215076,412.7734746438743
21250,34.38458608176113,413.2333938775506
