Object count,Average FPS,Average RAM Usage
43750,60.08772808300118,1329.2356416666587
44000,60.29405873162133,1334.379828903645
44250,60.16196682583061,1339.5240116472514
44500,59.47553392808867,1344.6683720538567
44750,59.44339367738449,1349.8130117845133
45000,59.034830550024516,1354.956761016956
45250,58.8,1360.10094387755
45500,58.57438947463279,1365.2454153846113
45750,58.18786367414796,1370.3894475042987
46000,57.996273814532124,1375.5338877374886
46250,57.873499344167094,1380.6780605536367
46500,57.536247836136766,1385.8227078260948
46750,56.74142123750338,1390.9650493827155
47000,56.46323882748679,1396.1107819148826
47250,56.422004581786894,1401.2550390070885
47500,56.221926551355025,1406.3990907473267
47750,56.016244710966184,1411.5434892857002
48000,55.48378050856794,1416.6878826714842
48250,55.28070983636108,1421.8324456521807
48500,55.1402523842405,1426.9788602540898
48750,54.7,1432.1220310786075
49000,54.48499659468771,1437.267472426465
49250,54.36632691884098,1442.4120147329631
49500,54.089789049822706,1447.5562277777674
49750,53.96313687013806,1452.7008961038864
50000,53.87110986502183,1457.8445092936902
