Object count,Average FPS,Average RAM Usage
44000,58.17504580909373,450.6435882960407
44250,57.97246558197747,450.8913818652841
44500,57.72135690205376,451.01634020797223
44750,57.489683906894754,451.1087263066199
45000,57.216592811915454,451.3361638111889
45250,57.0307966301803,451.5542596491223
45500,56.74142123750338,451.67111604938344
45750,56.488121469492405,451.824537588652
46000,56.23993035054889,451.968686298933
46250,56.00952161867517,452.1780000000008
46500,55.80837125568836,452.38224068100357
46750,55.14853070702218,452.2861392014526
47000,54.99789625533449,452.5564433515492
47250,54.78820901651659,452.78183034734894
47500,54.518536302342795,452.99545155963284
47750,54.26620476981918,453.0978114391143
48000,54.04377545812108,453.2864042592596
48250,53.81076215243049,453.34145204460896
48500,53.585200468745306,453.5558852336448
48750,53.37312117601113,453.8044904315189
49000,53.1504929683199,453.968546704331
49250,52.907936190428565,453.94488223062416
49500,52.647382644379945,454.1688226235736
49750,52.56044451118787,454.48065390476177
50000,52.19185766949832,454.52753416506715
