TotalFrame,Time,DeltaTime,FPS
302767,0.0000,0.012824,77.98
302768,0.0000,0.012824,77.98
302769,0.0200,0.020000,50.00
302770,0.0327,0.012708,78.69
302771,0.0475,0.014703,68.01
302772,0.0592,0.011772,84.95
302773,0.0707,0.011505,86.92
302774,0.0822,0.011407,87.67
302775,0.0940,0.011901,84.03
302776,0.1055,0.011430,87.49
302777,0.1174,0.011989,83.41
302778,0.1290,0.011559,86.52
302779,0.1406,0.011629,85.99
302780,0.1522,0.011634,85.96
302781,0.1646,0.012324,81.14
302782,0.1766,0.012027,83.14
302783,0.1882,0.011627,86.01
302784,0.1997,0.011447,87.36
302785,0.2111,0.011391,87.79
302786,0.2230,0.011963,83.59
302787,0.2346,0.011587,86.31
302788,0.2462,0.011595,86.25
302789,0.2582,0.011932,83.81
302790,0.2698,0.011633,85.96
302791,0.2811,0.011298,88.51
302792,0.2927,0.011622,86.04
302793,0.3047,0.011963,83.59
302794,0.3168,0.012065,82.89
302795,0.3279,0.011104,90.06
302796,0.3394,0.011523,86.78
302797,0.3514,0.012107,82.60
302798,0.3623,0.010839,92.26
302799,0.3743,0.011918,83.91
302800,0.3861,0.011833,84.51
302801,0.3976,0.011506,86.91
302802,0.4089,0.011302,88.48
302803,0.4200,0.011225,89.09
302804,0.4318,0.011680,85.61
302805,0.4434,0.011547,86.61
302806,0.4547,0.011327,88.28
302807,0.4664,0.011754,85.08
302808,0.4779,0.011513,86.86
302809,0.4897,0.011825,84.57
302810,0.5012,0.011515,86.84
302811,0.5127,0.011383,87.85
302812,0.5240,0.011435,87.45
302813,0.5355,0.011469,87.19
302814,0.5470,0.011426,87.52
302815,0.5587,0.011708,85.41
302816,0.5698,0.011161,89.59
302817,0.5813,0.011411,87.64
302818,0.5927,0.011421,87.56
302819,0.6045,0.011871,84.24
302820,0.6160,0.011456,87.29
302821,0.6277,0.011683,85.60
302822,0.6394,0.011775,84.92
302823,0.6506,0.011192,89.35
302824,0.6625,0.011839,84.47
302825,0.6740,0.011512,86.86
302826,0.6855,0.011522,86.79
302827,0.6971,0.011618,86.07
302828,0.7085,0.011341,88.18
302829,0.7198,0.011314,88.38
302830,0.7313,0.011524,86.77
302831,0.7432,0.011797,84.77
302832,0.7546,0.011535,86.69
302833,0.7664,0.011709,85.41
302834,0.7782,0.011847,84.41
302835,0.7896,0.011370,87.95
302836,0.8021,0.012605,79.33
302837,0.8138,0.011694,85.52
302838,0.8256,0.011650,85.84
302839,0.8373,0.011778,84.91
302840,0.8488,0.011414,87.61
302841,0.8602,0.011477,87.13
302842,0.8716,0.011328,88.27
302843,0.8828,0.011318,88.35
302844,0.8947,0.011769,84.97
302845,0.9060,0.011357,88.05
302846,0.9181,0.012063,82.90
302847,0.9298,0.011731,85.24
302848,0.9415,0.011775,84.92
302849,0.9530,0.011493,87.01
302850,0.9648,0.011795,84.78
302851,0.9764,0.011570,86.43
302852,0.9882,0.011713,85.38
302853,0.9995,0.011350,88.10
302854,1.0110,0.011557,86.53
302855,1.0225,0.011467,87.21
302856,1.0338,0.011337,88.21
302857,1.0454,0.011617,86.08
302858,1.0573,0.011779,84.90
302859,1.0690,0.011746,85.13
302860,1.0802,0.011216,89.16
302861,1.0924,0.012220,81.83
302862,1.1042,0.011816,84.63
302863,1.1163,0.012071,82.85
302864,1.1284,0.012091,82.71
302865,1.1398,0.011440,87.42
302866,1.1519,0.012024,83.17
302867,1.1636,0.011781,84.89
302868,1.1753,0.011679,85.62
302869,1.1874,0.012102,82.63
302870,1.1991,0.011733,85.23
302871,1.2108,0.011723,85.30
302872,1.2227,0.011837,84.48
302873,1.2343,0.011561,86.50
302874,1.2460,0.011689,85.55
302875,1.2574,0.011541,86.65
302876,1.2694,0.011929,83.83
302877,1.2808,0.011374,87.92
302878,1.2925,0.011664,85.73
302879,1.3041,0.011666,85.72
302880,1.3157,0.011498,86.97
302881,1.3269,0.011234,89.01
302882,1.3384,0.011546,86.61
302883,1.3501,0.011675,85.65
302884,1.3617,0.011581,86.35
302885,1.3730,0.011369,87.96
302886,1.3846,0.011641,85.90
302887,1.3962,0.011526,86.76
302888,1.4075,0.011245,88.93
