TotalFrame,Time,DeltaTime,FPS
71912,0.0000,0.010473,95.49
71913,0.0000,0.010473,95.49
71914,0.0200,0.020000,50.00
71915,0.0253,0.005284,189.25
71916,0.0295,0.004221,236.92
71917,0.0366,0.007100,140.84
71918,0.0407,0.004110,243.31
71919,0.0448,0.004056,246.53
71920,0.0487,0.003963,252.33
71921,0.0526,0.003914,255.49
71922,0.0566,0.003961,252.46
71923,0.0612,0.004644,215.35
71924,0.0654,0.004166,240.02
71925,0.0694,0.003960,252.52
71926,0.0735,0.004093,244.31
71927,0.0775,0.004050,246.94
71928,0.0817,0.004172,239.69
71929,0.0857,0.004005,249.71
71930,0.0896,0.003898,256.53
71931,0.0937,0.004084,244.88
71932,0.0977,0.003976,251.53
71933,0.1016,0.003960,252.54
71934,0.1057,0.004057,246.46
71935,0.1096,0.003986,250.85
71936,0.1137,0.004040,247.51
71937,0.1177,0.003990,250.64
71938,0.1218,0.004140,241.55
71939,0.1258,0.003964,252.30
71940,0.1297,0.003901,256.38
71941,0.1340,0.004328,231.04
71942,0.1381,0.004109,243.35
71943,0.1421,0.003957,252.70
71944,0.1460,0.003917,255.33
71945,0.1503,0.004295,232.83
71946,0.1542,0.003923,254.89
71947,0.1582,0.003972,251.79
71948,0.1621,0.003962,252.39
71949,0.1662,0.004039,247.58
71950,0.1702,0.003971,251.84
71951,0.1740,0.003897,256.61
71952,0.1780,0.003991,250.57
71953,0.1821,0.004055,246.63
71954,0.1860,0.003918,255.26
71955,0.1900,0.003986,250.90
71956,0.1939,0.003939,253.87
71957,0.1978,0.003908,255.86
71958,0.2019,0.004018,248.89
71959,0.2059,0.004060,246.30
71960,0.2098,0.003895,256.73
71961,0.2140,0.004160,240.36
71962,0.2180,0.004064,246.08
71963,0.2220,0.003897,256.63
71964,0.2260,0.004056,246.54
71965,0.2301,0.004105,243.63
71966,0.2341,0.003971,251.83
71967,0.2379,0.003864,258.83
71968,0.2419,0.003956,252.77
71969,0.2458,0.003948,253.27
71970,0.2498,0.003984,251.00
71971,0.2538,0.003915,255.40
71972,0.2576,0.003853,259.54
71973,0.2616,0.004032,248.02
71974,0.2655,0.003906,256.04
71975,0.2694,0.003912,255.66
71976,0.2734,0.003963,252.33
71977,0.2774,0.003975,251.55
71978,0.2813,0.003966,252.18
71979,0.2853,0.003982,251.12
71980,0.2892,0.003918,255.25
71981,0.2938,0.004573,218.67
71982,0.2980,0.004174,239.58
71983,0.3021,0.004061,246.23
71984,0.3062,0.004147,241.14
71985,0.3102,0.003968,252.00
71986,0.3142,0.003999,250.08
71987,0.3181,0.003928,254.61
71988,0.3221,0.004023,248.56
71989,0.3261,0.003956,252.77
71990,0.3301,0.004028,248.25
71991,0.3340,0.003932,254.36
71992,0.3382,0.004156,240.64
71993,0.3422,0.004015,249.08
71994,0.3461,0.003930,254.44
71995,0.3500,0.003890,257.08
71996,0.3543,0.004241,235.80
71997,0.3582,0.003984,251.00
71998,0.3622,0.003935,254.12
71999,0.3661,0.003902,256.31
72000,0.3701,0.004052,246.80
72001,0.3742,0.004087,244.65
72002,0.3782,0.003957,252.72
72003,0.3823,0.004080,245.10
72004,0.3864,0.004149,241.04
72005,0.3904,0.003981,251.22
72006,0.3943,0.003905,256.07
72007,0.3982,0.003865,258.77
72008,0.4023,0.004133,241.97
72009,0.4063,0.003987,250.82
72010,0.4101,0.003851,259.69
72011,0.4142,0.004087,244.67
72012,0.4183,0.004049,246.99
72013,0.4223,0.004041,247.44
72014,0.4264,0.004108,243.43
72015,0.4304,0.003944,253.57
72016,0.4345,0.004108,243.43
72017,0.4384,0.003982,251.12
72018,0.4424,0.003891,257.01
72019,0.4463,0.003916,255.34
72020,0.4503,0.004070,245.70
72021,0.4543,0.003975,251.55
72022,0.4583,0.004001,249.92
72023,0.4623,0.003963,252.33
72024,0.4664,0.004100,243.93
72025,0.4702,0.003872,258.28
72026,0.4742,0.003909,255.84
72027,0.4782,0.004105,243.64
72028,0.4823,0.004025,248.43
72029,0.4862,0.003919,255.19
72030,0.4902,0.004030,248.15
72031,0.4943,0.004053,246.72
72032,0.4984,0.004151,240.92
72033,0.5024,0.003974,251.65
72034,0.5064,0.004004,249.74
72035,0.5104,0.003989,250.70
72036,0.5143,0.003911,255.66
72037,0.5183,0.004009,249.45
72038,0.5223,0.003978,251.36
72039,0.5262,0.003906,256.04
72040,0.5303,0.004110,243.30
72041,0.5342,0.003924,254.86
72042,0.5382,0.003933,254.24
72043,0.5423,0.004140,241.53
72044,0.5462,0.003910,255.76
72045,0.5501,0.003899,256.48
72046,0.5541,0.003969,251.95
72047,0.5581,0.004034,247.89
72048,0.5622,0.004094,244.24
72049,0.5662,0.004000,250.03
72050,0.5701,0.003916,255.38
72051,0.5742,0.004094,244.28
72052,0.5782,0.004019,248.85
72053,0.5823,0.004029,248.19
72054,0.5863,0.004031,248.09
72055,0.5904,0.004063,246.11
72056,0.5943,0.003940,253.80
72057,0.5982,0.003858,259.17
72058,0.6022,0.004049,247.00
72059,0.6061,0.003937,254.01
72060,0.6100,0.003867,258.59
72061,0.6140,0.003924,254.85
72062,0.6181,0.004140,241.55
72063,0.6220,0.003944,253.57
72064,0.6260,0.003995,250.30
72065,0.6300,0.003997,250.21
72066,0.6341,0.004078,245.23
72067,0.6382,0.004048,247.02
72068,0.6421,0.003917,255.30
