TotalFrame,Time,DeltaTime,FPS
202497,0.0000,0.010596,94.38
202498,0.0000,0.010596,94.38
202499,0.0200,0.020000,50.00
202500,0.0278,0.007872,127.04
202501,0.0350,0.007138,140.10
202502,0.0429,0.007911,126.41
202503,0.0500,0.007135,140.16
202504,0.0573,0.007239,138.14
202505,0.0643,0.007039,142.06
202506,0.0717,0.007409,134.97
202507,0.0790,0.007339,136.26
202508,0.0866,0.007516,133.05
202509,0.0939,0.007353,136.00
202510,0.1012,0.007288,137.22
202511,0.1083,0.007100,140.84
202512,0.1157,0.007391,135.30
202513,0.1234,0.007727,129.42
202514,0.1305,0.007073,141.38
202515,0.1374,0.006874,145.47
202516,0.1443,0.006982,143.22
202517,0.1517,0.007324,136.53
202518,0.1591,0.007345,136.15
202519,0.1663,0.007202,138.86
202520,0.1732,0.006987,143.12
202521,0.1806,0.007397,135.19
202522,0.1883,0.007649,130.73
202523,0.1956,0.007302,136.96
202524,0.2035,0.007891,126.73
202525,0.2103,0.006783,147.44
202526,0.2172,0.006970,143.47
202527,0.2245,0.007279,137.39
202528,0.2316,0.007071,141.43
202529,0.2387,0.007124,140.37
202530,0.2458,0.007141,140.03
202531,0.2529,0.007053,141.79
202532,0.2601,0.007273,137.50
202533,0.2673,0.007156,139.74
202534,0.2745,0.007153,139.80
202535,0.2815,0.007059,141.67
202536,0.2890,0.007473,133.81
202537,0.2963,0.007288,137.22
202538,0.3034,0.007147,139.91
202539,0.3109,0.007476,133.75
202540,0.3181,0.007161,139.65
202541,0.3250,0.006965,143.57
202542,0.3323,0.007258,137.78
202543,0.3394,0.007153,139.81
202544,0.3464,0.006922,144.47
202545,0.3538,0.007418,134.81
202546,0.3607,0.006934,144.21
202547,0.3679,0.007194,139.00
202548,0.3753,0.007401,135.13
202549,0.3825,0.007177,139.34
202550,0.3896,0.007119,140.47
202551,0.3969,0.007253,137.87
202552,0.4038,0.006974,143.39
202553,0.4109,0.007101,140.83
202554,0.4179,0.006948,143.93
202555,0.4250,0.007087,141.10
202556,0.4323,0.007316,136.69
202557,0.4393,0.007035,142.15
202558,0.4465,0.007147,139.91
202559,0.4536,0.007134,140.17
202560,0.4608,0.007140,140.05
202561,0.4679,0.007180,139.27
202562,0.4752,0.007255,137.84
202563,0.4820,0.006831,146.40
202564,0.4894,0.007400,135.13
202565,0.4969,0.007510,133.16
202566,0.5037,0.006784,147.41
202567,0.5110,0.007353,135.99
202568,0.5180,0.006952,143.84
202569,0.5253,0.007280,137.36
202570,0.5322,0.006925,144.41
202571,0.5396,0.007371,135.67
202572,0.5467,0.007077,141.31
202573,0.5538,0.007103,140.78
202574,0.5612,0.007453,134.17
202575,0.5683,0.007064,141.56
202576,0.5765,0.008206,121.86
202577,0.5831,0.006616,151.16
202578,0.5903,0.007225,138.41
202579,0.5974,0.007024,142.37
202580,0.6046,0.007189,139.11
202581,0.6117,0.007166,139.55
202582,0.6191,0.007359,135.89
202583,0.6270,0.007931,126.09
202584,0.6336,0.006622,151.01
202585,0.6407,0.007066,141.52
202586,0.6478,0.007148,139.90
202587,0.6549,0.007098,140.88
202588,0.6620,0.007071,141.41
202589,0.6693,0.007248,137.96
202590,0.6763,0.007020,142.46
202591,0.6838,0.007562,132.24
202592,0.6910,0.007189,139.10
202593,0.6986,0.007596,131.65
202594,0.7059,0.007241,138.11
202595,0.7131,0.007202,138.85
202596,0.7201,0.007007,142.71
202597,0.7271,0.007049,141.86
202598,0.7340,0.006911,144.70
202599,0.7412,0.007153,139.80
202600,0.7487,0.007457,134.10
202601,0.7557,0.007049,141.87
202602,0.7631,0.007350,136.05
202603,0.7702,0.007195,139.00
202604,0.7778,0.007554,132.38
202605,0.7845,0.006683,149.64
202606,0.7917,0.007205,138.80
202607,0.7991,0.007478,133.73
202608,0.8072,0.008020,124.69
202609,0.8145,0.007291,137.16
202610,0.8217,0.007268,137.59
202611,0.8287,0.006983,143.20
202612,0.8359,0.007206,138.77
202613,0.8431,0.007243,138.06
202614,0.8502,0.007030,142.25
202615,0.8574,0.007200,138.90
202616,0.8643,0.006905,144.82
202617,0.8716,0.007264,137.66
202618,0.8787,0.007087,141.11
202619,0.8858,0.007159,139.68
202620,0.8930,0.007169,139.48
202621,0.9001,0.007163,139.61
202622,0.9072,0.007014,142.58
202623,0.9142,0.007070,141.44
202624,0.9213,0.007079,141.27
202625,0.9284,0.007130,140.25
202626,0.9358,0.007355,135.97
202627,0.9428,0.007032,142.22
202628,0.9503,0.007524,132.90
202629,0.9574,0.007076,141.33
