Object count,Average FPS
250,292.3321565372191
500,267.23474051626715
750,248.72984758170983
1000,230.14372730818855
1250,217.98937564401402
1500,204.92664046326024
1750,194.21359495164663
2000,184.5332159788762
2250,175.71229986099027
2500,166.99518725673633
2750,161.06120325723776
3000,153.77227296829508
3250,147.96362435847416
3500,140.9
3750,137.04522492422498
4000,130.2299528891645
4250,125.46273136568286
4500,120.16008004002002
4750,117.35163471927649
5000,113.87971580106074
5250,107.41933548038647
5500,105.71374278656226
5750,100.7473512550899
6000,98.77210363565403
6250,94.87495121145705
6500,93.36535574902432
6750,89.75654662437336
7000,88.2900558569741
7250,85.26906794503549
7500,83.32583100761236
7750,81.9294946180625
8000,79.71833521709993
8250,77.88099623608554
8500,75.72498924645133
8750,74.61119167875181
9000,72.51885490227458
9250,71.61647178851136
9500,69.42013183823309
9750,69.0642297336523
10000,66.85214467284482
10250,65.34901175881912
10500,64.64525167617332
10750,62.73262096290071
11000,62.25042284250243
11250,60.61879182546589
11500,60.275344180225275
11750,58.47543330896857
12000,57.78783751301979
12250,55.01485401058286
12500,55.68408296527757
12750,54.142772790504495
13000,53.40854536725876
13250,52.37909242956865
13500,51.28821573105742
13750,50.96115338406088
14000,49.752239851844436
14250,49.34342221154616
14500,48.266124590689245
14750,47.7994227994228
15000,46.902814168850135
15250,46.57638527184583
15500,45.1045104510451
15750,44.742057534082036
16000,44.56283359536947
16250,43.303031212184855
16500,43.055972764593974
16750,42.058461261153
17000,41.75720737410252
17250,40.93725290013913
17500,40.50850678642515
17750,39.86737586521221
18000,39.345247034089205
18250,38.738350967457784
18500,38.040703552801496
18750,38.06928610070328
19000,37.14792081785503
19250,37.02295423162361
19500,36.23841271748053
19750,35.99250072686805
20000,35.42763355417225
20250,35.14533748535611
20500,34.5417955726429
20750,34.39975930197573
21000,33.74048858630356
21250,32.987085906793936
21500,33.047257578337025
21750,32.49781843348479
22000,32.1852910212062
22250,31.99630888975817
22500,31.428285456911222
22750,31.22810529476529
23000,30.832065347961883
23250,30.554998998196755
23500,30.152767342849987
23750,29.8155040621123
24000,29.323752239313848
24250,29.29373996789727
24500,28.81267757813438
24750,28.659899189305648
25000,28.430135944100748
25250,27.918984909738622
25500,27.81529841412777
25750,27.663349069368856
26000,27.31065115395004
26250,26.989605490227557
26500,26.750290546226907
26750,26.096557261868917
27000,26.18825441738659
27250,26.002340210618954
27500,25.71285642821411
27750,25.538563230478022
28000,25.21916656659061
28250,25.14349825197592
28500,24.844969394604234
28750,24.647569809732783
29000,24.3333366712396
29250,24.25189906399695
29500,23.94645612488227
29750,23.660096645479516
30000,23.39052131749872
30250,23.418969365185802
30500,23.252783819269744
30750,23.043783188057308
31000,22.90091603664147
31250,22.730686426676012
31500,22.570872539774893
31750,22.188086704215735
32000,22.101989179026113
32250,21.77141022553977
32500,21.837779358289843
32750,21.599574036307374
33000,21.406636057177725
33250,21.25910029883075
33500,21.05495342844825
33750,21.02165230187093
34000,20.869704814079025
34250,20.65225019298826
34500,19.700394007880156
34750,20.390943608493885
35000,20.16938267640684
35250,20.045302383386456
35500,19.75234371083371
35750,19.756899871630296
36000,19.657793914107476
36250,19.520691933449456
36500,19.360210253889598
36750,19.251015190254176
37000,19.124287845563867
37250,18.93028846153846
37500,18.968476199078673
37750,18.688771665410698
38000,18.601116066964018
38250,18.508884264446934
38500,17.929583813291934
38750,18.16357250376317
39000,18.100362007240143
39250,17.98651513781288
39500,17.98994974874372
39750,17.870050598345514
40000,17.639335718652596
40250,17.37663094245623
40500,17.52751820357962
40750,17.40191421056316
41000,17.26422290922231
41250,16.51552459311753
41500,16.6956661671377
41750,16.47744398673767
42000,16.48141820593733
42250,16.31598966987648
42500,16.274864376130196
42750,16.029012512647892
43000,15.990988725850087
43250,16.079755587715066
43500,15.92787377911345
43750,15.658248685108605
44000,15.662650602409638
44250,15.701099076935385
44500,15.56943970106676
44750,15.540093441077982
45000,15.325133218478305
45250,15.246348900658
45500,15.151363120980122
45750,15.08781106037136
46000,15.073256024277992
46250,15.013962985576585
46500,15.071741489489971
46750,14.8442358227518
47000,14.838431537682599
47250,14.581364011182398
47500,14.508995577257899
47750,14.508124549747858
48000,14.373881752206339
48250,14.368104816831782
48500,14.421054739920283
48750,14.323633996093555
49000,14.316463933523552
49250,14.177551205091852
49500,14.066958723523973
49750,13.94812101751041
50000,13.953441681640683
0,363.3617715011552
