TotalFrame,Time,DeltaTime,FPS,RAM
12281,0.0000,0.061027,16.39, 329.7556
12282,0.0000,0.061027,16.39, 329.6056
12283,0.0200,0.020000,50.00, 329.3639
12284,0.0293,0.009327,107.22, 329.3639
12285,0.0387,0.009361,106.82, 329.3931
12286,0.0965,0.057808,17.30, 329.3638
12287,0.1599,0.063347,15.79, 329.3643
12288,0.2237,0.063807,15.67, 329.3638
12289,0.2867,0.063082,15.85, 329.3638
12290,0.3514,0.064653,15.47, 329.3638
12291,0.4156,0.064244,15.57, 329.3638
12292,0.4788,0.063144,15.84, 329.3638
12293,0.5427,0.063909,15.65, 329.3629
12294,0.6061,0.063438,15.76, 329.3585
12295,0.6697,0.063595,15.72, 329.3585
12296,0.7338,0.064100,15.60, 329.3585
12297,0.7980,0.064230,15.57, 329.3585
12298,0.8618,0.063785,15.68, 329.3585
12299,0.9263,0.064492,15.51, 329.3585
12300,0.9889,0.062588,15.98, 329.3585
12301,1.0531,0.064143,15.59, 329.3585
12302,1.1182,0.065127,15.35, 329.3585
12303,1.1821,0.063945,15.64, 329.3585
12304,1.2462,0.064084,15.60, 329.3585
12305,1.3101,0.063851,15.66, 329.3585
12306,1.3740,0.063913,15.65, 329.3585
12307,1.4376,0.063597,15.72, 329.3585
12308,1.5010,0.063386,15.78, 329.3585
12309,1.5646,0.063683,15.70, 329.3585
12310,1.6291,0.064476,15.51, 329.3585
12311,1.6929,0.063815,15.67, 329.3585
12312,1.7572,0.064292,15.55, 329.3585
12313,1.8206,0.063415,15.77, 329.3585
12314,1.8850,0.064401,15.53, 329.3585
12315,1.9495,0.064482,15.51, 329.3585
12316,2.0129,0.063349,15.79, 329.3585
12317,2.0768,0.063892,15.65, 329.3585
12318,2.1426,0.065847,15.19, 329.3585
12319,2.2058,0.063200,15.82, 329.3585
12320,2.2701,0.064240,15.57, 329.3585
12321,2.3336,0.063603,15.72, 329.3585
12322,2.3978,0.064172,15.58, 329.3585
12323,2.4620,0.064199,15.58, 329.3585
12324,2.5263,0.064280,15.56, 329.3585
12325,2.5901,0.063795,15.68, 329.3585
12326,2.6537,0.063617,15.72, 329.3585
12327,2.7181,0.064348,15.54, 329.3585
12328,2.7816,0.063567,15.73, 329.3585
12329,2.8454,0.063743,15.69, 329.3585
12330,2.9086,0.063224,15.82, 329.3585
12331,2.9729,0.064269,15.56, 329.3585
12332,3.0362,0.063300,15.80, 329.3585
12333,3.1005,0.064325,15.55, 329.3887
12334,3.1655,0.065021,15.38, 329.3585
12335,3.2292,0.063714,15.70, 329.3585
12336,3.2936,0.064353,15.54, 329.3585
12337,3.3568,0.063229,15.82, 329.3585
12338,3.4202,0.063416,15.77, 329.3585
12339,3.4847,0.064517,15.50, 329.3585
12340,3.5490,0.064261,15.56, 329.3585
12341,3.6124,0.063355,15.78, 329.3585
12342,3.6763,0.063961,15.63, 329.3585
12343,3.7401,0.063769,15.68, 329.3585
12344,3.8039,0.063843,15.66, 329.3585
12345,3.8680,0.064067,15.61, 329.3585
12346,3.9317,0.063738,15.69, 329.3585
12347,3.9961,0.064360,15.54, 329.3585
12348,4.0601,0.064008,15.62, 329.3585
12349,4.1250,0.064891,15.41, 329.3585
12350,4.1884,0.063441,15.76, 329.3585
12351,4.2523,0.063896,15.65, 329.3585
12352,4.3169,0.064541,15.49, 329.3585
12353,4.3806,0.063763,15.68, 329.3585
12354,4.4438,0.063159,15.83, 329.3585
12355,4.5078,0.064047,15.61, 329.3585
12356,4.5722,0.064314,15.55, 329.3585
12357,4.6363,0.064098,15.60, 329.3585
12358,4.6994,0.063162,15.83, 329.3585
12359,4.7632,0.063798,15.67, 329.3585
12360,4.8273,0.064077,15.61, 329.3585
12361,4.8903,0.062991,15.88, 329.3585
12362,4.9544,0.064152,15.59, 329.3585
12363,5.0185,0.064039,15.62, 329.3585
12364,5.0828,0.064301,15.55, 329.3585
12365,5.1463,0.063554,15.73, 329.3585
12366,5.2107,0.064379,15.53, 329.3585
12367,5.2744,0.063742,15.69, 329.3585
12368,5.3390,0.064552,15.49, 329.3585
12369,5.4025,0.063534,15.74, 329.3585
12370,5.4672,0.064687,15.46, 329.3585
12371,5.5305,0.063270,15.81, 329.3585
12372,5.5947,0.064236,15.57, 329.3585
12373,5.6587,0.063959,15.63, 329.3585
12374,5.7226,0.063879,15.65, 329.3585
12375,5.7855,0.062961,15.88, 329.3585
12376,5.8497,0.064185,15.58, 329.3585
12377,5.9142,0.064459,15.51, 329.3585
12378,5.9783,0.064099,15.60, 329.3585
12379,6.0415,0.063208,15.82, 329.3585
12380,6.1057,0.064251,15.56, 329.3585
12381,6.1712,0.065508,15.27, 329.3585
12382,6.2348,0.063518,15.74, 329.3585
12383,6.2990,0.064214,15.57, 329.3585
12384,6.3631,0.064121,15.60, 329.3585
12385,6.4273,0.064235,15.57, 329.3585
12386,6.4898,0.062474,16.01, 329.3585
12387,6.5544,0.064644,15.47, 329.3585
12388,6.6180,0.063537,15.74, 329.3585
12389,6.6818,0.063844,15.66, 329.3585
12390,6.7455,0.063723,15.69, 329.3585
12391,6.8096,0.064081,15.61, 329.3585
12392,6.8740,0.064395,15.53, 329.3585
12393,6.9372,0.063170,15.83, 329.3585
12394,7.0011,0.063902,15.65, 329.3585
12395,7.0649,0.063762,15.68, 329.3585
12396,7.1296,0.064707,15.45, 329.3585
12397,7.1930,0.063403,15.77, 329.3585
12398,7.2569,0.063880,15.65, 329.3585
12399,7.3207,0.063888,15.65, 329.3585
12400,7.3846,0.063823,15.67, 329.3585
12401,7.4500,0.065447,15.28, 329.3585
12402,7.5128,0.062769,15.93, 329.3585
12403,7.5763,0.063538,15.74, 329.3585
12404,7.6402,0.063843,15.66, 329.3585
12405,7.7039,0.063719,15.69, 329.3585
12406,7.7678,0.063887,15.65, 329.3585
12407,7.8315,0.063707,15.70, 329.3585
12408,7.8956,0.064105,15.60, 329.3585
12409,7.9594,0.063777,15.68, 329.3585
12410,8.0236,0.064225,15.57, 329.3585
12411,8.0875,0.063890,15.65, 329.3585
12412,8.1517,0.064191,15.58, 329.3585
12413,8.2157,0.064020,15.62, 329.3585
12414,8.2803,0.064582,15.48, 329.3585
12415,8.3443,0.064072,15.61, 329.3585
12416,8.4081,0.063739,15.69, 329.3585
12417,8.4715,0.063390,15.78, 329.3585
12418,8.5356,0.064158,15.59, 329.3585
12419,8.5994,0.063766,15.68, 329.3585
12420,8.6633,0.063889,15.65, 329.3585
12421,8.7273,0.064037,15.62, 329.3585
12422,8.7909,0.063593,15.73, 329.3585
12423,8.8550,0.064072,15.61, 329.3585
12424,8.9185,0.063528,15.74, 329.3585
12425,8.9831,0.064606,15.48, 329.3585
12426,9.0468,0.063645,15.71, 329.3585
12427,9.1103,0.063543,15.74, 329.3585
12428,9.1749,0.064555,15.49, 329.3585
12429,9.2401,0.065202,15.34, 329.3585
12430,9.3038,0.063804,15.67, 329.3585
12431,9.3676,0.063746,15.69, 329.3585
12432,9.4314,0.063825,15.67, 329.3585
12433,9.4952,0.063756,15.68, 329.3585
12434,9.5589,0.063674,15.70, 329.3585
12435,9.6229,0.064075,15.61, 329.3585
12436,9.6871,0.064198,15.58, 329.3585
12437,9.7507,0.063597,15.72, 329.3585
12438,9.8150,0.064309,15.55, 329.3585
12439,9.8788,0.063811,15.67, 329.3585
