TotalFrame,Time,DeltaTime,FPS,RAM
21134,0.0000,0.333333,3.00, 527.7318
21135,0.0000,0.333333,3.00, 550.7290
21136,0.0200,0.020000,50.00, 585.3926
21137,0.3534,0.333333,3.00, 586.3464
21138,0.6866,0.333333,3.00, 586.3463
21139,1.0200,0.333333,3.00, 586.3463
21140,1.3534,0.333333,3.00, 585.3917
21141,1.6866,0.333333,3.00, 586.3463
21142,2.0200,0.333333,3.00, 585.3917
21143,2.3534,0.333333,3.00, 587.3010
21144,2.6866,0.333333,3.00, 585.3917
21145,3.0200,0.333333,3.00, 587.3010
21146,3.3534,0.333333,3.00, 586.3455
21147,3.6866,0.333333,3.00, 586.3409
21148,4.0200,0.333333,3.00, 585.3862
21149,4.3534,0.333333,3.00, 584.4316
21150,4.6866,0.333333,3.00, 585.3862
21151,5.0200,0.333333,3.00, 587.2955
21152,5.3534,0.333333,3.00, 586.3409
21153,5.6866,0.333333,3.00, 585.3862
21154,6.0200,0.333333,3.00, 585.3862
21155,6.3534,0.333333,3.00, 585.3862
21156,6.6866,0.333333,3.00, 586.3409
21157,7.0200,0.333333,3.00, 587.2955
21158,7.3534,0.333333,3.00, 586.3409
21159,7.6866,0.333333,3.00, 587.2955
21160,8.0200,0.333333,3.00, 585.3862
21161,8.3534,0.333333,3.00, 585.3862
21162,8.6866,0.333333,3.00, 586.3409
21163,9.0200,0.333333,3.00, 586.3409
21164,9.3534,0.333333,3.00, 586.3409
21165,9.6866,0.333333,3.00, 584.4316
