TotalFrame,Time,DeltaTime,FPS,RAM
11126,0.0000,0.044189,22.63, 325.3278
11127,0.0000,0.044189,22.63, 325.2245
11128,0.0200,0.020000,50.00, 324.9425
11129,0.0278,0.007807,128.09, 324.9425
11130,0.0355,0.007675,130.29, 324.9425
11131,0.0771,0.041649,24.01, 324.9708
11132,0.1235,0.046334,21.58, 324.9424
11133,0.1713,0.047880,20.89, 324.9424
11134,0.2163,0.044962,22.24, 324.9424
11135,0.2620,0.045730,21.87, 324.9424
11136,0.3090,0.046990,21.28, 324.9424
11137,0.3556,0.046574,21.47, 324.9424
11138,0.4017,0.046113,21.69, 324.9416
11139,0.4484,0.046685,21.42, 324.9371
11140,0.4944,0.046036,21.72, 324.9371
11141,0.5411,0.046643,21.44, 324.9371
11142,0.5874,0.046282,21.61, 324.9371
11143,0.6344,0.047074,21.24, 324.9371
11144,0.6814,0.046920,21.31, 324.9371
11145,0.7282,0.046892,21.33, 324.9371
11146,0.7756,0.047365,21.11, 324.9371
11147,0.8224,0.046820,21.36, 324.9371
11148,0.8687,0.046273,21.61, 324.9371
11149,0.9152,0.046463,21.52, 324.9371
11150,0.9617,0.046493,21.51, 324.9371
11151,1.0081,0.046465,21.52, 324.9371
11152,1.0544,0.046227,21.63, 324.9371
11153,1.1011,0.046726,21.40, 324.9371
11154,1.1467,0.045671,21.90, 324.9371
11155,1.1936,0.046808,21.36, 324.9371
11156,1.2401,0.046516,21.50, 324.9371
11157,1.2869,0.046865,21.34, 324.9371
11158,1.3329,0.045920,21.78, 324.9371
11159,1.3793,0.046406,21.55, 324.9371
11160,1.4259,0.046683,21.42, 324.9371
11161,1.4724,0.046491,21.51, 324.9371
11162,1.5186,0.046150,21.67, 324.9371
11163,1.5647,0.046145,21.67, 324.9371
11164,1.6117,0.046942,21.30, 324.9685
11165,1.6596,0.047926,20.87, 324.9371
11166,1.7061,0.046508,21.50, 324.9371
11167,1.7530,0.046930,21.31, 324.9371
11168,1.7994,0.046381,21.56, 324.9371
11169,1.8460,0.046618,21.45, 324.9371
11170,1.8923,0.046224,21.63, 324.9371
11171,1.9384,0.046137,21.67, 324.9371
11172,1.9850,0.046619,21.45, 324.9371
11173,2.0312,0.046187,21.65, 324.9371
11174,2.0776,0.046387,21.56, 324.9371
11175,2.1238,0.046200,21.65, 324.9371
11176,2.1705,0.046728,21.40, 324.9371
11177,2.2169,0.046341,21.58, 324.9371
11178,2.2636,0.046706,21.41, 324.9371
11179,2.3100,0.046440,21.53, 324.9371
11180,2.3563,0.046295,21.60, 324.9371
11181,2.4027,0.046381,21.56, 324.9371
11182,2.4492,0.046527,21.49, 324.9371
11183,2.4962,0.046959,21.29, 324.9371
11184,2.5426,0.046493,21.51, 324.9371
11185,2.5888,0.046112,21.69, 324.9371
11186,2.6357,0.046925,21.31, 324.9371
11187,2.6819,0.046248,21.62, 324.9371
11188,2.7288,0.046856,21.34, 324.9371
11189,2.7752,0.046443,21.53, 324.9371
11190,2.8216,0.046363,21.57, 324.9371
11191,2.8678,0.046207,21.64, 324.9371
11192,2.9147,0.046889,21.33, 324.9371
11193,2.9613,0.046651,21.44, 324.9371
11194,3.0071,0.045732,21.87, 324.9371
11195,3.0537,0.046639,21.44, 324.9371
11196,3.1000,0.046259,21.62, 324.9371
11197,3.1470,0.047058,21.25, 324.9371
11198,3.1929,0.045816,21.83, 324.9371
11199,3.2400,0.047148,21.21, 324.9371
11200,3.2863,0.046291,21.60, 324.9371
11201,3.3333,0.047024,21.27, 324.9371
11202,3.3785,0.045186,22.13, 324.9730
11203,3.4250,0.046527,21.49, 324.9371
11204,3.4713,0.046280,21.61, 324.9371
11205,3.5179,0.046549,21.48, 324.9371
11206,3.5645,0.046639,21.44, 324.9371
11207,3.6109,0.046450,21.53, 324.9371
11208,3.6580,0.047024,21.27, 324.9371
11209,3.7051,0.047134,21.22, 324.9377
11210,3.7517,0.046558,21.48, 324.9371
11211,3.7978,0.046167,21.66, 324.9371
11212,3.8441,0.046227,21.63, 324.9371
11213,3.8909,0.046897,21.32, 324.9371
11214,3.9370,0.046091,21.70, 324.9371
11215,3.9833,0.046220,21.64, 324.9371
11216,4.0300,0.046746,21.39, 324.9371
11217,4.0763,0.046275,21.61, 324.9371
11218,4.1229,0.046600,21.46, 324.9371
11219,4.1692,0.046299,21.60, 324.9371
11220,4.2159,0.046744,21.39, 324.9371
11221,4.2627,0.046807,21.36, 324.9371
11222,4.3086,0.045867,21.80, 324.9377
11223,4.3558,0.047244,21.17, 324.9371
11224,4.4014,0.045526,21.97, 324.9371
11225,4.4478,0.046467,21.52, 324.9371
11226,4.4939,0.046079,21.70, 324.9727
11227,4.5409,0.047003,21.28, 324.9371
11228,4.5869,0.045939,21.77, 324.9371
11229,4.6334,0.046513,21.50, 324.9377
11230,4.6803,0.046888,21.33, 324.9371
11231,4.7268,0.046584,21.47, 324.9371
11232,4.7734,0.046590,21.46, 324.9683
11233,4.8200,0.046545,21.48, 324.9371
11234,4.8664,0.046431,21.54, 324.9371
11235,4.9133,0.046865,21.34, 324.9371
11236,4.9599,0.046657,21.43, 324.9371
11237,5.0069,0.046954,21.30, 324.9371
11238,5.0528,0.045922,21.78, 324.9371
11239,5.0994,0.046577,21.47, 324.9371
11240,5.1454,0.045979,21.75, 324.9371
11241,5.1921,0.046738,21.40, 324.9371
11242,5.2386,0.046489,21.51, 324.9371
11243,5.2849,0.046290,21.60, 324.9371
11244,5.3314,0.046485,21.51, 324.9371
11245,5.3781,0.046686,21.42, 324.9371
11246,5.4240,0.045896,21.79, 324.9371
11247,5.4703,0.046329,21.58, 324.9371
11248,5.5170,0.046775,21.38, 324.9371
11249,5.5635,0.046453,21.53, 324.9664
11250,5.6100,0.046505,21.50, 324.9371
11251,5.6568,0.046843,21.35, 324.9371
11252,5.7039,0.047018,21.27, 324.9371
11253,5.7499,0.046060,21.71, 324.9371
11254,5.7962,0.046246,21.62, 324.9371
11255,5.8432,0.047038,21.26, 324.9371
11256,5.8894,0.046150,21.67, 324.9371
11257,5.9360,0.046622,21.45, 324.9371
11258,5.9825,0.046521,21.50, 324.9371
11259,6.0287,0.046147,21.67, 324.9371
11260,6.0753,0.046681,21.42, 324.9371
11261,6.1217,0.046363,21.57, 324.9371
11262,6.1680,0.046302,21.60, 324.9371
11263,6.2144,0.046444,21.53, 324.9371
11264,6.2616,0.047117,21.22, 324.9371
11265,6.3072,0.045603,21.93, 324.9371
11266,6.3535,0.046321,21.59, 324.9371
11267,6.4003,0.046795,21.37, 324.9371
11268,6.4464,0.046166,21.66, 324.9371
11269,6.4932,0.046731,21.40, 324.9371
11270,6.5395,0.046317,21.59, 324.9371
11271,6.5862,0.046678,21.42, 324.9371
11272,6.6326,0.046445,21.53, 324.9371
11273,6.6802,0.047623,21.00, 324.9439
11274,6.7271,0.046894,21.32, 324.9371
11275,6.7738,0.046696,21.42, 324.9371
11276,6.8201,0.046282,21.61, 324.9371
11277,6.8664,0.046332,21.58, 324.9655
11278,6.9124,0.045975,21.75, 324.9371
11279,6.9586,0.046237,21.63, 324.9371
11280,7.0052,0.046566,21.48, 324.9371
11281,7.0518,0.046567,21.47, 324.9371
11282,7.0982,0.046439,21.53, 324.9371
11283,7.1449,0.046651,21.44, 324.9371
11284,7.1908,0.045871,21.80, 324.9371
11285,7.2375,0.046737,21.40, 324.9371
11286,7.2839,0.046457,21.53, 324.9371
11287,7.3311,0.047203,21.19, 324.9371
11288,7.3772,0.046030,21.72, 324.9371
11289,7.4241,0.046889,21.33, 324.9371
11290,7.4702,0.046097,21.69, 324.9371
11291,7.5163,0.046127,21.68, 324.9371
11292,7.5629,0.046562,21.48, 324.9371
11293,7.6091,0.046200,21.64, 324.9371
11294,7.6557,0.046672,21.43, 324.9371
11295,7.7021,0.046377,21.56, 324.9371
11296,7.7498,0.047671,20.98, 324.9371
11297,7.7960,0.046213,21.64, 324.9371
11298,7.8423,0.046359,21.57, 324.9665
