TotalFrame,Time,DeltaTime,FPS,RAM
18570,0.0000,0.333333,3.00, 419.5032
18571,0.0000,0.333333,3.00, 431.9512
18572,0.0200,0.020000,50.00, 435.7481
18573,0.1895,0.169509,5.90, 454.5564
18574,0.5228,0.333333,3.00, 455.7119
18575,0.8561,0.333333,3.00, 455.7118
18576,1.1895,0.333333,3.00, 456.2896
18577,1.5228,0.333333,3.00, 454.5562
18578,1.8561,0.333333,3.00, 454.5562
18579,2.1895,0.333333,3.00, 455.7118
18580,2.5228,0.333333,3.00, 455.7118
18581,2.8561,0.333333,3.00, 455.7118
18582,3.1895,0.333333,3.00, 454.5555
18583,3.5228,0.333333,3.00, 455.7064
18584,3.8561,0.333333,3.00, 455.1286
18585,4.1895,0.333333,3.00, 454.5508
18586,4.5228,0.333333,3.00, 455.7064
18587,4.8561,0.333333,3.00, 454.5508
18588,5.1895,0.333333,3.00, 455.7064
18589,5.5228,0.333333,3.00, 455.7064
18590,5.8561,0.333333,3.00, 455.7064
18591,6.1895,0.333333,3.00, 454.5508
18592,6.5228,0.333333,3.00, 455.7064
18593,6.8561,0.333333,3.00, 455.1286
18594,7.1895,0.333333,3.00, 454.5508
18595,7.5228,0.333333,3.00, 455.7064
18596,7.8561,0.333333,3.00, 455.7064
18597,8.1895,0.333333,3.00, 455.7064
18598,8.5228,0.333333,3.00, 454.5508
18599,8.8561,0.333333,3.00, 454.5508
18600,9.1895,0.333333,3.00, 454.5508
18601,9.5228,0.333333,3.00, 455.1286
18602,9.8561,0.333333,3.00, 455.7064
