TotalFrame,Time,DeltaTime,FPS
31730,0.0000,0.084946,11.77
31731,0.0000,0.084946,11.77
31732,0.0200,0.020000,50.00
31733,0.0252,0.005152,194.11
31734,0.0294,0.004229,236.44
31735,0.1116,0.082181,12.17
31736,0.1973,0.085737,11.66
31737,0.2830,0.085695,11.67
31738,0.3688,0.085779,11.66
31739,0.4545,0.085755,11.66
31740,0.5400,0.085440,11.70
31741,0.6274,0.087355,11.45
31742,0.7129,0.085523,11.69
31743,0.7986,0.085758,11.66
31744,0.8842,0.085512,11.69
31745,0.9701,0.085974,11.63
31746,1.0556,0.085504,11.70
31747,1.1415,0.085853,11.65
31748,1.2273,0.085822,11.65
31749,1.3133,0.085994,11.63
31750,1.3989,0.085579,11.69
31751,1.4844,0.085488,11.70
31752,1.5702,0.085850,11.65
31753,1.6563,0.086065,11.62
31754,1.7415,0.085254,11.73
31755,1.8270,0.085445,11.70
31756,1.9130,0.085971,11.63
31757,1.9987,0.085719,11.67
31758,2.0842,0.085549,11.69
31759,2.1704,0.086214,11.60
31760,2.2568,0.086342,11.58
31761,2.3418,0.085059,11.76
31762,2.4274,0.085571,11.69
31763,2.5131,0.085709,11.67
31764,2.5989,0.085740,11.66
31765,2.6844,0.085607,11.68
31766,2.7700,0.085562,11.69
31767,2.8560,0.085951,11.63
31768,2.9417,0.085736,11.66
31769,3.0273,0.085660,11.67
31770,3.1130,0.085611,11.68
31771,3.1987,0.085709,11.67
31772,3.2848,0.086132,11.61
31773,3.3704,0.085586,11.68
31774,3.4564,0.085948,11.63
31775,3.5421,0.085715,11.67
31776,3.6280,0.085953,11.63
31777,3.7136,0.085529,11.69
31778,3.7990,0.085393,11.71
31779,3.8848,0.085869,11.65
31780,3.9707,0.085883,11.64
31781,4.0566,0.085926,11.64
31782,4.1420,0.085434,11.70
31783,4.2281,0.086098,11.61
31784,4.3136,0.085475,11.70
31785,4.3994,0.085715,11.67
31786,4.4852,0.085834,11.65
31787,4.5710,0.085861,11.65
31788,4.6570,0.085932,11.64
31789,4.7423,0.085314,11.72
31790,4.8278,0.085545,11.69
31791,4.9135,0.085697,11.67
31792,4.9992,0.085655,11.67
31793,5.0850,0.085810,11.65
31794,5.1708,0.085771,11.66
31795,5.2563,0.085549,11.69
31796,5.3421,0.085811,11.65
31797,5.4281,0.085997,11.63
31798,5.5136,0.085414,11.71
31799,5.5992,0.085711,11.67
31800,5.6849,0.085629,11.68
31801,5.7705,0.085665,11.67
31802,5.8561,0.085521,11.69
31803,5.9421,0.086089,11.62
31804,6.0274,0.085234,11.73
31805,6.1131,0.085750,11.66
31806,6.1987,0.085562,11.69
31807,6.2848,0.086123,11.61
31808,6.3707,0.085824,11.65
31809,6.4562,0.085534,11.69
31810,6.5417,0.085587,11.68
31811,6.6275,0.085744,11.66
31812,6.7131,0.085628,11.68
31813,6.7989,0.085783,11.66
31814,6.8844,0.085478,11.70
31815,6.9701,0.085719,11.67
31816,7.0560,0.085838,11.65
31817,7.1417,0.085687,11.67
31818,7.2277,0.086032,11.62
31819,7.3135,0.085788,11.66
31820,7.3990,0.085524,11.69
31821,7.4850,0.086096,11.61
31822,7.5709,0.085809,11.65
31823,7.6561,0.085181,11.74
31824,7.7416,0.085576,11.69
31825,7.8277,0.086084,11.62
31826,7.9135,0.085717,11.67
31827,7.9990,0.085611,11.68
31828,8.0847,0.085630,11.68
31829,8.1706,0.085913,11.64
31830,8.2561,0.085497,11.70
31831,8.3422,0.086102,11.61
31832,8.4276,0.085383,11.71
31833,8.5135,0.085896,11.64
31834,8.5990,0.085534,11.69
31835,8.6847,0.085680,11.67
31836,8.7704,0.085672,11.67
31837,8.8564,0.086000,11.63
31838,8.9417,0.085327,11.72
31839,9.0275,0.085759,11.66
31840,9.1130,0.085514,11.69
31841,9.1988,0.085822,11.65
31842,9.2847,0.085934,11.64
31843,9.3706,0.085873,11.65
31844,9.4563,0.085723,11.67
31845,9.5422,0.085862,11.65
31846,9.6277,0.085497,11.70
31847,9.7135,0.085813,11.65
31848,9.7995,0.086044,11.62
31849,9.8850,0.085507,11.70
31850,9.9705,0.085396,11.71
