TotalFrame,Time,DeltaTime,FPS
24225,0.0000,0.036446,27.44
24226,0.0000,0.036446,27.44
24227,0.0200,0.020000,50.00
24228,0.0244,0.004407,226.93
24229,0.0283,0.003905,256.11
24230,0.0716,0.043304,23.09
24231,0.1086,0.036997,27.03
24232,0.1479,0.039319,25.43
24233,0.1852,0.037241,26.85
24234,0.2225,0.037358,26.77
24235,0.2597,0.037137,26.93
24236,0.2969,0.037256,26.84
24237,0.3341,0.037200,26.88
24238,0.3714,0.037256,26.84
24239,0.4087,0.037275,26.83
24240,0.4459,0.037277,26.83
24241,0.4831,0.037178,26.90
24242,0.5207,0.037545,26.63
24243,0.5579,0.037236,26.86
24244,0.5951,0.037226,26.86
24245,0.6326,0.037461,26.69
24246,0.6700,0.037457,26.70
24247,0.7070,0.036999,27.03
24248,0.7447,0.037659,26.55
24249,0.7816,0.036967,27.05
24250,0.8208,0.039118,25.56
24251,0.8580,0.037246,26.85
24252,0.8961,0.038149,26.21
24253,0.9332,0.037061,26.98
24254,0.9704,0.037171,26.90
24255,1.0077,0.037277,26.83
24256,1.0450,0.037338,26.78
24257,1.0821,0.037056,26.99
24258,1.1195,0.037438,26.71
24259,1.1566,0.037122,26.94
24260,1.1940,0.037333,26.79
24261,1.2311,0.037146,26.92
24262,1.2685,0.037349,26.77
24263,1.3055,0.037043,27.00
24264,1.3428,0.037347,26.78
24265,1.3800,0.037202,26.88
24266,1.4178,0.037720,26.51
24267,1.4548,0.037056,26.99
24268,1.4920,0.037222,26.87
24269,1.5292,0.037204,26.88
24270,1.5668,0.037532,26.64
24271,1.6042,0.037372,26.76
24272,1.6412,0.037096,26.96
24273,1.6785,0.037240,26.85
24274,1.7156,0.037156,26.91
24275,1.7529,0.037234,26.86
24276,1.7901,0.037242,26.85
24277,1.8274,0.037284,26.82
24278,1.8646,0.037212,26.87
24279,1.9019,0.037333,26.79
24280,1.9393,0.037328,26.79
24281,1.9763,0.037062,26.98
24282,2.0134,0.037083,26.97
24283,2.0509,0.037524,26.65
24284,2.0881,0.037121,26.94
24285,2.1253,0.037220,26.87
24286,2.1626,0.037292,26.82
24287,2.2002,0.037610,26.59
24288,2.2375,0.037360,26.77
24289,2.2746,0.037017,27.01
24290,2.3117,0.037182,26.89
24291,2.3490,0.037254,26.84
24292,2.3863,0.037305,26.81
24293,2.4240,0.037652,26.56
24294,2.4608,0.036844,27.14
24295,2.4980,0.037215,26.87
24296,2.5355,0.037428,26.72
24297,2.5727,0.037249,26.85
24298,2.6100,0.037359,26.77
24299,2.6471,0.037052,26.99
24300,2.6845,0.037400,26.74
24301,2.7223,0.037778,26.47
24302,2.7590,0.036695,27.25
24303,2.7960,0.037016,27.02
24304,2.8333,0.037319,26.80
24305,2.8705,0.037234,26.86
24306,2.9081,0.037554,26.63
24307,2.9452,0.037104,26.95
24308,2.9829,0.037717,26.51
24309,3.0201,0.037225,26.86
24310,3.0581,0.037943,26.36
24311,3.0948,0.036763,27.20
24312,3.1331,0.038227,26.16
24313,3.1703,0.037165,26.91
24314,3.2081,0.037827,26.44
24315,3.2454,0.037290,26.82
24316,3.2830,0.037608,26.59
24317,3.3197,0.036771,27.20
24318,3.3574,0.037626,26.58
24319,3.3941,0.036749,27.21
24320,3.4317,0.037580,26.61
24321,3.4688,0.037128,26.93
24322,3.5062,0.037333,26.79
24323,3.5436,0.037461,26.69
24324,3.5811,0.037469,26.69
24325,3.6179,0.036788,27.18
24326,3.6552,0.037366,26.76
24327,3.6925,0.037306,26.81
24328,3.7298,0.037205,26.88
24329,3.7669,0.037152,26.92
24330,3.8045,0.037641,26.57
24331,3.8418,0.037221,26.87
24332,3.8792,0.037368,26.76
24333,3.9162,0.037083,26.97
24334,3.9536,0.037321,26.79
24335,3.9905,0.036940,27.07
24336,4.0279,0.037378,26.75
24337,4.0651,0.037208,26.88
24338,4.1023,0.037257,26.84
24339,4.1396,0.037231,26.86
24340,4.1770,0.037407,26.73
24341,4.2140,0.037023,27.01
24342,4.2513,0.037348,26.78
24343,4.2885,0.037160,26.91
24344,4.3257,0.037198,26.88
24345,4.3629,0.037201,26.88
24346,4.4002,0.037355,26.77
24347,4.4377,0.037445,26.71
24348,4.4748,0.037068,26.98
24349,4.5118,0.037093,26.96
24350,4.5496,0.037713,26.52
24351,4.5866,0.037030,27.01
24352,4.6240,0.037425,26.72
24353,4.6612,0.037168,26.90
24354,4.6987,0.037514,26.66
24355,4.7361,0.037348,26.78
24356,4.7732,0.037188,26.89
24357,4.8105,0.037300,26.81
24358,4.8477,0.037179,26.90
24359,4.8849,0.037164,26.91
24360,4.9223,0.037444,26.71
24361,4.9595,0.037200,26.88
24362,4.9968,0.037305,26.81
