TotalFrame,Time,DeltaTime,FPS
3517,0.0000,0.223747,4.47
3518,0.0000,0.223747,4.47
3519,0.0200,0.020000,50.00
3520,0.2512,0.231213,4.33
3521,0.4867,0.235513,4.25
3522,0.7224,0.235677,4.24
3523,0.9531,0.230665,4.34
3524,1.1910,0.237968,4.20
3525,1.4304,0.239386,4.18
3526,1.6588,0.228373,4.38
3527,1.8976,0.238838,4.19
3528,2.1325,0.234859,4.26
3529,2.3652,0.232655,4.30
3530,2.6031,0.237963,4.20
3531,2.8387,0.235626,4.24
3532,3.0722,0.233506,4.28
3533,3.3054,0.233142,4.29
3534,3.5488,0.243418,4.11
3535,3.7879,0.239116,4.18
3536,4.0264,0.238510,4.19
3537,4.2607,0.234278,4.27
3538,4.4914,0.230705,4.33
3539,4.7326,0.241215,4.15
3540,4.9779,0.245312,4.08
3541,5.2173,0.239329,4.18
3542,5.4538,0.236492,4.23
3543,5.6958,0.241999,4.13
3544,5.9306,0.234802,4.26
3545,6.1647,0.234087,4.27
3546,6.4095,0.244836,4.08
3547,6.6516,0.242141,4.13
3548,6.8844,0.232777,4.30
3549,7.1225,0.238146,4.20
3550,7.3562,0.233666,4.28
3551,7.5949,0.238679,4.19
3552,7.8327,0.237849,4.20
3553,8.0737,0.240964,4.15
3554,8.3094,0.235678,4.24
3555,8.5436,0.234201,4.27
3556,8.7879,0.244358,4.09
3557,9.0219,0.233920,4.27
3558,9.2641,0.242230,4.13
3559,9.5090,0.244885,4.08
3560,9.7429,0.233878,4.28
3561,9.9836,0.240740,4.15
