TotalFrame,Time,DeltaTime,FPS,RAM
55963,0.0000,0.055524,18.01, 4181.4110
55964,0.0000,0.055524,18.01, 4181.5480
55965,0.0200,0.020000,50.00, 4181.4340
55966,0.0264,0.006341,157.70, 4181.4360
55967,0.0293,0.002969,336.81, 4181.4360
55968,0.0889,0.059333,16.85, 4181.4360
55969,0.1460,0.057355,17.44, 4181.4360
55970,0.2036,0.057564,17.37, 4181.4360
55971,0.2612,0.057355,17.44, 4181.4360
55972,0.3237,0.062515,16.00, 4181.4360
55973,0.3784,0.054956,18.20, 4181.4350
55974,0.4390,0.060306,16.58, 4181.4360
55975,0.4956,0.056649,17.65, 4181.4350
55976,0.5537,0.058453,17.11, 4181.4360
55977,0.6123,0.058393,17.13, 4181.4300
55978,0.6709,0.058482,17.10, 4181.4300
55979,0.7295,0.058476,17.10, 4181.4300
55980,0.7876,0.058459,17.11, 4181.4300
55981,0.8457,0.058217,17.18, 4181.4300
55982,0.9038,0.057975,17.25, 4181.4300
55983,0.9619,0.058050,17.23, 4181.4300
55984,1.0205,0.058323,17.15, 4181.4300
55985,1.0786,0.058247,17.17, 4181.4300
55986,1.1372,0.058573,17.07, 4181.4300
55987,1.1958,0.058644,17.05, 4181.4300
55988,1.2544,0.058713,17.03, 4181.4300
55989,1.3135,0.058934,16.97, 4181.4300
55990,1.3721,0.058856,16.99, 4181.4300
55991,1.4307,0.058522,17.09, 4181.4300
55992,1.4893,0.058258,17.17, 4181.4300
55993,1.5474,0.058123,17.20, 4181.4320
55994,1.6055,0.058415,17.12, 4181.4300
55995,1.6641,0.058540,17.08, 4181.4300
55996,1.7222,0.058215,17.18, 4181.4300
55997,1.7808,0.058400,17.12, 4181.4300
55998,1.8389,0.058161,17.19, 4181.4300
55999,1.8975,0.058791,17.01, 4181.4300
56000,1.9561,0.058168,17.19, 4181.4300
56001,2.0142,0.058271,17.16, 4181.4300
56002,2.0723,0.058221,17.18, 4181.4300
56003,2.1309,0.058271,17.16, 4181.4300
56004,2.1890,0.058575,17.07, 4181.4300
