TotalFrame,Time,DeltaTime,FPS,RAM
50042,0.0000,0.010664,93.78, 1020.6400
50043,0.0000,0.010664,93.78, 1020.7760
50044,0.0200,0.020000,50.00, 1020.6610
50045,0.0234,0.003173,315.15, 1020.6630
50046,0.0264,0.003135,318.95, 1020.6650
50047,0.0444,0.017738,56.38, 1020.6630
50048,0.0557,0.011414,87.61, 1020.6630
50049,0.0674,0.011707,85.42, 1020.6630
50050,0.0791,0.011804,84.72, 1020.6630
50051,0.0903,0.011236,89.00, 1020.6630
50052,0.1025,0.012317,81.19, 1020.6630
50053,0.1138,0.010976,91.11, 1020.6630
50054,0.1255,0.011704,85.44, 1020.6620
50055,0.1377,0.012038,83.07, 1020.6580
50056,0.1484,0.011177,89.47, 1020.6570
50057,0.1602,0.011731,85.25, 1020.6570
50058,0.1719,0.011331,88.26, 1020.6580
50059,0.1831,0.011612,86.12, 1020.6580
50060,0.1948,0.011467,87.21, 1020.6580
50061,0.2065,0.011684,85.59, 1020.6580
50062,0.2173,0.011050,90.50, 1020.6600
50063,0.2295,0.011828,84.55, 1020.6580
50064,0.2412,0.011971,83.54, 1020.6580
50065,0.2529,0.011401,87.71, 1020.6580
50066,0.2642,0.011476,87.14, 1020.6570
50067,0.2754,0.011220,89.13, 1020.6580
50068,0.2871,0.011743,85.15, 1020.6580
50069,0.2988,0.011825,84.57, 1020.6580
50070,0.3105,0.011723,85.30, 1020.6580
50071,0.3218,0.011289,88.58, 1020.6580
50072,0.3335,0.011492,87.02, 1020.6720
50073,0.3452,0.011748,85.12, 1020.6570
50074,0.3569,0.011657,85.79, 1020.6580
50075,0.3687,0.011833,84.51, 1020.6570
50076,0.3804,0.011600,86.21, 1020.6580
50077,0.3916,0.011305,88.45, 1020.6580
50078,0.4033,0.011698,85.49, 1020.6580
50079,0.4150,0.011692,85.53, 1020.6570
50080,0.4263,0.011196,89.31, 1020.6570
50081,0.4380,0.011584,86.32, 1020.6570
50082,0.4497,0.011732,85.23, 1020.6580
50083,0.4614,0.011777,84.91, 1020.6570
50084,0.4727,0.011190,89.36, 1020.6580
50085,0.4844,0.011743,85.15, 1020.6580
50086,0.4961,0.011847,84.41, 1020.6570
50087,0.5078,0.011625,86.02, 1020.6580
50088,0.5190,0.011302,88.48, 1020.6580
50089,0.5313,0.012017,83.21, 1020.6720
50090,0.5420,0.011163,89.58, 1020.6580
50091,0.5537,0.011707,85.42, 1020.6580
50092,0.5654,0.011643,85.89, 1020.6580
50093,0.5781,0.012499,80.01, 1020.6570
50094,0.5889,0.010888,91.84, 1020.6570
50095,0.6011,0.012273,81.48, 1020.6580
50096,0.6123,0.011292,88.56, 1020.6570
50097,0.6250,0.012374,80.81, 1020.6570
50098,0.6357,0.010700,93.46, 1020.6580
50099,0.6475,0.011672,85.67, 1020.6570
50100,0.6587,0.011409,87.65, 1020.6580
50101,0.6709,0.012077,82.80, 1020.6570
50102,0.6821,0.011509,86.89, 1020.6580
50103,0.6938,0.011626,86.01, 1020.6580
50104,0.7056,0.011464,87.23, 1020.6580
50105,0.7168,0.011489,87.04, 1020.6570
50106,0.7285,0.011788,84.83, 1020.6570
50107,0.7402,0.011424,87.53, 1020.6580
50108,0.7520,0.011890,84.10, 1020.6580
50109,0.7642,0.012076,82.81, 1020.6580
50110,0.7759,0.012088,82.73, 1020.6570
50111,0.7876,0.011426,87.52, 1020.6580
50112,0.7998,0.012161,82.23, 1020.6570
50113,0.8120,0.012358,80.92, 1020.6580
50114,0.8247,0.012842,77.87, 1020.6580
50115,0.8359,0.010928,91.51, 1020.6580
50116,0.8477,0.011673,85.67, 1020.6580
50117,0.8589,0.011225,89.09, 1020.6580
50118,0.8706,0.011691,85.54, 1020.6580
50119,0.8823,0.011748,85.12, 1020.6570
50120,0.8945,0.012337,81.06, 1020.6580
50121,0.9053,0.010877,91.94, 1020.6580
50122,0.9170,0.011867,84.27, 1020.6580
50123,0.9287,0.011689,85.55, 1020.6570
50124,0.9409,0.012170,82.17, 1020.6580
50125,0.9521,0.011315,88.38, 1020.6580
50126,0.9639,0.011685,85.58, 1020.6580
50127,0.9756,0.011727,85.27, 1020.6580
