TotalFrame,Time,DeltaTime,FPS,RAM
55778,0.0000,0.052322,19.11, 3983.9830
55779,0.0000,0.052322,19.11, 3984.1210
55780,0.0200,0.020000,50.00, 3984.0060
55781,0.0239,0.003861,258.99, 3984.0080
55782,0.0269,0.003047,328.21, 3984.0080
55783,0.0864,0.059538,16.80, 3984.0080
55784,0.1416,0.054997,18.18, 3984.0070
55785,0.1973,0.055772,17.93, 3984.0070
55786,0.2524,0.055048,18.17, 3984.0070
55787,0.3076,0.055353,18.07, 3984.0070
55788,0.3633,0.055356,18.06, 3984.0070
55789,0.4180,0.055039,18.17, 3984.0070
55790,0.4736,0.055578,17.99, 3984.0060
55791,0.5288,0.055284,18.09, 3984.0020
55792,0.5845,0.055435,18.04, 3984.0020
55793,0.6392,0.054665,18.29, 3984.0020
55794,0.6948,0.055609,17.98, 3984.0020
55795,0.7529,0.058277,17.16, 3984.0020
55796,0.8047,0.051467,19.43, 3984.0020
55797,0.8604,0.055754,17.94, 3984.0020
55798,0.9160,0.055560,18.00, 3984.0020
55799,0.9712,0.055376,18.06, 3984.0020
55800,1.0269,0.055608,17.98, 3984.0020
55801,1.0820,0.055466,18.03, 3984.0040
55802,1.1411,0.058828,17.00, 3984.0020
55803,1.1938,0.052877,18.91, 3984.0020
55804,1.2495,0.055464,18.03, 3984.0020
55805,1.3047,0.055401,18.05, 3984.0020
55806,1.3608,0.055924,17.88, 3984.0020
55807,1.4160,0.055433,18.04, 3984.0020
55808,1.4722,0.055762,17.93, 3984.0020
55809,1.5273,0.055611,17.98, 3984.0060
55810,1.5859,0.058532,17.08, 3984.0020
55811,1.6387,0.052372,19.09, 3984.0020
55812,1.6938,0.055469,18.03, 3984.0020
55813,1.7495,0.055528,18.01, 3984.0030
55814,1.8052,0.055500,18.02, 3984.0020
55815,1.8604,0.055445,18.04, 3984.0040
55816,1.9194,0.059050,16.93, 3984.0020
55817,1.9712,0.051906,19.27, 3984.0020
55818,2.0269,0.055595,17.99, 3984.0020
55819,2.0825,0.055656,17.97, 3984.0020
55820,2.1377,0.055193,18.12, 3984.0070
55821,2.1938,0.055970,17.87, 3984.0020
55822,2.2505,0.056600,17.67, 3984.0020
55823,2.3062,0.055567,18.00, 3984.0020
55824,2.3618,0.055849,17.91, 3984.0020
55825,2.4170,0.055401,18.05, 3984.0020
55826,2.4722,0.055014,18.18, 3984.0020
55827,2.5283,0.055964,17.87, 3984.0020
55828,2.5835,0.055304,18.08, 3984.0020
55829,2.6387,0.055436,18.04, 3984.0020
55830,2.6943,0.055664,17.97, 3984.0020
55831,2.7500,0.055267,18.09, 3984.0020
55832,2.8052,0.055405,18.05, 3984.0020
55833,2.8608,0.055637,17.97, 3984.0020
55834,2.9165,0.055534,18.01, 3984.0020
55835,2.9717,0.055225,18.11, 3984.0020
55836,3.0273,0.055919,17.88, 3984.0020
55837,3.0830,0.055279,18.09, 3984.0020
55838,3.1392,0.056153,17.81, 3984.0020
55839,3.1938,0.055083,18.15, 3984.0020
55840,3.2500,0.056145,17.81, 3984.0020
55841,3.3062,0.056111,17.82, 3984.0020
55842,3.3613,0.055147,18.13, 3984.0020
55843,3.4165,0.054991,18.18, 3984.0020
55844,3.4717,0.055475,18.03, 3984.0020
55845,3.5278,0.055797,17.92, 3984.0020
55846,3.5830,0.055155,18.13, 3984.0020
55847,3.6382,0.055166,18.13, 3984.0020
55848,3.6938,0.056002,17.86, 3984.0020
55849,3.7495,0.055376,18.06, 3984.0020
55850,3.8047,0.055260,18.10, 3984.0020
55851,3.8604,0.055674,17.96, 3984.0020
55852,3.9155,0.055340,18.07, 3984.0020
55853,3.9712,0.055590,17.99, 3984.0020
55854,4.0269,0.055748,17.94, 3984.0020
55855,4.0820,0.055157,18.13, 3984.0020
55856,4.1377,0.055406,18.05, 3984.0020
55857,4.1938,0.056131,17.82, 3984.0160
55858,4.2495,0.055820,17.91, 3984.0020
55859,4.3052,0.055548,18.00, 3984.0110
55860,4.3608,0.055561,18.00, 3984.0020
55861,4.4160,0.055435,18.04, 3984.0020
55862,4.4712,0.055337,18.07, 3984.0170
55863,4.5269,0.055593,17.99, 3984.0020
55864,4.5820,0.055208,18.11, 3984.0020
55865,4.6377,0.055460,18.03, 3984.0020
55866,4.6938,0.055977,17.86, 3984.0020
55867,4.7485,0.054996,18.18, 3984.0020
55868,4.8047,0.055834,17.91, 3984.0020
55869,4.8604,0.055724,17.95, 3984.0020
55870,4.9150,0.054887,18.22, 3984.0020
55871,4.9707,0.055497,18.02, 3984.0020
55872,5.0259,0.055458,18.03, 3984.0020
55873,5.0815,0.055495,18.02, 3984.0020
55874,5.1372,0.055540,18.00, 3984.0020
55875,5.1929,0.055733,17.94, 3984.0020
55876,5.2495,0.056480,17.71, 3984.0020
55877,5.3047,0.055488,18.02, 3984.0020
55878,5.3608,0.056018,17.85, 3984.0020
55879,5.4165,0.055544,18.00, 3984.0020
55880,5.4717,0.055110,18.15, 3984.0020
55881,5.5273,0.055652,17.97, 3984.0020
55882,5.5825,0.055217,18.11, 3984.0020
55883,5.6382,0.055886,17.89, 3984.0090
55884,5.6938,0.055671,17.96, 3984.0020
55885,5.7529,0.058879,16.98, 3984.0170
55886,5.8047,0.052146,19.18, 3984.0020
55887,5.8638,0.058818,17.00, 3984.0040
55888,5.9160,0.052260,19.13, 3984.0020
55889,5.9712,0.055157,18.13, 3984.0020
55890,6.0298,0.058563,17.08, 3984.0020
55891,6.0815,0.051986,19.24, 3984.0020
55892,6.1372,0.055445,18.04, 3984.0020
55893,6.1929,0.055704,17.95, 3984.0020
55894,6.2490,0.056085,17.83, 3984.0020
55895,6.3081,0.058934,16.97, 3984.0020
55896,6.3604,0.052705,18.97, 3984.0020
55897,6.4160,0.055265,18.09, 3984.0020
55898,6.4717,0.055950,17.87, 3984.0020
55899,6.5269,0.055117,18.14, 3984.0020
55900,6.5825,0.055557,18.00, 3984.0020
55901,6.6382,0.055573,17.99, 3984.0020
55902,6.6934,0.055509,18.02, 3984.0020
55903,6.7495,0.055956,17.87, 3984.0020
55904,6.8042,0.054842,18.23, 3984.0020
55905,6.8599,0.055304,18.08, 3984.0020
55906,6.9155,0.055817,17.92, 3984.0020
55907,6.9707,0.055416,18.05, 3984.0020
55908,7.0264,0.055521,18.01, 3984.0020
55909,7.0820,0.055817,17.92, 3984.0020
55910,7.1377,0.055428,18.04, 3984.0020
55911,7.1929,0.055370,18.06, 3984.0020
55912,7.2495,0.056521,17.69, 3984.0020
55913,7.3057,0.056017,17.85, 3984.0020
55914,7.3613,0.055921,17.88, 3984.0020
55915,7.4175,0.056017,17.85, 3984.0020
55916,7.4727,0.055123,18.14, 3984.0020
55917,7.5283,0.055782,17.93, 3984.0020
55918,7.5835,0.055198,18.12, 3984.0020
55919,7.6392,0.055636,17.97, 3984.0020
55920,7.6943,0.055162,18.13, 3984.0020
55921,7.7500,0.055520,18.01, 3984.0020
55922,7.8057,0.055676,17.96, 3984.0050
55923,7.8613,0.055665,17.96, 3984.0040
55924,7.9175,0.056057,17.84, 3984.0020
55925,7.9722,0.054834,18.24, 3984.0020
55926,8.0278,0.055812,17.92, 3984.0020
55927,8.0845,0.056376,17.74, 3984.0020
55928,8.1396,0.055303,18.08, 3984.0020
55929,8.1953,0.055668,17.96, 3984.0020
55930,8.2515,0.056113,17.82, 3984.0040
55931,8.3081,0.056698,17.64, 3984.0020
55932,8.3643,0.055985,17.86, 3984.0020
55933,8.4185,0.054379,18.39, 3984.0020
55934,8.4736,0.055359,18.06, 3984.0040
55935,8.5293,0.055662,17.97, 3984.0040
55936,8.5879,0.058544,17.08, 3984.0020
55937,8.6396,0.051807,19.30, 3984.0020
55938,8.6958,0.055839,17.91, 3984.0020
55939,8.7510,0.055472,18.03, 3984.0020
55940,8.8066,0.055472,18.03, 3984.0020
55941,8.8623,0.055880,17.90, 3984.0020
55942,8.9180,0.055326,18.07, 3984.0020
55943,8.9736,0.055584,17.99, 3984.0020
55944,9.0322,0.058596,17.07, 3984.0020
55945,9.0845,0.052254,19.14, 3984.0020
55946,9.1396,0.055428,18.04, 3984.0020
55947,9.1953,0.055533,18.01, 3984.0020
55948,9.2510,0.055858,17.90, 3984.0020
55949,9.3071,0.056035,17.85, 3984.0020
55950,9.3633,0.055919,17.88, 3984.0020
55951,9.4180,0.054908,18.21, 3984.0020
55952,9.4736,0.055491,18.02, 3984.0040
55953,9.5293,0.055644,17.97, 3984.0020
55954,9.5845,0.055562,18.00, 3984.0020
55955,9.6396,0.055137,18.14, 3984.0040
55956,9.6953,0.055588,17.99, 3984.0020
55957,9.7510,0.055630,17.98, 3984.0020
55958,9.8062,0.055357,18.06, 3984.0020
55959,9.8618,0.055523,18.01, 3984.0020
55960,9.9175,0.055395,18.05, 3984.0020
55961,9.9727,0.055423,18.04, 3984.0020
