TotalFrame,Time,DeltaTime,FPS
551405,0.0000,0.010144,98.58
551406,0.0000,0.010144,98.58
551407,0.0200,0.020000,50.00
551408,0.0234,0.003369,296.79
551409,0.0266,0.003164,316.02
551410,0.0800,0.053398,18.73
551411,0.1049,0.024904,40.15
551412,0.1249,0.020072,49.82
551413,0.1455,0.020642,48.45
551414,0.1659,0.020292,49.28
551415,0.1859,0.020022,49.94
551416,0.2057,0.019842,50.40
551417,0.2256,0.019909,50.23
551418,0.2455,0.019886,50.29
551419,0.2662,0.020687,48.34
551420,0.2855,0.019349,51.68
551421,0.3057,0.020056,49.86
551422,0.3141,0.008453,118.30
551423,0.3197,0.005668,176.43
551424,0.3239,0.004062,246.19
551425,0.3289,0.005117,195.43
551426,0.3339,0.004935,202.64
551427,0.3385,0.004630,216.00
551428,0.3433,0.004766,209.82
551429,0.3478,0.004532,220.65
551430,0.3530,0.005198,192.38
551431,0.3577,0.004729,211.47
551432,0.3619,0.004205,237.79
551433,0.3671,0.005205,192.14
551434,0.3718,0.004741,210.92
551435,0.3765,0.004632,215.88
551436,0.3815,0.005024,199.06
551437,0.3862,0.004673,214.01
551438,0.3909,0.004747,210.65
551439,0.3956,0.004703,212.61
551440,0.4005,0.004891,204.46
551441,0.4052,0.004592,217.79
551442,0.4100,0.004895,204.30
551443,0.4148,0.004748,210.62
551444,0.4197,0.004941,202.41
551445,0.4247,0.004949,202.07
551446,0.4292,0.004547,219.93
551447,0.4341,0.004877,205.07
551448,0.4388,0.004815,207.71
551449,0.4436,0.004713,212.17
551450,0.4481,0.004536,220.47
551451,0.4531,0.004963,201.47
551452,0.4580,0.004898,204.16
551453,0.4626,0.004664,214.43
551454,0.4675,0.004911,203.63
551455,0.4727,0.005133,194.83
551456,0.4771,0.004356,229.56
551457,0.4818,0.004718,211.96
551458,0.4867,0.004860,205.78
551459,0.4916,0.004933,202.71
551460,0.4961,0.004485,222.98
551461,0.5009,0.004851,206.13
551462,0.5057,0.004871,205.31
551463,0.5110,0.005207,192.04
551464,0.5143,0.003355,298.06
551465,0.5189,0.004611,216.90
551466,0.5231,0.004143,241.38
551467,0.5271,0.004036,247.76
551468,0.5316,0.004453,224.57
551469,0.5359,0.004355,229.62
551470,0.5404,0.004411,226.69
551471,0.5443,0.004015,249.07
551472,0.5490,0.004634,215.79
551473,0.5526,0.003638,274.88
551474,0.5569,0.004304,232.37
551475,0.5612,0.004194,238.45
551476,0.5656,0.004440,225.23
551477,0.5697,0.004183,239.09
551478,0.5739,0.004106,243.55
551479,0.5786,0.004777,209.35
551480,0.5826,0.003990,250.61
551481,0.5865,0.003902,256.27
551482,0.5907,0.004222,236.85
551483,0.5948,0.004130,242.11
551484,0.5990,0.004095,244.21
551485,0.6034,0.004363,229.21
551486,0.6075,0.004172,239.71
551487,0.6116,0.004038,247.66
551488,0.6157,0.004156,240.60
551489,0.6201,0.004438,225.34
551490,0.6240,0.003906,256.02
551491,0.6283,0.004211,237.46
551492,0.6329,0.004706,212.50
551493,0.6372,0.004231,236.33
551494,0.6411,0.003863,258.90
551495,0.6458,0.004687,213.37
551496,0.6495,0.003815,262.15
551497,0.6536,0.004002,249.89
551498,0.6578,0.004336,230.61
551499,0.6621,0.004244,235.60
551500,0.6663,0.004170,239.79
551501,0.6704,0.004137,241.70
551502,0.6746,0.004140,241.53
551503,0.6788,0.004210,237.52
551504,0.6831,0.004367,228.98
551505,0.6871,0.004013,249.22
551506,0.6913,0.004152,240.84
551507,0.6957,0.004364,229.14
551508,0.7000,0.004221,236.89
551509,0.7040,0.004112,243.21
551510,0.7080,0.003953,252.99
551511,0.7125,0.004526,220.95
551512,0.7166,0.004037,247.73
551513,0.7207,0.004117,242.92
551514,0.7250,0.004338,230.54
551515,0.7294,0.004395,227.56
551516,0.7332,0.003797,263.36
551517,0.7375,0.004329,230.98
551518,0.7418,0.004281,233.60
551519,0.7465,0.004624,216.28
551520,0.7504,0.003962,252.39
551521,0.7544,0.004041,247.44
551522,0.7589,0.004444,225.04
551523,0.7628,0.003945,253.51
551524,0.7670,0.004137,241.72
551525,0.7711,0.004180,239.22
551526,0.7754,0.004274,233.97
551527,0.7800,0.004680,213.67
551528,0.7843,0.004263,234.57
551529,0.7880,0.003579,279.43
551530,0.7922,0.004307,232.16
551531,0.7965,0.004266,234.39
551532,0.8009,0.004365,229.12
551533,0.8048,0.003884,257.44
551534,0.8092,0.004419,226.28
551535,0.8136,0.004461,224.18
551536,0.8174,0.003768,265.42
551537,0.8218,0.004427,225.87
551538,0.8264,0.004585,218.11
551539,0.8303,0.003871,258.32
551540,0.8345,0.004245,235.55
551541,0.8387,0.004268,234.32
551542,0.8427,0.003840,260.39
551543,0.8472,0.004544,220.09
551544,0.8512,0.004074,245.43
551545,0.8558,0.004525,221.01
551546,0.8594,0.003579,279.45
551547,0.8639,0.004483,223.07
551548,0.8682,0.004306,232.24
551549,0.8721,0.003874,258.15
551550,0.8763,0.004339,230.49
551551,0.8807,0.004385,228.07
551552,0.8846,0.003955,252.86
551553,0.8890,0.004388,227.88
551554,0.8932,0.004124,242.51
551555,0.8973,0.004132,242.04
551556,0.9021,0.004748,210.63
551557,0.9059,0.003796,263.46
551558,0.9099,0.003972,251.76
551559,0.9148,0.004898,204.16
551560,0.9188,0.004042,247.43
551561,0.9231,0.004252,235.19
551562,0.9271,0.004073,245.54
551563,0.9314,0.004283,233.51
551564,0.9359,0.004481,223.14
551565,0.9396,0.003685,271.37
551566,0.9438,0.004239,235.93
551567,0.9487,0.004913,203.53
551568,0.9529,0.004179,239.28
551569,0.9567,0.003739,267.47
551570,0.9609,0.004309,232.09
551571,0.9655,0.004475,223.47
551572,0.9692,0.003840,260.41
551573,0.9735,0.004253,235.14
551574,0.9779,0.004406,226.99
551575,0.9819,0.003977,251.42
551576,0.9861,0.004226,236.61
551577,0.9904,0.004254,235.07
551578,0.9945,0.004190,238.69
551579,0.9988,0.004266,234.39
551580,1.0031,0.004208,237.67
551581,1.0071,0.003981,251.19
551582,1.0112,0.004251,235.24
551583,1.0157,0.004472,223.59
551584,1.0200,0.004228,236.52
551585,1.0239,0.003918,255.25
551586,1.0284,0.004513,221.58
551587,1.0325,0.004119,242.77
551588,1.0366,0.004094,244.24
551589,1.0408,0.004107,243.50
551590,1.0449,0.004212,237.41
551591,1.0491,0.004190,238.67
551592,1.0535,0.004283,233.46
551593,1.0577,0.004346,230.12
551594,1.0621,0.004319,231.53
551595,1.0659,0.003898,256.56
551596,1.0702,0.004263,234.55
551597,1.0742,0.003985,250.93
551598,1.0786,0.004406,226.99
551599,1.0828,0.004190,238.66
551600,1.0872,0.004347,230.03
551601,1.0913,0.004122,242.62
551602,1.0953,0.004102,243.79
551603,1.0997,0.004326,231.14
551604,1.1036,0.003919,255.14
551605,1.1080,0.004395,227.54
551606,1.1122,0.004113,243.15
551607,1.1162,0.004094,244.24
551608,1.1210,0.004705,212.52
551609,1.1249,0.003988,250.76
