TotalFrame,Time,DeltaTime,FPS
104457,0.0000,0.010521,95.05
104458,0.0000,0.010521,95.05
104459,0.0200,0.020000,50.00
104460,0.0235,0.003479,287.46
104461,0.0267,0.003202,312.29
104462,0.0338,0.007154,139.78
104463,0.0370,0.003151,317.38
104464,0.0403,0.003283,304.57
104465,0.0435,0.003179,314.53
104466,0.0465,0.003100,322.55
104467,0.0496,0.003048,328.06
104468,0.0528,0.003237,308.96
104469,0.0560,0.003134,319.06
104470,0.0593,0.003295,303.50
104471,0.0623,0.003056,327.18
104472,0.0654,0.003097,322.85
104473,0.0685,0.003039,329.11
104474,0.0717,0.003291,303.90
104475,0.0749,0.003109,321.66
104476,0.0779,0.003073,325.40
104477,0.0809,0.003012,332.02
104478,0.0841,0.003155,316.99
104479,0.0872,0.003104,322.22
104480,0.0903,0.003096,323.05
104481,0.0934,0.003092,323.45
104482,0.0965,0.003101,322.51
104483,0.0995,0.003054,327.42
104484,0.1027,0.003182,314.24
104485,0.1059,0.003162,316.28
104486,0.1089,0.003077,324.97
104487,0.1121,0.003093,323.36
104488,0.1151,0.003083,324.36
104489,0.1183,0.003116,320.88
104490,0.1214,0.003135,318.97
104491,0.1245,0.003142,318.30
104492,0.1277,0.003135,319.01
104493,0.1307,0.003085,324.19
104494,0.1339,0.003176,314.82
104495,0.1371,0.003155,316.99
104496,0.1401,0.003042,328.69
104497,0.1432,0.003094,323.22
104498,0.1462,0.003011,332.09
104499,0.1494,0.003194,313.09
104500,0.1525,0.003095,323.15
104501,0.1556,0.003060,326.85
104502,0.1588,0.003197,312.76
104503,0.1619,0.003083,324.34
104504,0.1650,0.003153,317.21
104505,0.1682,0.003176,314.91
104506,0.1713,0.003120,320.48
104507,0.1745,0.003186,313.85
104508,0.1775,0.003006,332.66
104509,0.1807,0.003173,315.15
104510,0.1837,0.003079,324.79
104511,0.1868,0.003096,323.00
104512,0.1898,0.003003,333.04
104513,0.1930,0.003112,321.32
104514,0.1962,0.003213,311.26
104515,0.1994,0.003214,311.16
104516,0.2025,0.003065,326.29
104517,0.2056,0.003185,313.99
104518,0.2087,0.003075,325.26
104519,0.2119,0.003240,308.69
104520,0.2154,0.003404,293.79
104521,0.2185,0.003165,316.00
104522,0.2216,0.003105,322.07
104523,0.2247,0.003110,321.58
104524,0.2278,0.003097,322.91
104525,0.2310,0.003121,320.42
104526,0.2342,0.003230,309.63
104527,0.2373,0.003086,324.07
104528,0.2403,0.003057,327.16
104529,0.2435,0.003170,315.50
104530,0.2467,0.003238,308.85
104531,0.2498,0.003079,324.75
104532,0.2529,0.003098,322.77
104533,0.2559,0.003031,329.88
104534,0.2591,0.003151,317.32
104535,0.2621,0.003067,326.05
104536,0.2655,0.003332,300.15
104537,0.2686,0.003116,320.90
104538,0.2718,0.003182,314.29
104539,0.2749,0.003163,316.12
104540,0.2781,0.003187,313.77
104541,0.2812,0.003024,330.68
