TotalFrame,Time,DeltaTime,FPS
31097,0.0000,0.078604,12.72
31098,0.0000,0.078604,12.72
31099,0.0200,0.020000,50.00
31100,0.0250,0.004998,200.06
31101,0.0292,0.004160,240.41
31102,0.1055,0.076365,13.09
31103,0.1852,0.079631,12.56
31104,0.2652,0.080050,12.49
31105,0.3451,0.079899,12.52
31106,0.4250,0.079946,12.51
31107,0.5049,0.079826,12.53
31108,0.5847,0.079838,12.53
31109,0.6661,0.081436,12.28
31110,0.7461,0.079912,12.51
31111,0.8264,0.080300,12.45
31112,0.9063,0.079944,12.51
31113,0.9863,0.080039,12.49
31114,1.0660,0.079663,12.55
31115,1.1465,0.080544,12.42
31116,1.2261,0.079506,12.58
31117,1.3061,0.080026,12.50
31118,1.3857,0.079677,12.55
31119,1.4663,0.080521,12.42
31120,1.5462,0.079922,12.51
31121,1.6260,0.079859,12.52
31122,1.7060,0.079927,12.51
31123,1.7864,0.080381,12.44
31124,1.8662,0.079821,12.53
31125,1.9464,0.080216,12.47
31126,2.0262,0.079761,12.54
31127,2.1061,0.079882,12.52
31128,2.1861,0.080027,12.50
31129,2.2666,0.080529,12.42
31130,2.3463,0.079661,12.55
31131,2.4261,0.079859,12.52
31132,2.5061,0.080001,12.50
31133,2.5861,0.079909,12.51
31134,2.6660,0.079997,12.50
31135,2.7462,0.080118,12.48
31136,2.8262,0.079988,12.50
31137,2.9061,0.080012,12.50
31138,2.9863,0.080099,12.48
31139,3.0662,0.079916,12.51
31140,3.1462,0.080068,12.49
31141,3.2262,0.079980,12.50
31142,3.3063,0.080098,12.48
31143,3.3867,0.080369,12.44
31144,3.4664,0.079709,12.55
31145,3.5460,0.079631,12.56
31146,3.6260,0.079955,12.51
31147,3.7060,0.079984,12.50
31148,3.7863,0.080372,12.44
31149,3.8662,0.079811,12.53
31150,3.9465,0.080395,12.44
31151,4.0267,0.080148,12.48
31152,4.1067,0.079985,12.50
31153,4.1862,0.079531,12.57
31154,4.2664,0.080187,12.47
31155,4.3463,0.079864,12.52
31156,4.4261,0.079837,12.53
31157,4.5060,0.079928,12.51
31158,4.5860,0.079983,12.50
31159,4.6663,0.080295,12.45
31160,4.7463,0.080010,12.50
31161,4.8262,0.079863,12.52
31162,4.9064,0.080226,12.46
31163,4.9862,0.079809,12.53
31164,5.0663,0.080088,12.49
31165,5.1464,0.080112,12.48
31166,5.2261,0.079687,12.55
31167,5.3060,0.079943,12.51
31168,5.3860,0.080029,12.50
31169,5.4658,0.079762,12.54
31170,5.5461,0.080343,12.45
31171,5.6260,0.079789,12.53
31172,5.7059,0.079974,12.50
31173,5.7858,0.079887,12.52
31174,5.8659,0.080106,12.48
31175,5.9459,0.079936,12.51
31176,6.0259,0.080065,12.49
31177,6.1058,0.079836,12.53
31178,6.1858,0.080040,12.49
31179,6.2657,0.079909,12.51
31180,6.3459,0.080234,12.46
31181,6.4258,0.079824,12.53
31182,6.5057,0.079983,12.50
31183,6.5858,0.079994,12.50
31184,6.6657,0.079933,12.51
31185,6.7460,0.080325,12.45
31186,6.8258,0.079817,12.53
31187,6.9057,0.079856,12.52
31188,6.9858,0.080106,12.48
31189,7.0657,0.079963,12.51
31190,7.1461,0.080290,12.45
31191,7.2260,0.079958,12.51
31192,7.3058,0.079869,12.52
31193,7.3858,0.079940,12.51
31194,7.4662,0.080361,12.44
31195,7.5458,0.079618,12.56
31196,7.6257,0.079870,12.52
31197,7.7056,0.079965,12.51
31198,7.7857,0.080100,12.48
31199,7.8658,0.080085,12.49
31200,7.9458,0.079993,12.50
31201,8.0259,0.080118,12.48
31202,8.1058,0.079938,12.51
31203,8.1859,0.079970,12.50
31204,8.2661,0.080267,12.46
31205,8.3459,0.079862,12.52
31206,8.4257,0.079791,12.53
31207,8.5056,0.079869,12.52
31208,8.5856,0.079958,12.51
31209,8.6658,0.080213,12.47
31210,8.7460,0.080174,12.47
31211,8.8256,0.079668,12.55
31212,8.9058,0.080183,12.47
31213,8.9858,0.080007,12.50
31214,9.0659,0.080033,12.49
31215,9.1456,0.079733,12.54
31216,9.2256,0.080047,12.49
31217,9.3057,0.080020,12.50
31218,9.3854,0.079754,12.54
31219,9.4655,0.080035,12.49
31220,9.5457,0.080294,12.45
31221,9.6258,0.080068,12.49
31222,9.7058,0.080037,12.49
31223,9.7856,0.079820,12.53
31224,9.8656,0.079966,12.51
31225,9.9458,0.080152,12.48
