TotalFrame,Time,DeltaTime,FPS
34294,0.0000,0.112062,8.92
34295,0.0000,0.112062,8.92
34296,0.0200,0.020000,50.00
34297,0.0245,0.004525,221.00
34298,0.0290,0.004453,224.59
34299,0.1392,0.110240,9.07
34300,0.2525,0.113267,8.83
34301,0.3660,0.113551,8.81
34302,0.4799,0.113860,8.78
34303,0.5939,0.113951,8.78
34304,0.7077,0.113817,8.79
34305,0.8221,0.114414,8.74
34306,0.9365,0.114426,8.74
34307,1.0499,0.113335,8.82
34308,1.1630,0.113158,8.84
34309,1.2767,0.113647,8.80
34310,1.3899,0.113213,8.83
34311,1.5033,0.113450,8.81
34312,1.6165,0.113203,8.83
34313,1.7303,0.113761,8.79
34314,1.8434,0.113165,8.84
34315,1.9568,0.113382,8.82
34316,2.0699,0.113143,8.84
34317,2.1837,0.113718,8.79
34318,2.2968,0.113088,8.84
34319,2.4105,0.113758,8.79
34320,2.5239,0.113381,8.82
34321,2.6375,0.113592,8.80
34322,2.7509,0.113436,8.82
34323,2.8644,0.113525,8.81
34324,2.9774,0.112935,8.85
34325,3.0908,0.113391,8.82
34326,3.2046,0.113784,8.79
34327,3.3179,0.113262,8.83
34328,3.4316,0.113735,8.79
34329,3.5451,0.113548,8.81
34330,3.6583,0.113168,8.84
34331,3.7716,0.113306,8.83
34332,3.8847,0.113090,8.84
34333,3.9980,0.113350,8.82
34334,4.1118,0.113723,8.79
34335,4.2252,0.113413,8.82
34336,4.3384,0.113234,8.83
34337,4.4519,0.113483,8.81
34338,4.5657,0.113852,8.78
34339,4.6802,0.114511,8.73
34340,4.7945,0.114230,8.75
34341,4.9079,0.113426,8.82
34342,5.0215,0.113559,8.81
34343,5.1349,0.113424,8.82
34344,5.2482,0.113315,8.82
34345,5.3616,0.113398,8.82
34346,5.4750,0.113353,8.82
34347,5.5884,0.113420,8.82
34348,5.7020,0.113671,8.80
34349,5.8154,0.113368,8.82
34350,5.9289,0.113482,8.81
34351,6.0422,0.113268,8.83
34352,6.1553,0.113085,8.84
34353,6.2690,0.113789,8.79
34354,6.3820,0.112929,8.86
34355,6.4955,0.113536,8.81
34356,6.6091,0.113588,8.80
34357,6.7226,0.113506,8.81
34358,6.8362,0.113573,8.80
34359,6.9493,0.113163,8.84
34360,7.0626,0.113237,8.83
34361,7.1762,0.113655,8.80
34362,7.2896,0.113297,8.83
34363,7.4033,0.113789,8.79
34364,7.5165,0.113210,8.83
34365,7.6303,0.113758,8.79
34366,7.7432,0.112970,8.85
34367,7.8569,0.113614,8.80
34368,7.9705,0.113653,8.80
34369,8.0837,0.113191,8.83
34370,8.1969,0.113217,8.83
34371,8.3103,0.113354,8.82
34372,8.4241,0.113821,8.79
34373,8.5373,0.113170,8.84
34374,8.6508,0.113566,8.81
34375,8.7646,0.113763,8.79
34376,8.8789,0.114286,8.75
34377,8.9932,0.114348,8.75
34378,9.1066,0.113361,8.82
34379,9.2200,0.113380,8.82
34380,9.3335,0.113509,8.81
34381,9.4469,0.113433,8.82
34382,9.5601,0.113201,8.83
34383,9.6734,0.113302,8.83
34384,9.7867,0.113242,8.83
34385,9.9002,0.113535,8.81
