TotalFrame,Time,DeltaTime,FPS
32208,0.0000,0.089313,11.20
32209,0.0000,0.089313,11.20
32210,0.0200,0.020000,50.00
32211,0.0245,0.004480,223.20
32212,0.0287,0.004274,233.98
32213,0.1167,0.087961,11.37
32214,0.2073,0.090584,11.04
32215,0.2975,0.090180,11.09
32216,0.3878,0.090292,11.08
32217,0.4780,0.090304,11.07
32218,0.5695,0.091429,10.94
32219,0.6595,0.090037,11.11
32220,0.7498,0.090319,11.07
32221,0.8401,0.090319,11.07
32222,0.9308,0.090628,11.03
32223,1.0215,0.090675,11.03
32224,1.1120,0.090564,11.04
32225,1.2021,0.090135,11.09
32226,1.2925,0.090323,11.07
32227,1.3826,0.090175,11.09
32228,1.4730,0.090285,11.08
32229,1.5643,0.091310,10.95
32230,1.6536,0.089320,11.20
32231,1.7440,0.090434,11.06
32232,1.8345,0.090445,11.06
32233,1.9254,0.090908,11.00
32234,2.0156,0.090271,11.08
32235,2.1060,0.090384,11.06
32236,2.1964,0.090387,11.06
32237,2.2869,0.090455,11.06
32238,2.3767,0.089872,11.13
32239,2.4671,0.090360,11.07
32240,2.5579,0.090755,11.02
32241,2.6485,0.090634,11.03
32242,2.7386,0.090083,11.10
32243,2.8289,0.090292,11.08
32244,2.9194,0.090537,11.05
32245,3.0098,0.090364,11.07
32246,3.0999,0.090143,11.09
32247,3.1904,0.090531,11.05
32248,3.2809,0.090487,11.05
32249,3.3712,0.090289,11.08
32250,3.4617,0.090487,11.05
32251,3.5521,0.090450,11.06
32252,3.6423,0.090221,11.08
32253,3.7329,0.090544,11.04
32254,3.8234,0.090550,11.04
32255,3.9140,0.090549,11.04
32256,4.0041,0.090063,11.10
32257,4.0948,0.090741,11.02
32258,4.1849,0.090058,11.10
32259,4.2753,0.090496,11.05
32260,4.3656,0.090222,11.08
32261,4.4560,0.090429,11.06
32262,4.5466,0.090554,11.04
32263,4.6367,0.090134,11.09
32264,4.7271,0.090331,11.07
32265,4.8177,0.090746,11.02
32266,4.9079,0.090139,11.09
32267,4.9985,0.090628,11.03
32268,5.0893,0.090752,11.02
32269,5.1793,0.089942,11.12
32270,5.2698,0.090561,11.04
32271,5.3600,0.090207,11.09
32272,5.4503,0.090251,11.08
32273,5.5410,0.090698,11.03
32274,5.6310,0.090039,11.11
32275,5.7213,0.090344,11.07
32276,5.8119,0.090531,11.05
32277,5.9023,0.090447,11.06
32278,5.9927,0.090347,11.07
32279,6.0830,0.090330,11.07
32280,6.1734,0.090421,11.06
32281,6.2636,0.090202,11.09
32282,6.3539,0.090291,11.08
32283,6.4446,0.090742,11.02
32284,6.5346,0.089953,11.12
32285,6.6257,0.091055,10.98
32286,6.7156,0.089921,11.12
32287,6.8066,0.091039,10.98
32288,6.8965,0.089930,11.12
32289,6.9869,0.090407,11.06
32290,7.0773,0.090339,11.07
32291,7.1677,0.090356,11.07
32292,7.2579,0.090239,11.08
32293,7.3484,0.090491,11.05
32294,7.4385,0.090093,11.10
32295,7.5295,0.091076,10.98
32296,7.6204,0.090798,11.01
32297,7.7107,0.090374,11.07
32298,7.8021,0.091404,10.94
32299,7.8927,0.090570,11.04
32300,7.9830,0.090281,11.08
32301,8.0733,0.090302,11.07
32302,8.1639,0.090606,11.04
32303,8.2545,0.090641,11.03
32304,8.3445,0.090052,11.10
32305,8.4351,0.090470,11.05
32306,8.5256,0.090535,11.05
32307,8.6158,0.090247,11.08
32308,8.7064,0.090599,11.04
32309,8.7968,0.090323,11.07
32310,8.8871,0.090359,11.07
32311,8.9774,0.090238,11.08
32312,9.0676,0.090234,11.08
32313,9.1587,0.091115,10.98
32314,9.2485,0.089767,11.14
32315,9.3390,0.090513,11.05
32316,9.4294,0.090484,11.05
32317,9.5197,0.090223,11.08
32318,9.6102,0.090536,11.05
32319,9.7003,0.090112,11.10
32320,9.7906,0.090320,11.07
32321,9.8814,0.090741,11.02
32322,9.9718,0.090387,11.06
