TotalFrame,Time,DeltaTime,FPS
6786,0.0000,0.025332,39.48
6787,0.0000,0.025332,39.48
6788,0.0200,0.020000,50.00
6789,0.0475,0.027523,36.33
6790,0.0732,0.025680,38.94
6791,0.1002,0.026989,37.05
6792,0.1266,0.026450,37.81
6793,0.1517,0.025067,39.89
6794,0.1774,0.025712,38.89
6795,0.2036,0.026152,38.24
6796,0.2297,0.026104,38.31
6797,0.2563,0.026572,37.63
6798,0.2822,0.025984,38.49
6799,0.3082,0.025935,38.56
6800,0.3341,0.025918,38.58
6801,0.3601,0.026005,38.45
6802,0.3858,0.025746,38.84
6803,0.4119,0.026073,38.35
6804,0.4376,0.025701,38.91
6805,0.4635,0.025876,38.65
6806,0.4895,0.026053,38.38
6807,0.5157,0.026127,38.28
6808,0.5418,0.026130,38.27
6809,0.5677,0.025909,38.60
6810,0.5935,0.025745,38.84
6811,0.6193,0.025837,38.70
6812,0.6454,0.026111,38.30
6813,0.6711,0.025656,38.98
6814,0.6968,0.025703,38.91
6815,0.7232,0.026389,37.89
6816,0.7510,0.027860,35.89
6817,0.7772,0.026146,38.25
6818,0.8039,0.026787,37.33
6819,0.8299,0.025944,38.55
6820,0.8554,0.025550,39.14
6821,0.8816,0.026172,38.21
6822,0.9083,0.026722,37.42
6823,0.9354,0.027058,36.96
6824,0.9618,0.026432,37.83
6825,0.9879,0.026120,38.29
6826,1.0139,0.025970,38.51
6827,1.0400,0.026059,38.37
6828,1.0662,0.026237,38.11
6829,1.0932,0.027023,37.01
6830,1.1190,0.025822,38.73
6831,1.1451,0.026026,38.42
6832,1.1706,0.025476,39.25
6833,1.1967,0.026140,38.26
6834,1.2229,0.026244,38.10
6835,1.2496,0.026650,37.52
6836,1.2753,0.025708,38.90
6837,1.3015,0.026208,38.16
6838,1.3270,0.025527,39.17
6839,1.3533,0.026274,38.06
6840,1.3790,0.025657,38.98
6841,1.4053,0.026347,37.96
6842,1.4315,0.026172,38.21
6843,1.4572,0.025730,38.86
6844,1.4828,0.025612,39.04
6845,1.5090,0.026196,38.17
6846,1.5349,0.025919,38.58
6847,1.5610,0.026047,38.39
6848,1.5871,0.026139,38.26
6849,1.6129,0.025803,38.76
6850,1.6389,0.025955,38.53
6851,1.6649,0.026040,38.40
6852,1.6905,0.025584,39.09
6853,1.7166,0.026052,38.38
6854,1.7437,0.027185,36.78
6855,1.7699,0.026113,38.29
6856,1.7959,0.026024,38.43
6857,1.8221,0.026213,38.15
6858,1.8480,0.025938,38.55
6859,1.8738,0.025791,38.77
6860,1.8995,0.025712,38.89
6861,1.9256,0.026102,38.31
6862,1.9514,0.025797,38.76
6863,1.9781,0.026688,37.47
6864,2.0038,0.025718,38.88
6865,2.0300,0.026171,38.21
6866,2.0563,0.026261,38.08
6867,2.0820,0.025702,38.91
6868,2.1080,0.025992,38.47
6869,2.1341,0.026110,38.30
6870,2.1597,0.025624,39.03
6871,2.1855,0.025844,38.69
6872,2.2112,0.025638,39.00
6873,2.2375,0.026281,38.05
6874,2.2640,0.026537,37.68
6875,2.2899,0.025916,38.59
6876,2.3156,0.025688,38.93
6877,2.3415,0.025925,38.57
6878,2.3674,0.025844,38.69
6879,2.3932,0.025821,38.73
6880,2.4193,0.026113,38.30
6881,2.4453,0.026007,38.45
6882,2.4710,0.025710,38.89
6883,2.4974,0.026367,37.93
6884,2.5236,0.026187,38.19
6885,2.5495,0.025901,38.61
6886,2.5758,0.026332,37.98
6887,2.6018,0.026021,38.43
6888,2.6279,0.026050,38.39
6889,2.6539,0.026066,38.36
6890,2.6796,0.025697,38.91
6891,2.7058,0.026169,38.21
6892,2.7319,0.026119,38.29
6893,2.7581,0.026189,38.18
6894,2.7842,0.026066,38.36
6895,2.8100,0.025811,38.74
6896,2.8364,0.026403,37.87
6897,2.8625,0.026148,38.24
6898,2.8885,0.025904,38.60
6899,2.9149,0.026411,37.86
6900,2.9412,0.026327,37.98
6901,2.9681,0.026869,37.22
6902,2.9944,0.026366,37.93
