TotalFrame,Time,DeltaTime,FPS
13590,0.0000,0.083363,12.00
13591,0.0000,0.083363,12.00
13592,0.0200,0.020000,50.00
13593,0.1058,0.085824,11.65
13594,0.1905,0.084668,11.81
13595,0.2760,0.085502,11.70
13596,0.3610,0.084976,11.77
13597,0.4464,0.085425,11.71
13598,0.5292,0.082853,12.07
13599,0.6192,0.089952,11.12
13600,0.7040,0.084822,11.79
13601,0.7889,0.084909,11.78
13602,0.8740,0.085102,11.75
13603,0.9597,0.085710,11.67
13604,1.0483,0.088552,11.29
13605,1.1323,0.084041,11.90
13606,1.2189,0.086566,11.55
13607,1.3054,0.086500,11.56
13608,1.3922,0.086855,11.51
13609,1.4782,0.086002,11.63
13610,1.5637,0.085436,11.70
13611,1.6487,0.084986,11.77
13612,1.7347,0.086071,11.62
13613,1.8205,0.085782,11.66
13614,1.9054,0.084894,11.78
13615,1.9899,0.084462,11.84
13616,2.0755,0.085632,11.68
13617,2.1623,0.086788,11.52
13618,2.2468,0.084475,11.84
13619,2.3328,0.086005,11.63
13620,2.4177,0.084934,11.77
13621,2.5034,0.085720,11.67
13622,2.5877,0.084313,11.86
13623,2.6757,0.087925,11.37
13624,2.7609,0.085203,11.74
13625,2.8458,0.084905,11.78
13626,2.9311,0.085329,11.72
13627,3.0182,0.087115,11.48
13628,3.1039,0.085635,11.68
13629,3.1885,0.084679,11.81
13630,3.2763,0.087739,11.40
13631,3.3617,0.085436,11.70
13632,3.4467,0.085017,11.76
13633,3.5324,0.085673,11.67
13634,3.6180,0.085546,11.69
13635,3.7034,0.085407,11.71
13636,3.7891,0.085751,11.66
13637,3.8751,0.086020,11.63
13638,3.9601,0.085029,11.76
13639,4.0474,0.087273,11.46
13640,4.1317,0.084281,11.87
13641,4.2179,0.086176,11.60
13642,4.3029,0.085077,11.75
13643,4.3882,0.085289,11.72
13644,4.4745,0.086298,11.59
13645,4.5608,0.086205,11.60
13646,4.6458,0.084998,11.76
13647,4.7307,0.085003,11.76
13648,4.8172,0.086428,11.57
13649,4.9026,0.085444,11.70
13650,4.9891,0.086448,11.57
13651,5.0757,0.086613,11.55
13652,5.1611,0.085421,11.71
13653,5.2466,0.085470,11.70
13654,5.3312,0.084655,11.81
13655,5.4175,0.086311,11.59
13656,5.5031,0.085561,11.69
13657,5.5897,0.086602,11.55
13658,5.6748,0.085084,11.75
13659,5.7612,0.086366,11.58
13660,5.8470,0.085789,11.66
13661,5.9324,0.085412,11.71
13662,6.0180,0.085672,11.67
13663,6.1051,0.087091,11.48
13664,6.1941,0.088992,11.24
13665,6.2865,0.092430,10.82
13666,6.3758,0.089270,11.20
13667,6.4615,0.085711,11.67
13668,6.5475,0.086024,11.62
13669,6.6328,0.085250,11.73
13670,6.7192,0.086364,11.58
13671,6.8049,0.085742,11.66
13672,6.8896,0.084736,11.80
13673,6.9765,0.086898,11.51
13674,7.0650,0.088449,11.31
13675,7.1496,0.084569,11.82
13676,7.2353,0.085776,11.66
13677,7.3218,0.086471,11.56
13678,7.4046,0.082771,12.08
13679,7.4929,0.088339,11.32
13680,7.5800,0.087078,11.48
13681,7.6655,0.085509,11.69
13682,7.7503,0.084829,11.79
13683,7.8360,0.085652,11.68
13684,7.9225,0.086457,11.57
13685,8.0086,0.086128,11.61
13686,8.0948,0.086236,11.60
13687,8.1789,0.084080,11.89
13688,8.2649,0.086018,11.63
13689,8.3503,0.085424,11.71
13690,8.4353,0.084992,11.77
13691,8.5223,0.086958,11.50
13692,8.6068,0.084529,11.83
13693,8.6919,0.085085,11.75
13694,8.7786,0.086710,11.53
13695,8.8660,0.087369,11.45
13696,8.9546,0.088608,11.29
13697,9.0435,0.088878,11.25
13698,9.1301,0.086600,11.55
13699,9.2149,0.084859,11.78
13700,9.3003,0.085343,11.72
13701,9.3857,0.085401,11.71
13702,9.4723,0.086656,11.54
13703,9.5584,0.086049,11.62
13704,9.6429,0.084567,11.82
13705,9.7292,0.086302,11.59
13706,9.8140,0.084808,11.79
13707,9.8999,0.085826,11.65
13708,9.9852,0.085346,11.72
