TotalFrame,Time,DeltaTime,FPS,RAM
503074,0.0000,0.009446,105.86, 876.5242
503075,0.0000,0.009446,105.86, 876.6616
503076,0.0200,0.020000,50.00, 876.5778
503077,0.0239,0.003479,287.48, 876.5483
503078,0.0269,0.003230,309.57, 876.5484
503079,0.0415,0.014656,68.23, 876.5490
503080,0.0508,0.008977,111.40, 876.5482
503081,0.0601,0.009518,105.07, 876.5485
503082,0.0698,0.009618,103.97, 876.5482
503083,0.0786,0.009087,110.05, 876.5482
503084,0.0884,0.009573,104.46, 876.5485
503085,0.0977,0.009082,110.11, 876.5485
503086,0.1069,0.009295,107.59, 876.5482
503087,0.1162,0.009375,106.67, 876.5434
503088,0.1255,0.009172,109.03, 876.5434
503089,0.1348,0.009305,107.47, 876.5428
503090,0.1436,0.008960,111.61, 876.5434
503091,0.1533,0.009559,104.62, 876.5431
503092,0.1621,0.009081,110.12, 876.5507
503093,0.1719,0.009446,105.86, 876.5434
503094,0.1816,0.009872,101.29, 876.5428
503095,0.1909,0.009185,108.88, 876.5434
503096,0.1997,0.009163,109.13, 876.5431
503097,0.2090,0.009151,109.28, 876.5428
503098,0.2188,0.009535,104.87, 876.5431
503099,0.2275,0.009006,111.03, 876.5431
503100,0.2368,0.009509,105.17, 876.5434
503101,0.2466,0.009596,104.21, 876.5428
503102,0.2559,0.009125,109.59, 876.5428
503103,0.2651,0.009412,106.25, 876.5726
503104,0.2744,0.009377,106.65, 876.5431
503105,0.2842,0.009369,106.74, 876.5434
503106,0.2930,0.009072,110.23, 876.5453
503107,0.3027,0.009684,103.26, 876.5434
503108,0.3120,0.009484,105.44, 876.5434
503109,0.3213,0.009230,108.34, 876.5428
503110,0.3311,0.009414,106.23, 876.5434
503111,0.3403,0.009568,104.52, 876.5434
503112,0.3501,0.009528,104.95, 876.5453
503113,0.3589,0.009211,108.57, 876.5434
503114,0.3687,0.009569,104.50, 876.5434
503115,0.3779,0.009198,108.72, 876.5428
503116,0.3877,0.009737,102.71, 876.5434
