TotalFrame,Time,DeltaTime,FPS,RAM
88169,0.0000,0.049738,20.11, 424.8568
88170,0.0000,0.049738,20.11, 421.0965
88171,0.0200,0.020000,50.00, 420.8537
88172,0.0657,0.045675,21.89, 420.8527
88173,0.1101,0.044408,22.52, 420.8527
88174,0.1549,0.044777,22.33, 420.8528
88175,0.1995,0.044534,22.45, 420.8527
88176,0.2452,0.045790,21.84, 420.8528
88177,0.2899,0.044726,22.36, 420.8528
88178,0.3373,0.047323,21.13, 420.8527
88179,0.3818,0.044592,22.43, 420.8527
88180,0.4264,0.044461,22.49, 420.8528
88181,0.4758,0.049485,20.21, 420.8473
88182,0.5183,0.042476,23.54, 420.8474
88183,0.5627,0.044380,22.53, 420.8474
88184,0.6069,0.044237,22.61, 420.8474
88185,0.6510,0.044044,22.70, 420.8473
88186,0.6985,0.047472,21.07, 420.8474
88187,0.7438,0.045391,22.03, 420.8473
88188,0.7885,0.044666,22.39, 420.8473
88189,0.8325,0.044039,22.71, 420.8474
88190,0.8784,0.045910,21.78, 420.8473
88191,0.9230,0.044504,22.47, 420.8473
88192,0.9673,0.044295,22.58, 420.8474
88193,1.0120,0.044681,22.38, 420.8473
88194,1.0564,0.044432,22.51, 420.8473
88195,1.1005,0.044145,22.65, 420.8474
88196,1.1445,0.044007,22.72, 420.8473
88197,1.1888,0.044393,22.53, 420.8473
88198,1.2349,0.045962,21.76, 420.8474
88199,1.2819,0.047054,21.25, 420.8473
88200,1.3268,0.044907,22.27, 420.8473
88201,1.3706,0.043821,22.82, 420.8474
88202,1.4153,0.044587,22.43, 420.8474
88203,1.4596,0.044346,22.55, 420.8473
88204,1.5037,0.044094,22.68, 420.8474
88205,1.5482,0.044508,22.47, 420.8473
88206,1.5925,0.044338,22.55, 420.8473
88207,1.6376,0.045031,22.21, 420.8474
88208,1.6825,0.044972,22.24, 420.8473
88209,1.7267,0.044160,22.64, 420.8473
88210,1.7710,0.044273,22.59, 420.8474
88211,1.8151,0.044139,22.66, 420.8473
88212,1.8593,0.044209,22.62, 420.8473
88213,1.9031,0.043839,22.81, 420.8474
88214,1.9474,0.044215,22.62, 420.8473
88215,1.9921,0.044667,22.39, 420.8473
88216,2.0361,0.044074,22.69, 420.8474
88217,2.0807,0.044565,22.44, 420.8473
88218,2.1249,0.044208,22.62, 420.8473
88219,2.1696,0.044749,22.35, 420.8474
88220,2.2151,0.045423,22.02, 420.8473
88221,2.2607,0.045698,21.88, 420.8473
88222,2.3051,0.044373,22.54, 420.8474
88223,2.3500,0.044853,22.30, 420.8473
88224,2.3940,0.044036,22.71, 420.8474
88225,2.4384,0.044309,22.57, 420.8473
88226,2.4832,0.044790,22.33, 420.8474
88227,2.5273,0.044257,22.60, 420.8474
88228,2.5714,0.044084,22.68, 420.8474
88229,2.6135,0.042137,23.73, 420.8474
88230,2.6603,0.046755,21.39, 420.8474
88231,2.7053,0.044991,22.23, 420.8474
88232,2.7498,0.044483,22.48, 420.8473
88233,2.7941,0.044280,22.58, 420.8474
88234,2.8386,0.044574,22.43, 420.8473
88235,2.8829,0.044309,22.57, 420.8473
88236,2.9277,0.044745,22.35, 420.8474
88237,2.9713,0.043603,22.93, 420.8473
88238,3.0159,0.044534,22.45, 420.8474
88239,3.0604,0.044532,22.46, 420.8474
