TotalFrame,Time,DeltaTime,FPS,RAM
94309,0.0000,0.060589,16.50, 461.6868
94310,0.0000,0.060589,16.50, 457.9264
94311,0.0199,0.020000,50.00, 457.6818
94312,0.0778,0.057751,17.32, 457.6809
94313,0.1343,0.056576,17.68, 457.6808
94314,0.1902,0.055888,17.89, 457.6808
94315,0.2482,0.057958,17.25, 457.6808
94316,0.3025,0.054365,18.39, 457.6808
94317,0.3602,0.057792,17.30, 457.6808
94318,0.4113,0.051024,19.60, 457.6808
94319,0.4655,0.054116,18.48, 457.6808
94320,0.5198,0.054357,18.40, 457.6808
94321,0.5773,0.057495,17.39, 457.6754
94322,0.6321,0.054784,18.25, 457.6754
94323,0.6863,0.054241,18.44, 457.6755
94324,0.7413,0.055091,18.15, 457.6755
94325,0.7968,0.055348,18.07, 457.6754
94326,0.8518,0.055005,18.18, 457.6755
94327,0.9060,0.054283,18.42, 457.6755
94328,0.9606,0.054594,18.32, 457.6755
94329,1.0162,0.055662,17.97, 457.6755
94330,1.0714,0.055154,18.13, 457.6755
94331,1.1257,0.054307,18.41, 457.6755
94332,1.1819,0.056150,17.81, 457.6755
94333,1.2380,0.056095,17.83, 457.6755
94334,1.2942,0.056141,17.81, 457.6754
94335,1.3486,0.054475,18.36, 457.6755
94336,1.4031,0.054413,18.38, 457.6755
94337,1.4578,0.054777,18.26, 457.6755
94338,1.5122,0.054463,18.36, 457.6755
94339,1.5671,0.054900,18.21, 457.6755
94340,1.6221,0.054900,18.21, 457.6755
94341,1.6801,0.058049,17.23, 457.6754
94342,1.7311,0.050994,19.61, 457.6755
94343,1.7864,0.055328,18.07, 457.6755
94344,1.8416,0.055067,18.16, 457.6755
94345,1.8969,0.055374,18.06, 457.6755
94346,1.9534,0.056462,17.71, 457.6755
94347,2.0078,0.054481,18.36, 457.6755
94348,2.0630,0.055166,18.13, 457.6755
94349,2.1179,0.054945,18.20, 457.6755
94350,2.1737,0.055820,17.91, 457.6755
94351,2.2260,0.052217,19.15, 457.6754
94352,2.2847,0.058650,17.05, 457.6755
94353,2.3407,0.056120,17.82, 457.6755
94354,2.3950,0.054266,18.43, 457.6755
94355,2.4496,0.054646,18.30, 457.6755
94356,2.5039,0.054200,18.45, 457.6755
94357,2.5584,0.054505,18.35, 457.6755
94358,2.6129,0.054544,18.33, 457.6755
94359,2.6710,0.058157,17.19, 457.6755
94360,2.7290,0.057979,17.25, 457.6754
94361,2.7810,0.052007,19.23, 457.6755
94362,2.8356,0.054502,18.35, 457.6755
94363,2.8904,0.054808,18.25, 457.6755
94364,2.9464,0.056062,17.84, 457.6755
94365,3.0022,0.055825,17.91, 457.6755
94366,3.0570,0.054809,18.25, 457.6755
94367,3.1121,0.054998,18.18, 457.6755
94368,3.1672,0.055155,18.13, 457.6755
94369,3.2223,0.055081,18.15, 457.6755
94370,3.2781,0.055793,17.92, 457.6754
94371,3.3331,0.055042,18.17, 457.6755
94372,3.3877,0.054577,18.32, 457.6755
94373,3.4420,0.054301,18.42, 457.6755
94374,3.4967,0.054715,18.28, 457.6755
94375,3.5516,0.054954,18.20, 457.6755
94376,3.6064,0.054770,18.26, 457.6755
94377,3.6641,0.057687,17.33, 457.6755
94378,3.7188,0.054680,18.29, 457.6755
94379,3.7733,0.054551,18.33, 457.6755
94380,3.8281,0.054791,18.25, 457.6755
94381,3.8831,0.054952,18.20, 457.6755
94382,3.9384,0.055213,18.11, 457.6755
94383,3.9928,0.054553,18.33, 457.6754
94384,4.0480,0.055097,18.15, 457.6755
94385,4.1035,0.055511,18.01, 457.6755
94386,4.1580,0.054486,18.35, 457.6754
94387,4.2146,0.056654,17.65, 457.6754
94388,4.2693,0.054718,18.28, 457.6756
94389,4.3269,0.057565,17.37, 457.6755
94390,4.3816,0.054661,18.29, 457.6755
94391,4.4359,0.054365,18.39, 457.6755
94392,4.4901,0.054176,18.46, 457.6755
94393,4.5447,0.054548,18.33, 457.6755
94394,4.5989,0.054199,18.45, 457.6755
94395,4.6534,0.054599,18.32, 457.6754
94396,4.7079,0.054497,18.35, 457.6755
94397,4.7627,0.054782,18.25, 457.6755
94398,4.8174,0.054675,18.29, 457.6755
94399,4.8723,0.054961,18.19, 457.6755
94400,4.9270,0.054678,18.29, 457.6755
94401,4.9840,0.057017,17.54, 457.6755
94402,5.0396,0.055563,18.00, 457.6755
94403,5.0956,0.056035,17.85, 457.6755
94404,5.1517,0.056040,17.84, 457.6755
94405,5.2074,0.055725,17.95, 457.6755
94406,5.2628,0.055475,18.03, 457.6755
94407,5.3184,0.055472,18.03, 457.6755
94408,5.3761,0.057806,17.30, 457.6754
94409,5.4275,0.051365,19.47, 457.6755
94410,5.4819,0.054436,18.37, 457.6755
94411,5.5366,0.054684,18.29, 457.6754
94412,5.5935,0.056881,17.58, 457.6755
94413,5.6503,0.056740,17.62, 457.6755
94414,5.7052,0.054982,18.19, 457.6755
94415,5.7603,0.054995,18.18, 457.6755
94416,5.8152,0.054966,18.19, 457.6755
94417,5.8701,0.054864,18.23, 457.6755
94418,5.9249,0.054871,18.22, 457.6755
94419,5.9797,0.054744,18.27, 457.6755
94420,6.0360,0.056328,17.75, 457.6755
94421,6.0911,0.055015,18.18, 457.6755
94422,6.1453,0.054187,18.45, 457.6755
94423,6.2001,0.054875,18.22, 457.6755
94424,6.2588,0.058660,17.05, 457.6755
94425,6.3146,0.055769,17.93, 457.6755
94426,6.3712,0.056690,17.64, 457.6755
94427,6.4301,0.058834,17.00, 457.6754
94428,6.4894,0.059295,16.86, 457.6755
94429,6.5452,0.055784,17.93, 457.6754
94430,6.5997,0.054620,18.31, 457.6755
94431,6.6539,0.054146,18.47, 457.6755
94432,6.7084,0.054427,18.37, 457.6755
94433,6.7628,0.054529,18.34, 457.6755
94434,6.8179,0.055022,18.17, 457.6754
94435,6.8724,0.054541,18.33, 457.6755
94436,6.9270,0.054650,18.30, 457.6755
94437,6.9816,0.054504,18.35, 457.6755
94438,7.0365,0.054963,18.19, 457.6754
94439,7.0916,0.055093,18.15, 457.6755
94440,7.1438,0.052243,19.14, 457.6755
94441,7.1993,0.055472,18.03, 457.6755
94442,7.2561,0.056831,17.60, 457.6754
94443,7.3121,0.055988,17.86, 457.6755
94444,7.3696,0.057475,17.40, 457.6754
94445,7.4221,0.052466,19.06, 457.6755
94446,7.4764,0.054372,18.39, 457.6755
94447,7.5342,0.057683,17.34, 457.6755
94448,7.5889,0.054665,18.29, 457.6755
94449,7.6445,0.055736,17.94, 457.6755
94450,7.6991,0.054532,18.34, 457.6755
94451,7.7539,0.054875,18.22, 457.6755
94452,7.8085,0.054553,18.33, 457.6755
94453,7.8633,0.054729,18.27, 457.6755
94454,7.9176,0.054403,18.38, 457.6754
94455,7.9724,0.054766,18.26, 457.6755
94456,8.0271,0.054745,18.27, 457.6754
94457,8.0820,0.054847,18.23, 457.6754
94458,8.1368,0.054812,18.24, 457.6755
94459,8.1914,0.054646,18.30, 457.6755
94460,8.2484,0.056922,17.57, 457.6755
94461,8.3035,0.055040,18.17, 457.6755
94462,8.3606,0.057126,17.51, 457.6755
94463,8.4154,0.054838,18.24, 457.6755
94464,8.4700,0.054588,18.32, 457.6755
94465,8.5245,0.054632,18.30, 457.6755
94466,8.5791,0.054448,18.37, 457.6756
94467,8.6337,0.054669,18.29, 457.6755
94468,8.6881,0.054355,18.40, 457.6755
94469,8.7429,0.054843,18.23, 457.6755
94470,8.8005,0.057574,17.37, 457.6755
94471,8.8562,0.055715,17.95, 457.6755
94472,8.9141,0.057895,17.27, 457.6754
94473,8.9658,0.051722,19.33, 457.6754
94474,9.0203,0.054416,18.38, 457.6755
94475,9.0748,0.054541,18.33, 457.6755
94476,9.1324,0.057694,17.33, 457.6754
94477,9.1873,0.054821,18.24, 457.6755
94478,9.2432,0.055864,17.90, 457.6756
94479,9.2981,0.054963,18.19, 457.6754
94480,9.3536,0.055580,17.99, 457.6755
94481,9.4083,0.054649,18.30, 457.6755
94482,9.4628,0.054390,18.39, 457.6755
94483,9.5176,0.054880,18.22, 457.6755
94484,9.5737,0.056085,17.83, 457.6755
94485,9.6282,0.054457,18.36, 457.6755
94486,9.6825,0.054301,18.42, 457.6755
94487,9.7388,0.056353,17.75, 457.6755
94488,9.7928,0.054087,18.49, 457.6755
94489,9.8477,0.054817,18.24, 457.6755
94490,9.9042,0.056496,17.70, 457.6754
94491,9.9587,0.054535,18.34, 457.7380
