TotalFrame,Time,DeltaTime,FPS,RAM
75470,0.0000,0.033902,29.50, 384.6662
75471,0.0000,0.033902,29.50, 382.9683
75472,0.0200,0.020000,50.00, 382.7267
75473,0.0488,0.028745,34.79, 382.7266
75474,0.0790,0.030296,33.01, 382.7266
75475,0.1089,0.029914,33.43, 382.7265
75476,0.1368,0.027880,35.87, 382.7265
75477,0.1665,0.029645,33.73, 382.7266
75478,0.1946,0.028176,35.49, 382.7265
75479,0.2224,0.027773,36.01, 382.7266
75480,0.2504,0.027986,35.73, 382.7265
75481,0.2783,0.027902,35.84, 382.7266
75482,0.3062,0.027881,35.87, 382.7211
75483,0.3341,0.027911,35.83, 382.7212
75484,0.3618,0.027627,36.20, 382.7211
75485,0.3898,0.028036,35.67, 382.7212
75486,0.4179,0.028165,35.51, 382.7212
75487,0.4460,0.028097,35.59, 382.7212
75488,0.4739,0.027928,35.81, 382.7212
75489,0.5001,0.026161,38.23, 382.7212
75490,0.5297,0.029520,33.88, 382.7212
75491,0.5604,0.030751,32.52, 382.7211
75492,0.5881,0.027730,36.06, 382.7212
75493,0.6169,0.028774,34.75, 382.7212
75494,0.6452,0.028282,35.36, 382.7212
75495,0.6732,0.027957,35.77, 382.7212
75496,0.7010,0.027891,35.85, 382.7212
75497,0.7296,0.028557,35.02, 382.7211
75498,0.7576,0.027994,35.72, 382.7212
75499,0.7856,0.028080,35.61, 382.7211
75500,0.8134,0.027713,36.08, 382.7212
75501,0.8425,0.029127,34.33, 382.7212
75502,0.8705,0.028005,35.71, 382.7211
75503,0.8997,0.029190,34.26, 382.7212
75504,0.9288,0.029109,34.35, 382.7211
75505,0.9576,0.028772,34.76, 382.7212
75506,0.9854,0.027758,36.03, 382.7211
75507,1.0130,0.027680,36.13, 382.7212
75508,1.0409,0.027864,35.89, 382.7212
75509,1.0688,0.027968,35.76, 382.7211
75510,1.0975,0.028686,34.86, 382.7212
75511,1.1277,0.030166,33.15, 382.7212
75512,1.1572,0.029560,33.83, 382.7212
75513,1.1859,0.028613,34.95, 382.7212
75514,1.2155,0.029622,33.76, 382.7211
75515,1.2431,0.027612,36.22, 382.7212
75516,1.2711,0.027962,35.76, 382.7212
75517,1.2986,0.027537,36.32, 382.7212
75518,1.3277,0.029095,34.37, 382.7211
75519,1.3557,0.027943,35.79, 382.7212
75520,1.3834,0.027796,35.98, 382.7212
75521,1.4113,0.027882,35.87, 382.7212
75522,1.4387,0.027344,36.57, 382.7211
75523,1.4683,0.029636,33.74, 382.7212
75524,1.4946,0.026328,37.98, 382.7212
75525,1.5225,0.027925,35.81, 382.7211
75526,1.5509,0.028353,35.27, 382.7212
75527,1.5786,0.027719,36.08, 382.7212
75528,1.6075,0.028935,34.56, 382.7212
75529,1.6356,0.028021,35.69, 382.7211
75530,1.6647,0.029086,34.38, 382.7212
75531,1.6929,0.028212,35.45, 382.7212
75532,1.7218,0.028929,34.57, 382.7212
75533,1.7496,0.027810,35.96, 382.7211
75534,1.7774,0.027788,35.99, 382.7211
75535,1.8054,0.028005,35.71, 382.7212
75536,1.8331,0.027674,36.14, 382.7212
75537,1.8607,0.027615,36.21, 382.7211
75538,1.8886,0.027905,35.84, 382.7212
75539,1.9178,0.029170,34.28, 382.7212
75540,1.9465,0.028737,34.80, 382.7211
75541,1.9733,0.026730,37.41, 382.7212
75542,2.0014,0.028179,35.49, 382.7212
75543,2.0302,0.028762,34.77, 382.7212
75544,2.0579,0.027664,36.15, 382.7211
75545,2.0856,0.027751,36.03, 382.7211
75546,2.1135,0.027920,35.82, 382.7211
75547,2.1412,0.027647,36.17, 382.7212
75548,2.1687,0.027561,36.28, 382.7212
75549,2.1974,0.028724,34.81, 382.7212
75550,2.2250,0.027576,36.26, 382.7212
75551,2.2527,0.027668,36.14, 382.7212
75552,2.2806,0.027871,35.88, 382.7211
75553,2.3085,0.027904,35.84, 382.7211
75554,2.3370,0.028570,35.00, 382.7211
75555,2.3650,0.027960,35.77, 382.7212
75556,2.3926,0.027619,36.21, 382.7212
75557,2.4202,0.027538,36.31, 382.7212
75558,2.4476,0.027402,36.49, 382.7211
75559,2.4753,0.027736,36.05, 382.7212
75560,2.5033,0.028028,35.68, 382.7212
75561,2.5311,0.027773,36.01, 382.7211
75562,2.5588,0.027684,36.12, 382.7212
75563,2.5864,0.027586,36.25, 382.7212
75564,2.6141,0.027761,36.02, 382.7212
75565,2.6417,0.027571,36.27, 382.7212
75566,2.6696,0.027884,35.86, 382.7212
75567,2.6974,0.027869,35.88, 382.7212
75568,2.7266,0.029091,34.37, 382.7212
75569,2.7545,0.027895,35.85, 382.7212
75570,2.7827,0.028232,35.42, 382.7212
75571,2.8109,0.028231,35.42, 382.7212
75572,2.8394,0.028516,35.07, 382.7211
75573,2.8669,0.027552,36.30, 382.7212
75574,2.8967,0.029704,33.67, 382.7212
75575,2.9280,0.031389,31.86, 382.7211
75576,2.9577,0.029635,33.74, 382.7211
75577,2.9855,0.027801,35.97, 382.7212
75578,3.0131,0.027662,36.15, 382.7211
75579,3.0420,0.028816,34.70, 382.7211
75580,3.0698,0.027783,35.99, 382.7211
75581,3.0973,0.027565,36.28, 382.7212
75582,3.1270,0.029666,33.71, 382.7212
75583,3.1548,0.027874,35.88, 382.7211
75584,3.1823,0.027410,36.48, 382.7212
75585,3.2107,0.028406,35.20, 382.7212
75586,3.2386,0.027918,35.82, 382.7212
75587,3.2667,0.028124,35.56, 382.7212
75588,3.2961,0.029381,34.04, 382.7212
75589,3.3246,0.028551,35.02, 382.7212
75590,3.3525,0.027921,35.82, 382.7212
75591,3.3802,0.027647,36.17, 382.7212
75592,3.4077,0.027461,36.42, 382.7212
75593,3.4366,0.029001,34.48, 382.7212
75594,3.4648,0.028159,35.51, 382.7212
75595,3.4926,0.027745,36.04, 382.7212
75596,3.5204,0.027843,35.92, 382.7212
75597,3.5482,0.027732,36.06, 382.7211
75598,3.5758,0.027640,36.18, 382.7212
75599,3.6035,0.027688,36.12, 382.7212
75600,3.6317,0.028231,35.42, 382.7212
75601,3.6613,0.029606,33.78, 382.7212
75602,3.6891,0.027837,35.92, 382.7211
75603,3.7175,0.028306,35.33, 382.7212
75604,3.7449,0.027504,36.36, 382.7212
75605,3.7726,0.027600,36.23, 382.7212
75606,3.8002,0.027694,36.11, 382.7211
75607,3.8280,0.027730,36.06, 382.7212
75608,3.8541,0.026085,38.34, 382.7212
75609,3.8818,0.027788,35.99, 382.7211
75610,3.9111,0.029242,34.20, 382.7212
75611,3.9418,0.030694,32.58, 382.7212
75612,3.9721,0.030289,33.02, 382.7212
75613,4.0005,0.028457,35.14, 382.7212
75614,4.0283,0.027752,36.03, 382.7212
75615,4.0559,0.027611,36.22, 382.7212
75616,4.0836,0.027636,36.18, 382.7212
75617,4.1116,0.028120,35.56, 382.7212
75618,4.1400,0.028281,35.36, 382.7212
75619,4.1693,0.029305,34.12, 382.7212
75620,4.1990,0.029744,33.62, 382.7212
75621,4.2303,0.031389,31.86, 382.7212
75622,4.2615,0.031072,32.18, 382.7212
75623,4.2891,0.027642,36.18, 382.7212
75624,4.3168,0.027685,36.12, 382.7212
75625,4.3447,0.027865,35.89, 382.7211
75626,4.3721,0.027407,36.49, 382.7212
75627,4.3998,0.027822,35.94, 382.7212
75628,4.4272,0.027343,36.57, 382.7211
75629,4.4554,0.028233,35.42, 382.7212
75630,4.4832,0.027803,35.97, 382.7211
75631,4.5109,0.027615,36.21, 382.7212
75632,4.5384,0.027538,36.31, 382.7211
75633,4.5673,0.028854,34.66, 382.7212
75634,4.5959,0.028652,34.90, 382.7212
75635,4.6238,0.027862,35.89, 382.7212
75636,4.6517,0.027878,35.87, 382.7212
75637,4.6805,0.028858,34.65, 382.7211
75638,4.7086,0.028044,35.66, 382.7212
75639,4.7372,0.028696,34.85, 382.7212
75640,4.7646,0.027361,36.55, 382.7211
75641,4.7924,0.027725,36.07, 382.7211
75642,4.8205,0.028148,35.53, 382.7212
75643,4.8484,0.027905,35.84, 382.7211
75644,4.8763,0.027908,35.83, 382.7212
75645,4.9051,0.028771,34.76, 382.7212
75646,4.9363,0.031190,32.06, 382.7211
75647,4.9652,0.028966,34.52, 382.7212
75648,4.9940,0.028734,34.80, 382.7212
75649,5.0220,0.028016,35.69, 382.7212
75650,5.0499,0.027901,35.84, 382.7212
75651,5.0781,0.028241,35.41, 382.7212
75652,5.1057,0.027609,36.22, 382.7211
75653,5.1335,0.027854,35.90, 382.7212
75654,5.1598,0.026192,38.18, 382.7211
75655,5.1860,0.026195,38.18, 382.7212
75656,5.2144,0.028420,35.19, 382.7212
75657,5.2443,0.029958,33.38, 382.7212
75658,5.2708,0.026391,37.89, 382.7212
75659,5.2986,0.027942,35.79, 382.7212
75660,5.3263,0.027646,36.17, 382.7211
75661,5.3538,0.027525,36.33, 382.7211
75662,5.3817,0.027829,35.93, 382.7211
75663,5.4103,0.028586,34.98, 382.7211
75664,5.4395,0.029259,34.18, 382.7211
75665,5.4673,0.027855,35.90, 382.7212
75666,5.4949,0.027525,36.33, 382.7212
75667,5.5225,0.027612,36.22, 382.7212
75668,5.5502,0.027711,36.09, 382.7212
75669,5.5778,0.027611,36.22, 382.7212
75670,5.6081,0.030293,33.01, 382.7211
75671,5.6358,0.027696,36.11, 382.7212
75672,5.6661,0.030323,32.98, 382.7212
75673,5.6942,0.028027,35.68, 382.7211
75674,5.7217,0.027576,36.26, 382.7212
75675,5.7497,0.027952,35.78, 382.7212
75676,5.7781,0.028442,35.16, 382.7212
75677,5.8058,0.027723,36.07, 382.7211
75678,5.8336,0.027711,36.09, 382.7212
75679,5.8611,0.027511,36.35, 382.7211
75680,5.8884,0.027337,36.58, 382.7211
75681,5.9161,0.027686,36.12, 382.7211
75682,5.9480,0.031889,31.36, 382.7211
75683,5.9771,0.029148,34.31, 382.7211
75684,6.0061,0.028960,34.53, 382.7211
75685,6.0344,0.028317,35.31, 382.7212
75686,6.0624,0.027993,35.72, 382.7212
75687,6.0921,0.029722,33.64, 382.7212
75688,6.1202,0.028102,35.58, 382.7211
75689,6.1479,0.027727,36.07, 382.7212
75690,6.1761,0.028108,35.58, 382.7211
75691,6.2037,0.027652,36.16, 382.7212
75692,6.2319,0.028137,35.54, 382.7211
75693,6.2600,0.028145,35.53, 382.7212
75694,6.2879,0.027925,35.81, 382.7212
75695,6.3159,0.027915,35.82, 382.7212
75696,6.3438,0.027999,35.72, 382.7212
75697,6.3715,0.027688,36.12, 382.7211
75698,6.3996,0.028059,35.64, 382.7212
75699,6.4277,0.028126,35.55, 382.7212
75700,6.4565,0.028769,34.76, 382.7211
75701,6.4844,0.027976,35.75, 382.7212
75702,6.5125,0.028060,35.64, 382.7212
75703,6.5402,0.027674,36.13, 382.7212
75704,6.5676,0.027464,36.41, 382.7211
75705,6.5959,0.028228,35.43, 382.7212
75706,6.6235,0.027614,36.21, 382.7212
75707,6.6517,0.028202,35.46, 382.7211
75708,6.6796,0.027862,35.89, 382.7212
75709,6.7077,0.028150,35.52, 382.7211
75710,6.7376,0.029907,33.44, 382.7212
75711,6.7658,0.028204,35.46, 382.7212
75712,6.7933,0.027433,36.45, 382.7211
75713,6.8221,0.028872,34.64, 382.7212
75714,6.8507,0.028553,35.02, 382.7211
75715,6.8785,0.027779,36.00, 382.7212
75716,6.9083,0.029846,33.51, 382.7212
75717,6.9392,0.030903,32.36, 382.7212
75718,6.9691,0.029849,33.50, 382.7212
75719,6.9993,0.030291,33.01, 382.7211
75720,7.0273,0.027924,35.81, 382.7212
75721,7.0549,0.027603,36.23, 382.7212
75722,7.0824,0.027553,36.29, 382.7211
75723,7.1103,0.027870,35.88, 382.7212
75724,7.1401,0.029854,33.50, 382.7212
75725,7.1693,0.029116,34.35, 382.7212
75726,7.1985,0.029279,34.15, 382.7212
75727,7.2266,0.028000,35.71, 382.7211
75728,7.2546,0.028049,35.65, 382.7212
75729,7.2830,0.028452,35.15, 382.7212
75730,7.3088,0.025770,38.81, 382.7211
75731,7.3376,0.028799,34.72, 382.7211
75732,7.3655,0.027944,35.79, 382.7211
75733,7.3936,0.028019,35.69, 382.7212
75734,7.4213,0.027739,36.05, 382.7212
75735,7.4493,0.027974,35.75, 382.7212
75736,7.4772,0.027868,35.88, 382.7212
75737,7.5051,0.027971,35.75, 382.7212
75738,7.5333,0.028163,35.51, 382.7212
75739,7.5622,0.028884,34.62, 382.7212
75740,7.5898,0.027671,36.14, 382.7212
75741,7.6182,0.028295,35.34, 382.7212
75742,7.6462,0.028064,35.63, 382.7211
75743,7.6739,0.027684,36.12, 382.7212
75744,7.7032,0.029389,34.03, 382.7212
75745,7.7311,0.027797,35.98, 382.7212
75746,7.7567,0.025619,39.03, 382.7211
75747,7.7847,0.027983,35.74, 382.7212
75748,7.8125,0.027797,35.98, 382.7212
75749,7.8408,0.028276,35.37, 382.7212
75750,7.8685,0.027736,36.05, 382.7211
75751,7.8965,0.027971,35.75, 382.7212
75752,7.9244,0.027977,35.74, 382.7212
75753,7.9554,0.030940,32.32, 382.7212
75754,7.9844,0.029084,34.38, 382.7213
75755,8.0142,0.029789,33.57, 382.7212
75756,8.0432,0.028956,34.54, 382.7212
75757,8.0710,0.027857,35.90, 382.7212
75758,8.0984,0.027330,36.59, 382.7211
