TotalFrame,Time,DeltaTime,FPS,RAM
77859,0.0000,0.037484,26.68, 391.3532
77860,0.0000,0.037484,26.68, 389.6554
77861,0.0200,0.020000,50.00, 389.4108
77862,0.0510,0.031069,32.19, 389.4099
77863,0.0817,0.030678,32.60, 389.4098
77864,0.1125,0.030798,32.47, 389.4098
77865,0.1429,0.030362,32.94, 389.4097
77866,0.1734,0.030500,32.79, 389.4098
77867,0.2042,0.030846,32.42, 389.4098
77868,0.2351,0.030856,32.41, 389.4098
77869,0.2656,0.030562,32.72, 389.4097
77870,0.2958,0.030156,33.16, 389.4098
77871,0.3271,0.031276,31.97, 389.4090
77872,0.3575,0.030441,32.85, 389.4044
77873,0.3882,0.030630,32.65, 389.4044
77874,0.4191,0.030883,32.38, 389.4044
77875,0.4498,0.030816,32.45, 389.4044
77876,0.4805,0.030633,32.64, 389.4044
77877,0.5140,0.033475,29.87, 389.4044
77878,0.5449,0.030883,32.38, 389.4044
77879,0.5777,0.032827,30.46, 389.4044
77880,0.6097,0.032037,31.21, 389.4044
77881,0.6414,0.031639,31.61, 389.4044
77882,0.6732,0.031799,31.45, 389.4044
77883,0.7036,0.030382,32.91, 389.4044
77884,0.7360,0.032473,30.80, 389.4044
77885,0.7672,0.031193,32.06, 389.4044
77886,0.7963,0.029086,34.38, 389.4044
77887,0.8271,0.030878,32.39, 389.4044
77888,0.8577,0.030516,32.77, 389.4044
77889,0.8879,0.030255,33.05, 389.4044
77890,0.9186,0.030650,32.63, 389.4044
77891,0.9504,0.031766,31.48, 389.4044
77892,0.9807,0.030329,32.97, 389.4044
77893,1.0108,0.030096,33.23, 389.4044
77894,1.0434,0.032638,30.64, 389.4044
77895,1.0755,0.032088,31.16, 389.4044
77896,1.1060,0.030492,32.80, 389.4044
77897,1.1367,0.030705,32.57, 389.4044
77898,1.1675,0.030792,32.48, 389.4044
77899,1.1978,0.030309,32.99, 389.4044
77900,1.2280,0.030194,33.12, 389.4044
77901,1.2587,0.030722,32.55, 389.4044
77902,1.2896,0.030863,32.40, 389.4044
77903,1.3210,0.031467,31.78, 389.4044
77904,1.3525,0.031423,31.82, 389.4044
77905,1.3831,0.030581,32.70, 389.4044
77906,1.4116,0.028551,35.02, 389.4044
77907,1.4430,0.031386,31.86, 389.4044
77908,1.4736,0.030564,32.72, 389.4044
77909,1.5041,0.030514,32.77, 389.4044
77910,1.5363,0.032179,31.08, 389.4044
77911,1.5667,0.030397,32.90, 389.4044
77912,1.5976,0.030941,32.32, 389.4044
77913,1.6286,0.031017,32.24, 389.4044
77914,1.6606,0.032010,31.24, 389.4044
77915,1.6910,0.030460,32.83, 389.4044
77916,1.7224,0.031280,31.97, 389.4044
77917,1.7556,0.033188,30.13, 389.4044
77918,1.7869,0.031384,31.86, 389.4044
77919,1.8176,0.030655,32.62, 389.4044
77920,1.8484,0.030800,32.47, 389.4044
77921,1.8799,0.031511,31.73, 389.4044
77922,1.9108,0.030851,32.41, 389.4044
77923,1.9418,0.031077,32.18, 389.4044
77924,1.9724,0.030547,32.74, 389.4044
77925,2.0034,0.030993,32.27, 389.4044
77926,2.0338,0.030470,32.82, 389.4044
77927,2.0645,0.030642,32.63, 389.4044
77928,2.0953,0.030857,32.41, 389.4044
77929,2.1255,0.030229,33.08, 389.4044
77930,2.1564,0.030853,32.41, 389.4044
77931,2.1869,0.030467,32.82, 389.4044
77932,2.2175,0.030587,32.69, 389.4044
77933,2.2483,0.030856,32.41, 389.4044
77934,2.2793,0.030962,32.30, 389.4044
77935,2.3096,0.030298,33.01, 389.4044
77936,2.3407,0.031098,32.16, 389.4044
77937,2.3747,0.034042,29.38, 389.4044
77938,2.4054,0.030700,32.57, 389.4044
77939,2.4362,0.030808,32.46, 389.4044
77940,2.4675,0.031313,31.94, 389.4044
77941,2.4984,0.030790,32.48, 389.4044
77942,2.5293,0.030960,32.30, 389.4044
77943,2.5597,0.030402,32.89, 389.4044
77944,2.5900,0.030320,32.98, 389.4044
77945,2.6205,0.030448,32.84, 389.4044
77946,2.6507,0.030222,33.09, 389.4044
77947,2.6822,0.031529,31.72, 389.4044
77948,2.7126,0.030364,32.93, 389.4044
77949,2.7439,0.031330,31.92, 389.4044
77950,2.7766,0.032656,30.62, 389.4044
77951,2.8077,0.031142,32.11, 389.4044
77952,2.8388,0.031101,32.15, 389.4044
77953,2.8690,0.030242,33.07, 389.4044
77954,2.9004,0.031341,31.91, 389.4044
77955,2.9309,0.030538,32.75, 389.4044
77956,2.9595,0.028615,34.95, 389.4044
77957,2.9904,0.030839,32.43, 389.4044
77958,3.0206,0.030209,33.10, 389.4044
77959,3.0512,0.030593,32.69, 389.4044
77960,3.0817,0.030530,32.75, 389.4044
77961,3.1125,0.030792,32.48, 389.4044
77962,3.1429,0.030439,32.85, 389.4044
77963,3.1733,0.030344,32.96, 389.4044
77964,3.2017,0.028426,35.18, 389.4044
77965,3.2322,0.030490,32.80, 389.4044
77966,3.2629,0.030712,32.56, 389.4044
77967,3.2935,0.030634,32.64, 389.4044
77968,3.3240,0.030455,32.83, 389.4044
77969,3.3544,0.030458,32.83, 389.4044
77970,3.3856,0.031171,32.08, 389.4044
77971,3.4159,0.030261,33.05, 389.4044
77972,3.4464,0.030448,32.84, 389.4044
77973,3.4772,0.030849,32.42, 389.4044
77974,3.5073,0.030102,33.22, 389.4044
77975,3.5378,0.030534,32.75, 389.4044
77976,3.5683,0.030495,32.79, 389.4044
77977,3.5997,0.031333,31.92, 389.4044
77978,3.6303,0.030666,32.61, 389.4044
77979,3.6617,0.031423,31.82, 389.4044
77980,3.6922,0.030451,32.84, 389.4044
77981,3.7224,0.030234,33.08, 389.4044
77982,3.7548,0.032376,30.89, 389.4044
77983,3.7873,0.032469,30.80, 389.4044
77984,3.8192,0.031871,31.38, 389.4044
77985,3.8495,0.030391,32.91, 389.4044
77986,3.8798,0.030208,33.10, 389.4044
77987,3.9100,0.030232,33.08, 389.4044
77988,3.9403,0.030310,32.99, 389.4044
77989,3.9715,0.031200,32.05, 389.4044
77990,4.0017,0.030236,33.07, 389.4044
77991,4.0317,0.029953,33.39, 389.4044
77992,4.0624,0.030702,32.57, 389.4044
77993,4.0936,0.031210,32.04, 389.4044
77994,4.1242,0.030638,32.64, 389.4044
77995,4.1528,0.028540,35.04, 389.4044
77996,4.1829,0.030184,33.13, 389.4044
77997,4.2144,0.031415,31.83, 389.4044
77998,4.2468,0.032455,30.81, 389.4044
77999,4.2750,0.028166,35.50, 389.4044
78000,4.3053,0.030312,32.99, 389.4044
78001,4.3354,0.030084,33.24, 389.4044
78002,4.3655,0.030148,33.17, 389.4044
78003,4.3977,0.032165,31.09, 389.4044
78004,4.4279,0.030144,33.17, 389.4044
78005,4.4584,0.030556,32.73, 389.4044
78006,4.4892,0.030789,32.48, 389.4044
78007,4.5214,0.032235,31.02, 389.4044
78008,4.5535,0.032051,31.20, 389.4044
78009,4.5840,0.030555,32.73, 389.4044
78010,4.6144,0.030377,32.92, 389.4044
78011,4.6451,0.030717,32.55, 389.4044
78012,4.6758,0.030735,32.54, 389.4044
78013,4.7062,0.030337,32.96, 389.4044
78014,4.7366,0.030435,32.86, 389.4044
78015,4.7681,0.031523,31.72, 389.4044
78016,4.7997,0.031546,31.70, 389.4044
78017,4.8319,0.032230,31.03, 389.4044
78018,4.8627,0.030824,32.44, 389.4044
78019,4.8945,0.031807,31.44, 389.4044
78020,4.9277,0.033106,30.21, 389.4044
78021,4.9579,0.030277,33.03, 389.4044
78022,4.9890,0.031082,32.17, 389.4044
78023,5.0215,0.032543,30.73, 389.4044
78024,5.0534,0.031849,31.40, 389.4044
78025,5.0839,0.030431,32.86, 389.4044
78026,5.1145,0.030644,32.63, 389.4044
78027,5.1453,0.030764,32.51, 389.4044
78028,5.1757,0.030462,32.83, 389.4044
78029,5.2062,0.030501,32.79, 389.4044
78030,5.2368,0.030542,32.74, 389.4044
78031,5.2673,0.030564,32.72, 389.4044
78032,5.2982,0.030924,32.34, 389.4044
78033,5.3292,0.030905,32.36, 389.4044
78034,5.3596,0.030483,32.81, 389.4044
78035,5.3909,0.031316,31.93, 389.4044
78036,5.4219,0.030977,32.28, 389.4044
78037,5.4536,0.031670,31.58, 389.4044
78038,5.4843,0.030657,32.62, 389.4044
78039,5.5147,0.030449,32.84, 389.4044
