TotalFrame,Time,DeltaTime,FPS,RAM
885388,0.0000,0.014173,70.56, 458.9164
885389,0.0000,0.014173,70.56, 459.1519
885390,0.0200,0.020000,50.00, 458.9706
885391,0.0234,0.003135,318.99, 458.9415
885392,0.0264,0.002905,344.22, 458.9416
885393,0.0376,0.011395,87.76, 458.9415
885394,0.0415,0.003763,265.75, 458.9414
885395,0.0449,0.003796,263.44, 458.9413
885396,0.0483,0.003227,309.87, 458.9467
885397,0.0527,0.004333,230.78, 458.9413
885398,0.0562,0.003630,275.50, 458.9408
885399,0.0605,0.004143,241.37, 458.9413
885400,0.0635,0.003084,324.26, 458.9411
885401,0.0679,0.004489,222.75, 458.9360
885402,0.0713,0.003217,310.88, 458.9360
885403,0.0752,0.003770,265.22, 458.9360
885404,0.0791,0.003901,256.37, 458.9360
885405,0.0835,0.004459,224.25, 458.9360
885406,0.0869,0.003505,285.30, 458.9357
885407,0.0908,0.003935,254.10, 458.9360
885408,0.0947,0.003867,258.62, 458.9360
885409,0.0981,0.003404,293.75, 458.9354
885410,0.1021,0.004046,247.16, 458.9360
885411,0.1055,0.003497,285.95, 458.9360
885412,0.1094,0.003975,251.55, 458.9354
885413,0.1138,0.003987,250.83, 458.9354
885414,0.1172,0.003436,291.00, 458.9360
885415,0.1206,0.003843,260.25, 458.9463
885416,0.1245,0.003592,278.41, 458.9360
885417,0.1284,0.004034,247.89, 458.9360
885418,0.1323,0.003964,252.28, 458.9360
885419,0.1357,0.003556,281.20, 458.9360
885420,0.1401,0.003945,253.52, 458.9360
885421,0.1440,0.003919,255.16, 458.9357
885422,0.1475,0.003430,291.53, 458.9502
885423,0.1519,0.004596,217.58, 458.9360
885424,0.1558,0.003906,256.04, 458.9360
885425,0.1592,0.003309,302.24, 458.9357
885426,0.1631,0.004015,249.05, 458.9360
885427,0.1670,0.003918,255.26, 458.9360
885428,0.1709,0.004086,244.76, 458.9357
885429,0.1748,0.003704,270.01, 458.9360
885430,0.1787,0.003734,267.83, 458.9357
885431,0.1826,0.003855,259.39, 458.9360
885432,0.1860,0.003864,258.81, 458.9360
885433,0.1899,0.003845,260.08, 458.9354
885434,0.1938,0.003549,281.79, 458.9357
885435,0.1973,0.003589,278.66, 458.9360
885436,0.2012,0.003923,254.89, 458.9360
885437,0.2051,0.004089,244.58, 458.9360
885438,0.2090,0.003754,266.39, 458.9360
885439,0.2129,0.003751,266.60, 458.9357
885440,0.2168,0.003888,257.18, 458.9354
885441,0.2207,0.003856,259.31, 458.9360
