TotalFrame,Time,DeltaTime,FPS,RAM
842010,0.0000,0.013745,72.75, 456.2177
842011,0.0000,0.013745,72.75, 456.4531
842012,0.0200,0.020000,50.00, 456.2719
842013,0.0234,0.003492,286.39, 456.2428
842014,0.0269,0.003044,328.53, 456.2422
842015,0.0366,0.009890,101.12, 456.2428
842016,0.0400,0.003442,290.55, 456.2423
842017,0.0439,0.004146,241.18, 456.2420
842018,0.0479,0.003513,284.63, 456.2426
842019,0.0513,0.003442,290.56, 456.2426
842020,0.0552,0.003841,260.35, 456.2423
842021,0.0581,0.003038,329.21, 456.2426
842022,0.0620,0.003941,253.74, 456.2424
842023,0.0659,0.003806,262.77, 456.2372
842024,0.0693,0.003697,270.50, 456.2372
842025,0.0732,0.003979,251.34, 456.2366
842026,0.0767,0.003063,326.50, 456.2369
842027,0.0806,0.003883,257.54, 456.2372
842028,0.0850,0.004779,209.25, 456.2366
842029,0.0884,0.003166,315.84, 456.2372
842030,0.0913,0.002985,335.00, 456.2372
842031,0.0947,0.003430,291.57, 456.2372
842032,0.0986,0.003985,250.92, 456.2372
842033,0.1025,0.003897,256.61, 456.2372
842034,0.1055,0.003005,332.82, 456.2369
842035,0.1094,0.003993,250.45, 456.2372
842036,0.1128,0.003275,305.35, 456.2372
842037,0.1167,0.003911,255.70, 456.2372
842038,0.1206,0.003647,274.21, 456.2372
842039,0.1235,0.003202,312.30, 456.2372
842040,0.1274,0.003817,261.97, 456.2372
842041,0.1309,0.003323,300.91, 456.2366
842042,0.1348,0.003988,250.76, 456.2372
842043,0.1382,0.003618,276.41, 456.2369
842044,0.1416,0.003169,315.59, 456.2372
842045,0.1455,0.004092,244.37, 456.2372
842046,0.1489,0.003191,313.40, 456.2445
842047,0.1528,0.004062,246.18, 456.2366
842048,0.1567,0.003657,273.42, 456.2372
842049,0.1597,0.003071,325.66, 456.2369
842050,0.1636,0.004068,245.82, 456.2372
842051,0.1670,0.003054,327.49, 456.2372
842052,0.1704,0.003865,258.75, 456.2366
842053,0.1738,0.003354,298.13, 456.2372
842054,0.1777,0.003950,253.18, 456.2369
842055,0.1816,0.003763,265.76, 456.2372
842056,0.1851,0.003337,299.71, 456.2369
842057,0.1890,0.004133,241.93, 456.2368
842058,0.1924,0.003209,311.58, 456.2366
842059,0.1958,0.003522,283.91, 456.2372
842060,0.1997,0.003950,253.18, 456.2372
842061,0.2031,0.003419,292.47, 456.2366
842062,0.2070,0.003791,263.82, 456.2369
842063,0.2109,0.003728,268.23, 456.2369
842064,0.2144,0.003423,292.12, 456.2369
842065,0.2178,0.003771,265.19, 456.2369
842066,0.2212,0.003275,305.34, 456.2366
842067,0.2251,0.004024,248.54, 456.2365
842068,0.2285,0.003168,315.71, 456.2369
842069,0.2319,0.003571,280.02, 456.2372
842070,0.2358,0.004027,248.35, 456.2366
842071,0.2393,0.003111,321.43, 456.2366
842072,0.2432,0.003973,251.73, 456.2369
842073,0.2461,0.003179,314.55, 456.2369
842074,0.2505,0.004074,245.45, 456.2366
842075,0.2539,0.003774,265.00, 456.2365
842076,0.2573,0.003251,307.60, 456.2391
842077,0.2612,0.003898,256.56, 456.2372
842078,0.2642,0.003071,325.60, 456.2372
842079,0.2686,0.004224,236.73, 456.2372
842080,0.2725,0.003828,261.27, 456.2372
842081,0.2754,0.003156,316.91, 456.2372
842082,0.2798,0.004100,243.91, 456.2372
842083,0.2827,0.003161,316.36, 456.2369
842084,0.2866,0.004029,248.23, 456.2372
842085,0.2905,0.003644,274.45, 456.2515
842086,0.2939,0.003382,295.71, 456.2369
842087,0.2974,0.003703,270.04, 456.2372
842088,0.3013,0.003544,282.17, 456.2391
842089,0.3047,0.003699,270.33, 456.2369
842090,0.3081,0.003138,318.64, 456.2369
842091,0.3120,0.004041,247.49, 456.2372
842092,0.3159,0.003748,266.84, 456.2372
842093,0.3193,0.003345,298.99, 456.2369
842094,0.3228,0.003780,264.56, 456.2372
842095,0.3267,0.003560,280.92, 456.2372
842096,0.3296,0.003314,301.75, 456.2372
842097,0.3340,0.004240,235.83, 456.2365
842098,0.3369,0.003157,316.75, 456.2369
842099,0.3408,0.003539,282.56, 456.2372
842100,0.3447,0.004043,247.34, 456.2365
842101,0.3481,0.003375,296.26, 456.2366
842102,0.3516,0.003526,283.65, 456.2372
842103,0.3550,0.003135,318.96, 456.2372
842104,0.3584,0.003842,260.29, 456.2372
842105,0.3623,0.003454,289.56, 456.2372
842106,0.3657,0.003726,268.36, 456.2366
842107,0.3696,0.003662,273.11, 456.2372
842108,0.3730,0.003749,266.74, 456.2372
842109,0.3765,0.003175,314.97, 456.2372
842110,0.3799,0.003543,282.26, 456.2369
842111,0.3838,0.003857,259.27, 456.2372
842112,0.3867,0.003007,332.56, 456.2372
842113,0.3906,0.004002,249.88, 456.2372
842114,0.3945,0.003797,263.35, 456.2372
842115,0.3979,0.003433,291.27, 456.2372
842116,0.4019,0.004046,247.15, 456.2372
842117,0.4053,0.003319,301.29, 456.2372
842118,0.4087,0.003386,295.38, 456.2372
842119,0.4126,0.003655,273.60, 456.2372
842120,0.4160,0.003681,271.67, 456.2372
842121,0.4199,0.003953,252.95, 456.2368
842122,0.4233,0.003099,322.67, 456.2372
842123,0.4268,0.003535,282.89, 456.2372
842124,0.4307,0.003849,259.79, 456.2372
842125,0.4336,0.003078,324.90, 456.2372
842126,0.4375,0.003843,260.19, 456.2372
842127,0.4409,0.003486,286.90, 456.2369
842128,0.4448,0.003650,273.94, 456.2369
842129,0.4478,0.003101,322.46, 456.2372
842130,0.4521,0.004208,237.64, 456.2366
