TotalFrame,Time,DeltaTime,FPS
1,0.0000,0.020000,50.00
2,0.0200,0.020000,50.00
3,0.0452,0.025167,39.73
4,0.0901,0.044943,22.25
5,0.0951,0.004987,200.52
6,0.0990,0.003890,257.07
7,0.1025,0.003509,284.95
8,0.1057,0.003218,310.78
9,0.1088,0.003054,327.41
10,0.1119,0.003124,320.08
11,0.1150,0.003128,319.71
12,0.1180,0.003023,330.75
13,0.1216,0.003535,282.93
14,0.1247,0.003082,324.42
15,0.1276,0.002979,335.65
16,0.1308,0.003160,316.49
17,0.1338,0.003024,330.71
18,0.1368,0.003010,332.25
19,0.1399,0.003059,326.87
20,0.1429,0.002979,335.66
21,0.1460,0.003097,322.89
22,0.1489,0.002966,337.14
23,0.1519,0.002989,334.54
24,0.1549,0.002993,334.09
25,0.1581,0.003139,318.53
26,0.1613,0.003225,310.05
27,0.1644,0.003095,323.07
28,0.1674,0.003010,332.23
29,0.1703,0.002954,338.57
30,0.1734,0.003061,326.67
31,0.1765,0.003063,326.51
32,0.1795,0.003029,330.15
33,0.1825,0.003003,333.03
34,0.1855,0.003051,327.74
35,0.1886,0.003033,329.66
36,0.1916,0.003037,329.23
37,0.1946,0.002991,334.29
38,0.1977,0.003041,328.80
39,0.2006,0.002982,335.31
40,0.2037,0.003029,330.16
41,0.2067,0.003011,332.07
42,0.2098,0.003136,318.85
43,0.2133,0.003459,289.10
44,0.2163,0.003000,333.38
45,0.2193,0.002998,333.54
46,0.2223,0.002987,334.77
47,0.2253,0.003063,326.50
48,0.2283,0.003024,330.64
49,0.2313,0.002986,334.91
50,0.2343,0.002998,333.52
51,0.2373,0.002985,334.96
52,0.2406,0.003281,304.83
53,0.2436,0.003015,331.71
54,0.2466,0.002992,334.25
55,0.2497,0.003106,321.95
56,0.2527,0.002984,335.15
57,0.2557,0.003005,332.81
58,0.2589,0.003177,314.78
59,0.2621,0.003194,313.09
60,0.2653,0.003215,311.09
61,0.2682,0.002926,341.80
62,0.2712,0.003040,328.98
63,0.2742,0.003000,333.36
64,0.2773,0.003012,331.99
65,0.2802,0.002965,337.29
66,0.2832,0.003009,332.33
67,0.2862,0.002996,333.79
68,0.2894,0.003212,311.32
69,0.2924,0.002949,339.16
70,0.2954,0.002989,334.53
