TotalFrame,Time,DeltaTime,FPS
26462,0.0000,0.047073,21.24
26463,0.0000,0.047073,21.24
26464,0.0200,0.020000,50.00
26465,0.0308,0.010790,92.68
26466,0.0412,0.010451,95.68
26467,0.0726,0.031322,31.93
26468,0.1207,0.048140,20.77
26469,0.1685,0.047745,20.94
26470,0.2163,0.047837,20.90
26471,0.2646,0.048319,20.70
26472,0.3121,0.047468,21.07
26473,0.3602,0.048125,20.78
26474,0.4080,0.047752,20.94
26475,0.4557,0.047799,20.92
26476,0.5039,0.048130,20.78
26477,0.5517,0.047791,20.92
26478,0.6007,0.049074,20.38
26479,0.6484,0.047648,20.99
26480,0.6965,0.048089,20.79
26481,0.7445,0.048052,20.81
26482,0.7925,0.047990,20.84
26483,0.8408,0.048305,20.70
26484,0.8885,0.047709,20.96
26485,0.9367,0.048141,20.77
26486,0.9860,0.049298,20.28
26487,1.0326,0.046579,21.47
26488,1.0803,0.047745,20.94
26489,1.1286,0.048323,20.69
26490,1.1761,0.047446,21.08
26491,1.2241,0.047988,20.84
26492,1.2726,0.048552,20.60
26493,1.3202,0.047559,21.03
26494,1.3678,0.047679,20.97
26495,1.4160,0.048161,20.76
26496,1.4638,0.047775,20.93
26497,1.5117,0.047972,20.85
26498,1.5596,0.047837,20.90
26499,1.6077,0.048104,20.79
26500,1.6557,0.048017,20.83
26501,1.7039,0.048245,20.73
26502,1.7515,0.047574,21.02
26503,1.7994,0.047882,20.88
26504,1.8472,0.047831,20.91
26505,1.8962,0.048940,20.43
26506,1.9430,0.046779,21.38
26507,1.9910,0.048022,20.82
26508,2.0388,0.047782,20.93
26509,2.0866,0.047820,20.91
26510,2.1350,0.048426,20.65
26511,2.1832,0.048210,20.74
26512,2.2305,0.047331,21.13
26513,2.2784,0.047882,20.88
26514,2.3264,0.047964,20.85
26515,2.3741,0.047733,20.95
26516,2.4223,0.048195,20.75
26517,2.4716,0.049279,20.29
26518,2.5180,0.046375,21.56
26519,2.5657,0.047742,20.95
26520,2.6142,0.048440,20.64
26521,2.6619,0.047760,20.94
26522,2.7095,0.047568,21.02
26523,2.7577,0.048197,20.75
26524,2.8053,0.047590,21.01
26525,2.8537,0.048442,20.64
26526,2.9013,0.047560,21.03
26527,2.9493,0.048033,20.82
26528,2.9974,0.048106,20.79
26529,3.0449,0.047493,21.06
26530,3.0927,0.047854,20.90
26531,3.1424,0.049599,20.16
26532,3.1887,0.046299,21.60
26533,3.2362,0.047544,21.03
26534,3.2847,0.048492,20.62
26535,3.3325,0.047812,20.92
26536,3.3803,0.047803,20.92
26537,3.4281,0.047818,20.91
26538,3.4759,0.047749,20.94
26539,3.5240,0.048145,20.77
26540,3.5720,0.047975,20.84
26541,3.6209,0.048943,20.43
26542,3.6688,0.047831,20.91
26543,3.7165,0.047723,20.95
26544,3.7657,0.049180,20.33
26545,3.8134,0.047680,20.97
26546,3.8598,0.046430,21.54
26547,3.9075,0.047725,20.95
26548,3.9554,0.047853,20.90
26549,4.0033,0.047933,20.86
26550,4.0511,0.047811,20.92
26551,4.0989,0.047764,20.94
26552,4.1469,0.048053,20.81
26553,4.1947,0.047803,20.92
26554,4.2429,0.048134,20.78
26555,4.2908,0.047960,20.85
26556,4.3383,0.047473,21.06
26557,4.3861,0.047835,20.91
26558,4.4340,0.047855,20.90
26559,4.4826,0.048650,20.55
26560,4.5298,0.047142,21.21
26561,4.5781,0.048305,20.70
26562,4.6262,0.048113,20.78
26563,4.6741,0.047960,20.85
26564,4.7220,0.047872,20.89
26565,4.7698,0.047801,20.92
26566,4.8177,0.047829,20.91
26567,4.8656,0.047964,20.85
26568,4.9136,0.048008,20.83
26569,4.9613,0.047718,20.96
26570,5.0092,0.047913,20.87
26571,5.0569,0.047662,20.98
26572,5.1057,0.048843,20.47
26573,5.1531,0.047342,21.12
26574,5.2006,0.047465,21.07
26575,5.2488,0.048242,20.73
26576,5.2965,0.047744,20.95
26577,5.3448,0.048194,20.75
26578,5.3927,0.047968,20.85
26579,5.4405,0.047807,20.92
26580,5.4884,0.047878,20.89
26581,5.5370,0.048606,20.57
26582,5.5840,0.047052,21.25
26583,5.6320,0.047901,20.88
26584,5.6800,0.048067,20.80
26585,5.7281,0.048115,20.78
26586,5.7758,0.047706,20.96
26587,5.8240,0.048138,20.77
26588,5.8716,0.047647,20.99
26589,5.9197,0.048066,20.80
26590,5.9674,0.047720,20.96
26591,6.0155,0.048080,20.80
26592,6.0633,0.047755,20.94
26593,6.1112,0.047948,20.86
26594,6.1591,0.047928,20.86
26595,6.2071,0.047989,20.84
26596,6.2558,0.048663,20.55
26597,6.3034,0.047627,21.00
26598,6.3513,0.047922,20.87
26599,6.3994,0.048053,20.81
26600,6.4481,0.048721,20.53
26601,6.4959,0.047750,20.94
26602,6.5436,0.047760,20.94
26603,6.5917,0.048103,20.79
26604,6.6395,0.047782,20.93
26605,6.6876,0.048113,20.78
26606,6.7354,0.047781,20.93
26607,6.7833,0.047901,20.88
26608,6.8310,0.047736,20.95
26609,6.8790,0.047984,20.84
26610,6.9272,0.048153,20.77
26611,6.9751,0.047918,20.87
26612,7.0228,0.047758,20.94
26613,7.0707,0.047845,20.90
26614,7.1185,0.047846,20.90
26615,7.1666,0.048079,20.80
26616,7.2143,0.047719,20.96
26617,7.2623,0.048011,20.83
26618,7.3102,0.047822,20.91
26619,7.3579,0.047779,20.93
26620,7.4067,0.048786,20.50
26621,7.4539,0.047131,21.22
26622,7.5018,0.047949,20.86
26623,7.5495,0.047723,20.95
26624,7.5975,0.047965,20.85
26625,7.6458,0.048367,20.68
26626,7.6939,0.048006,20.83
26627,7.7420,0.048156,20.77
26628,7.7894,0.047399,21.10
26629,7.8380,0.048595,20.58
26630,7.8855,0.047505,21.05
26631,7.9337,0.048224,20.74
26632,7.9815,0.047738,20.95
26633,8.0292,0.047765,20.94
26634,8.0770,0.047788,20.93
26635,8.1249,0.047902,20.88
26636,8.1729,0.047956,20.85
26637,8.2209,0.047959,20.85
26638,8.2683,0.047395,21.10
26639,8.3169,0.048636,20.56
26640,8.3643,0.047444,21.08
26641,8.4123,0.047927,20.86
26642,8.4604,0.048106,20.79
26643,8.5081,0.047747,20.94
26644,8.5560,0.047887,20.88
26645,8.6044,0.048402,20.66
26646,8.6521,0.047692,20.97
26647,8.7001,0.048021,20.82
26648,8.7479,0.047752,20.94
26649,8.7962,0.048351,20.68
26650,8.8437,0.047468,21.07
26651,8.8917,0.047976,20.84
26652,8.9399,0.048232,20.73
26653,8.9881,0.048224,20.74
26654,9.0352,0.047130,21.22
26655,9.0831,0.047892,20.88
26656,9.1312,0.048052,20.81
26657,9.1795,0.048312,20.70
26658,9.2268,0.047352,21.12
26659,9.2746,0.047793,20.92
26660,9.3236,0.048947,20.43
26661,9.3702,0.046583,21.47
26662,9.4188,0.048592,20.58
26663,9.4665,0.047769,20.93
26664,9.5141,0.047575,21.02
26665,9.5623,0.048153,20.77
26666,9.6099,0.047672,20.98
26667,9.6583,0.048355,20.68
26668,9.7060,0.047729,20.95
26669,9.7543,0.048290,20.71
26670,9.8019,0.047627,21.00
26671,9.8499,0.047960,20.85
26672,9.8975,0.047602,21.01
26673,9.9456,0.048168,20.76
26674,9.9934,0.047773,20.93
