TotalFrame,Time,DeltaTime,FPS,RAM
253463,0.0000,0.014103,70.91, 429.7430
253464,0.0000,0.014103,70.91, 440.7924
253465,0.0200,0.020000,50.00, 434.4229
253466,0.0261,0.006249,160.02, 433.7553
253467,0.0320,0.005695,175.58, 437.8947
253468,0.0430,0.011036,90.61, 432.9445
253469,0.0483,0.005427,184.28, 434.2348
253470,0.0542,0.005910,169.21, 433.6304
253471,0.0601,0.005713,175.04, 433.4433
253472,0.0662,0.006059,165.04, 432.8821
253473,0.0715,0.005516,181.29, 433.1939
253474,0.0771,0.005588,178.94, 433.2563
253475,0.0828,0.005580,179.21, 433.1314
253476,0.0884,0.005579,179.25, 433.3756
253477,0.0940,0.005755,173.78, 433.5003
253478,0.0996,0.005620,177.93, 433.1885
253479,0.1052,0.005574,179.40, 433.3756
253480,0.1111,0.005776,173.15, 433.5003
253481,0.1167,0.005559,179.88, 432.9391
253482,0.1221,0.005582,179.16, 433.0638
253483,0.1277,0.005440,183.82, 433.3756
253484,0.1333,0.005653,176.91, 434.9153
253485,0.1392,0.005806,172.23, 433.3133
253486,0.1445,0.005563,179.78, 433.6251
253487,0.1501,0.005525,181.01, 433.3133
253488,0.1558,0.005675,176.21, 433.4380
253489,0.1616,0.005717,174.92, 432.6897
253490,0.1670,0.005420,184.50, 433.8121
253491,0.1724,0.005468,182.87, 433.6251
253492,0.1782,0.005666,176.49, 432.9391
253493,0.1836,0.005500,181.83, 432.9391
253494,0.1892,0.005518,181.22, 432.9391
253495,0.1946,0.005449,183.51, 433.0015
253496,0.2002,0.005650,177.00, 434.6035
253497,0.2061,0.005821,171.78, 433.7498
253498,0.2117,0.005722,174.78, 433.1885
253499,0.2170,0.005378,185.94, 435.2271
253500,0.2231,0.006042,165.51, 435.2895
253501,0.2292,0.006178,161.86, 435.1648
253502,0.2354,0.005922,168.87, 433.3756
253503,0.2410,0.005627,177.71, 434.0616
253504,0.2466,0.005772,173.27, 433.2509
253505,0.2524,0.005662,176.61, 433.5627
253506,0.2585,0.006120,163.39, 433.4380
253507,0.2642,0.005688,175.81, 433.4380
253508,0.2703,0.006173,162.00, 434.1239
253509,0.2769,0.006520,153.38, 434.0616
253510,0.2827,0.005965,167.66, 433.1885
253511,0.2886,0.005689,175.78, 433.8745
253512,0.2942,0.005679,176.10, 433.1262
253513,0.3000,0.005766,173.43, 433.5627
253514,0.3057,0.005606,178.37, 433.3756
253515,0.3110,0.005581,179.19, 435.1024
253516,0.3171,0.005943,168.25, 432.2532
253517,0.3230,0.005938,168.42, 430.2146
253518,0.3281,0.005205,192.12, 433.3756
253519,0.3337,0.005631,177.59, 433.8121
253520,0.3394,0.005589,178.92, 433.8745
253521,0.3452,0.005685,175.91, 433.9368
253522,0.3506,0.005562,179.79, 433.5003
253523,0.3562,0.005586,179.02, 433.5003
253524,0.3618,0.005655,176.83, 433.0638
253525,0.3674,0.005445,183.66, 433.3756
253526,0.3730,0.005552,180.13, 433.4380
253527,0.3784,0.005572,179.47, 433.2509
253528,0.3843,0.005736,174.33, 433.5627
253529,0.3899,0.005589,178.91, 433.1262
253530,0.3955,0.005578,179.29, 433.3756
253531,0.4009,0.005525,181.01, 435.0401
253532,0.4070,0.005944,168.23, 434.1239
253533,0.4128,0.005917,169.00, 433.5003
253534,0.4185,0.005641,177.28, 433.9368
253535,0.4241,0.005607,178.34, 433.8745
253536,0.4304,0.006303,158.65, 431.8983
253537,0.4355,0.005276,189.52, 433.3133
253538,0.4414,0.005730,174.52, 433.3133
253539,0.4473,0.005874,170.25, 433.3756
253540,0.4529,0.005683,175.96, 433.0015
253541,0.4583,0.005423,184.41, 433.6874
253542,0.4641,0.005804,172.29, 433.3756
253543,0.4697,0.005497,181.93, 433.6251
253544,0.4753,0.005763,173.51, 433.4380
253545,0.4810,0.005510,181.49, 434.2294
253546,0.4866,0.005684,175.95, 433.5627
253547,0.4922,0.005692,175.69, 432.9391
253548,0.4980,0.005768,173.36, 434.0616
253549,0.5037,0.005665,176.52, 433.6874
253550,0.5093,0.005610,178.26, 433.5003
253551,0.5149,0.005594,178.77, 433.6874
253552,0.5205,0.005698,175.49, 434.0616
253553,0.5264,0.005669,176.40, 433.8121
253554,0.5320,0.005661,176.66, 433.2509
253555,0.5374,0.005514,181.34, 433.4380
253556,0.5430,0.005585,179.06, 434.6659
253557,0.5488,0.005761,173.60, 433.6251
253558,0.5544,0.005625,177.78, 432.8768
253559,0.5598,0.005491,182.13, 433.1885
253560,0.5654,0.005500,181.81, 433.6874
253561,0.5710,0.005687,175.85, 433.5627
253562,0.5767,0.005543,180.40, 434.4788
253563,0.5825,0.005782,172.97, 434.8530
253564,0.5884,0.006043,165.48, 433.5003
253565,0.5940,0.005617,178.04, 433.4380
253566,0.5996,0.005607,178.35, 433.4380
253567,0.6055,0.005707,175.23, 433.1262
253568,0.6111,0.005663,176.58, 433.1885
253569,0.6167,0.005561,179.82, 433.1885
253570,0.6223,0.005781,173.00, 432.8144
253571,0.6279,0.005445,183.66, 433.3756
253572,0.6333,0.005548,180.25, 433.0015
253573,0.6389,0.005571,179.49, 433.3756
253574,0.6445,0.005469,182.87, 433.0015
253575,0.6499,0.005545,180.35, 434.0616
253576,0.6558,0.005690,175.74, 433.4380
253577,0.6614,0.005652,176.92, 434.1239
253578,0.6670,0.005596,178.69, 433.5627
253579,0.6726,0.005750,173.90, 433.8745
253580,0.6782,0.005662,176.63, 433.6251
253581,0.6841,0.005800,172.40, 433.5003
253582,0.6897,0.005547,180.28, 433.6251
253583,0.6953,0.005580,179.22, 433.1262
253584,0.7012,0.005857,170.75, 433.9368
253585,0.7068,0.005593,178.79, 433.3756
253586,0.7124,0.005615,178.08, 433.5627
253587,0.7178,0.005555,180.02, 434.6035
253588,0.7236,0.005836,171.35, 434.2917
253589,0.7295,0.005744,174.10, 433.1262
253590,0.7354,0.005841,171.20, 433.6251
253591,0.7415,0.006184,161.72, 430.1522
253592,0.7473,0.005863,170.56, 429.9651
253593,0.7527,0.005303,188.58, 433.3756
253594,0.7583,0.005624,177.81, 433.3756
253595,0.7637,0.005511,181.47, 433.2509
253596,0.7695,0.005849,170.98, 433.4380
253597,0.7754,0.005824,171.71, 433.4380
253598,0.7810,0.005645,177.14, 433.2509
253599,0.7869,0.005646,177.11, 433.1262
253600,0.7925,0.005848,171.00, 433.1885
253601,0.7983,0.005681,176.01, 433.6874
253602,0.8047,0.006312,158.42, 430.2146
253603,0.8101,0.005366,186.38, 433.3756
253604,0.8159,0.006071,164.72, 433.7498
253605,0.8220,0.006065,164.88, 432.8768
253606,0.8279,0.005822,171.75, 432.8144
253607,0.8335,0.005592,178.81, 433.5003
253608,0.8391,0.005707,175.22, 433.1262
253609,0.8447,0.005514,181.35, 433.4380
253610,0.8503,0.005551,180.15, 434.4165
253611,0.8560,0.005740,174.21, 433.7498
253612,0.8616,0.005655,176.82, 433.9368
253613,0.8674,0.005648,177.06, 433.7498
253614,0.8730,0.005608,178.32, 433.4380
253615,0.8787,0.005642,177.25, 433.2509
253616,0.8843,0.005735,174.37, 433.0638
253617,0.8899,0.005579,179.24, 433.5627
253618,0.8955,0.005680,176.05, 432.9391
253619,0.9011,0.005467,182.92, 433.9368
253620,0.9067,0.005662,176.62, 433.1262
253621,0.9121,0.005527,180.92, 433.3133
253622,0.9177,0.005554,180.04, 433.2509
253623,0.9233,0.005627,177.72, 433.6874
253624,0.9290,0.005669,176.40, 433.6251
253625,0.9348,0.005718,174.88, 433.5003
253626,0.9404,0.005525,181.00, 433.6874
253627,0.9460,0.005656,176.82, 433.6874
253628,0.9517,0.005619,177.96, 433.3133
253629,0.9570,0.005535,180.67, 433.2509
253630,0.9626,0.005538,180.58, 433.4380
253631,0.9683,0.005537,180.59, 433.5003
253632,0.9736,0.005543,180.40, 433.1885
253633,0.9792,0.005609,178.29, 433.3756
253634,0.9851,0.005649,177.03, 433.3133
253635,0.9905,0.005491,182.13, 433.3756
253636,0.9961,0.005662,176.62, 433.6251
253637,1.0017,0.005626,177.73, 433.6251
253638,1.0073,0.005591,178.87, 433.9992
253639,1.0129,0.005685,175.91, 433.2509
253640,1.0186,0.005594,178.78, 433.7498
253641,1.0244,0.005657,176.76, 433.6874
253642,1.0300,0.005654,176.86, 433.5003
253643,1.0354,0.005518,181.22, 433.2509
253644,1.0410,0.005524,181.02, 433.0638
253645,1.0466,0.005652,176.92, 433.2509
253646,1.0522,0.005610,178.27, 433.1885
253647,1.0579,0.005671,176.33, 433.0638
253648,1.0635,0.005567,179.63, 433.4380
253649,1.0696,0.006146,162.70, 430.3393
253650,1.0750,0.005341,187.22, 433.5003
253651,1.0806,0.005655,176.84, 433.0638
253652,1.0862,0.005641,177.28, 434.6659
253653,1.0920,0.005810,172.11, 433.3133
253654,1.0979,0.005823,171.73, 433.5003
253655,1.1035,0.005627,177.73, 433.1262
253656,1.1094,0.005718,174.88, 433.6251
253657,1.1147,0.005525,180.99, 433.2509
253658,1.1204,0.005660,176.69, 433.5627
253659,1.1260,0.005462,183.09, 433.3133
