TotalFrame,Time,DeltaTime,FPS,RAM
290513,0.0000,0.018260,54.76, 431.6709
290514,0.0000,0.018260,54.76, 446.6692
290515,0.0200,0.020000,50.00, 439.3438
290516,0.0300,0.009857,101.46, 439.7171
290517,0.0383,0.008348,119.78, 432.0024
290518,0.0442,0.005847,171.02, 439.7169
290519,0.0513,0.007247,137.99, 439.7169
290520,0.0588,0.007419,134.79, 439.5922
290521,0.0657,0.006909,144.73, 439.1557
290522,0.0723,0.006563,152.36, 439.2181
290523,0.0791,0.006736,148.46, 439.7793
290524,0.0859,0.006883,145.29, 439.7793
290525,0.0930,0.007022,142.42, 439.4044
290526,0.0996,0.006807,146.92, 439.5245
290527,0.1064,0.006638,150.65, 439.8363
290528,0.1135,0.007151,139.83, 439.3998
290529,0.1201,0.006647,150.45, 439.3998
290530,0.1267,0.006540,152.91, 439.3374
290531,0.1333,0.006595,151.63, 438.9633
290532,0.1399,0.006722,148.77, 439.5869
290533,0.1467,0.006831,146.40, 439.5869
290534,0.1538,0.006867,145.62, 440.2728
290535,0.1609,0.007120,140.45, 439.3998
290536,0.1675,0.006749,148.18, 440.5846
290537,0.1746,0.006899,144.96, 439.2751
290538,0.1812,0.006629,150.85, 439.8987
290539,0.1877,0.006674,149.83, 440.4599
290540,0.1948,0.007175,139.37, 438.7762
290541,0.2019,0.006920,144.51, 439.6492
290542,0.2087,0.006973,143.41, 439.6492
290543,0.2156,0.006753,148.09, 439.7739
290544,0.2224,0.006877,145.42, 440.5222
290545,0.2295,0.007035,142.15, 439.2751
290546,0.2363,0.006720,148.82, 439.5869
290547,0.2432,0.006967,143.54, 439.3998
290548,0.2500,0.006756,148.01, 439.3998
290549,0.2568,0.006859,145.80, 439.5869
290550,0.2637,0.006751,148.14, 440.5846
290551,0.2705,0.006899,144.96, 440.5222
290552,0.2773,0.006833,146.36, 439.5245
290553,0.2842,0.006881,145.33, 439.6492
290554,0.2908,0.006562,152.39, 439.4621
290555,0.2979,0.007047,141.90, 439.4621
290556,0.3044,0.006724,148.73, 439.4621
290557,0.3115,0.006948,143.93, 439.2751
290558,0.3184,0.006869,145.59, 439.7739
290559,0.3250,0.006643,150.54, 439.7116
290560,0.3318,0.006838,146.24, 439.3374
290561,0.3384,0.006622,151.00, 439.3998
290562,0.3450,0.006643,150.53, 439.5869
290563,0.3516,0.006603,151.44, 439.2751
290564,0.3586,0.006969,143.49, 439.3998
290565,0.3652,0.006663,150.08, 439.2127
290566,0.3721,0.006775,147.60, 439.7739
290567,0.3789,0.006925,144.40, 439.2751
290568,0.3857,0.006672,149.87, 439.6492
290569,0.3921,0.006538,152.96, 439.3374
290570,0.3989,0.006630,150.83, 439.4621
290571,0.4055,0.006648,150.42, 439.2127
290572,0.4121,0.006605,151.40, 439.3998
290573,0.4187,0.006686,149.58, 439.9610
290574,0.4255,0.006740,148.37, 439.0880
290575,0.4321,0.006734,148.50, 439.0256
290576,0.4390,0.006824,146.55, 439.8987
290577,0.4458,0.006721,148.80, 439.6492
290578,0.4524,0.006701,149.24, 439.6492
290579,0.4590,0.006608,151.33, 439.5869
290580,0.4658,0.006695,149.37, 439.2127
290581,0.4724,0.006600,151.51, 439.3998
290582,0.4790,0.006594,151.64, 440.1481
290583,0.4863,0.007320,136.60, 436.0102
290584,0.4927,0.006394,156.39, 439.3998
290585,0.4998,0.006937,144.16, 439.5245
290586,0.5066,0.006844,146.12, 439.7739
290587,0.5134,0.006833,146.34, 439.8987
290588,0.5203,0.006844,146.12, 439.1504
290589,0.5266,0.006544,152.80, 439.4621
290590,0.5334,0.006729,148.61, 439.3374
290591,0.5400,0.006594,151.65, 439.5245
290592,0.5471,0.007145,139.97, 439.5869
290593,0.5540,0.006697,149.31, 439.2127
290594,0.5608,0.006906,144.81, 439.8987
290595,0.5676,0.006883,145.29, 439.5245
290596,0.5742,0.006543,152.84, 440.5846
290597,0.5811,0.006944,144.02, 440.5846
290598,0.5881,0.006932,144.26, 440.5846
290599,0.5950,0.006969,143.49, 439.7739
290600,0.6018,0.006677,149.76, 439.5245
290601,0.6086,0.006974,143.40, 439.5245
290602,0.6157,0.006960,143.69, 439.7116
290603,0.6226,0.006846,146.08, 439.0880
290604,0.6292,0.006615,151.17, 439.6492
290605,0.6357,0.006570,152.21, 439.2751
290606,0.6423,0.006568,152.26, 439.6492
290607,0.6492,0.006948,143.93, 439.3374
290608,0.6558,0.006572,152.16, 439.3998
290609,0.6626,0.006709,149.05, 439.1504
290610,0.6692,0.006789,147.30, 439.7116
290611,0.6763,0.006914,144.63, 439.7116
290612,0.6831,0.006834,146.33, 439.9610
290613,0.6897,0.006662,150.10, 439.7739
290614,0.6965,0.006845,146.09, 439.4621
290615,0.7031,0.006621,151.03, 439.2127
290616,0.7100,0.006775,147.59, 439.2751
290617,0.7166,0.006597,151.59, 439.2127
290618,0.7231,0.006637,150.68, 439.5869
290619,0.7297,0.006657,150.21, 440.3351
290620,0.7371,0.007363,135.81, 439.9610
290621,0.7439,0.006816,146.72, 440.1481
290622,0.7507,0.006810,146.85, 439.7739
290623,0.7573,0.006585,151.85, 439.2751
290624,0.7649,0.007458,134.08, 439.3374
290625,0.7717,0.006759,147.96, 439.0880
290626,0.7783,0.006775,147.59, 438.7138
290627,0.7854,0.006953,143.83, 439.8363
290628,0.7922,0.006894,145.06, 439.7116
290629,0.7991,0.006785,147.39, 441.2928
290630,0.8059,0.006884,145.27, 439.4621
290631,0.8127,0.006790,147.27, 439.0880
290632,0.8196,0.006910,144.71, 440.5846
290633,0.8274,0.007805,128.12, 436.6961
290634,0.8340,0.006644,150.52, 439.5869
290635,0.8411,0.006981,143.24, 439.6492
290636,0.8477,0.006521,153.36, 440.4599
290637,0.8545,0.006967,143.53, 439.2751
290638,0.8611,0.006561,152.43, 440.5846
290639,0.8679,0.006847,146.06, 439.2751
290640,0.8745,0.006590,151.76, 440.1481
290641,0.8813,0.006938,144.14, 439.4621
290642,0.8884,0.006942,144.05, 439.3374
290643,0.8953,0.006848,146.03, 439.3998
290644,0.9021,0.006779,147.51, 440.7316
290645,0.9089,0.006919,144.53, 439.4621
290646,0.9155,0.006609,151.32, 439.5245
290647,0.9224,0.006904,144.84, 439.4621
290648,0.9292,0.006701,149.22, 439.3374
290649,0.9358,0.006673,149.86, 439.5245
290650,0.9424,0.006629,150.85, 439.7116
290651,0.9495,0.006973,143.42, 440.5846
290652,0.9565,0.007048,141.88, 439.8987
290653,0.9631,0.006714,148.95, 440.6068
290654,0.9700,0.006889,145.17, 439.1504
290655,0.9766,0.006598,151.55, 439.7739
290656,0.9834,0.006677,149.76, 439.4621
290657,0.9900,0.006628,150.87, 439.2751
290658,0.9968,0.006749,148.16, 439.1504
290659,1.0034,0.006612,151.25, 439.1504
290660,1.0100,0.006779,147.52, 440.0857
290661,1.0171,0.006915,144.61, 439.5245
290662,1.0237,0.006597,151.58, 439.5869
290663,1.0303,0.006704,149.17, 440.5846
290664,1.0374,0.007007,142.71, 440.4599
290665,1.0447,0.007223,138.46, 439.3998
290666,1.0515,0.007040,142.05, 439.7739
290667,1.0588,0.007214,138.61, 440.5846
290668,1.0671,0.008240,121.36, 440.7316
290669,1.0747,0.007767,128.75, 435.6360
290670,1.0813,0.006391,156.48, 438.9633
290671,1.0879,0.006602,151.46, 439.5869
290672,1.0947,0.006817,146.70, 439.4621
290673,1.1016,0.006947,143.95, 439.3374
290674,1.1082,0.006625,150.94, 440.4599
290675,1.1152,0.006945,143.98, 440.5846
290676,1.1223,0.007200,138.88, 439.7116
290677,1.1292,0.006886,145.22, 439.1504
290678,1.1357,0.006540,152.91, 439.5245
290679,1.1426,0.006694,149.39, 439.0256
290680,1.1489,0.006553,152.61, 439.6492
290681,1.1560,0.006938,144.13, 439.4621
290682,1.1628,0.006770,147.70, 439.7739
290683,1.1694,0.006717,148.89, 440.1481
290684,1.1763,0.006802,147.01, 439.4621
290685,1.1829,0.006588,151.80, 440.0857
290686,1.1895,0.006702,149.21, 440.5846
290687,1.1965,0.006949,143.91, 439.2751
290688,1.2034,0.006897,145.00, 439.2127
290689,1.2102,0.006718,148.86, 439.6492
290690,1.2173,0.007082,141.21, 439.9610
290691,1.2241,0.006825,146.52, 439.5245
