TotalFrame,Time,DeltaTime,FPS,RAM
104860,0.0000,0.014730,67.89, 417.2432
104861,0.0000,0.014730,67.89, 417.6086
104862,0.0199,0.020000,50.00, 417.4326
104863,0.0238,0.003896,256.71, 417.3520
104864,0.0271,0.003228,309.75, 417.3589
104865,0.0354,0.008342,119.87, 417.3415
104866,0.0403,0.004899,204.14, 417.3264
104867,0.0448,0.004477,223.35, 417.3270
104868,0.0503,0.005501,181.80, 417.3264
104869,0.0553,0.004984,200.66, 417.3264
104870,0.0610,0.005728,174.58, 417.3265
104871,0.0665,0.005524,181.03, 417.3265
104872,0.0721,0.005648,177.05, 417.3287
104873,0.0779,0.005760,173.62, 417.3221
104874,0.0842,0.006345,157.60, 417.3227
104875,0.0897,0.005384,185.74, 417.3227
104876,0.0948,0.005133,194.81, 417.3227
104877,0.1002,0.005458,183.23, 417.3221
104878,0.1067,0.006432,155.48, 417.3227
104879,0.1129,0.006283,159.16, 417.3221
104880,0.1183,0.005260,190.12, 417.3221
104881,0.1232,0.004928,202.91, 417.3221
104882,0.1296,0.006491,154.06, 417.3221
104883,0.1354,0.005697,175.54, 417.3221
104884,0.1411,0.005784,172.88, 417.3227
104885,0.1470,0.005880,170.06, 417.3221
104886,0.1536,0.006521,153.34, 417.3221
104887,0.1602,0.006634,150.74, 417.3221
104888,0.1665,0.006366,157.08, 417.3221
104889,0.1730,0.006499,153.87, 417.3221
104890,0.1783,0.005372,186.15, 417.3221
104891,0.1841,0.005735,174.38, 417.3221
104892,0.1890,0.004810,207.90, 417.3221
104893,0.1945,0.005566,179.66, 417.3221
104894,0.1992,0.004726,211.59, 417.3221
104895,0.2054,0.006254,159.89, 417.3221
104896,0.2111,0.005520,181.15, 417.3221
104897,0.2166,0.005555,180.01, 417.3221
104898,0.2218,0.005220,191.56, 417.3245
104899,0.2277,0.005870,170.35, 417.3221
104900,0.2341,0.006472,154.51, 417.3221
104901,0.2411,0.006912,144.67, 417.3223
104902,0.2480,0.007004,142.77, 417.3223
104903,0.2542,0.006058,165.06, 417.3221
104904,0.2601,0.005977,167.31, 417.3221
104905,0.2664,0.006298,158.78, 417.3221
104906,0.2786,0.012132,82.43, 417.3227
104907,0.2848,0.006227,160.60, 417.3221
104908,0.2913,0.006491,154.06, 417.3221
104909,0.2972,0.005967,167.60, 417.3221
104910,0.3031,0.005892,169.72, 417.3223
104911,0.3092,0.006095,164.07, 417.3221
104912,0.3143,0.005107,195.82, 417.3221
104913,0.3209,0.006688,149.51, 417.3221
104914,0.3275,0.006587,151.82, 417.3221
104915,0.3344,0.006748,148.20, 417.3221
104916,0.3395,0.005176,193.21, 417.3221
104917,0.3447,0.005201,192.27, 417.3246
104918,0.3497,0.005043,198.29, 417.3221
104919,0.3551,0.005404,185.04, 417.3227
104920,0.3604,0.005203,192.21, 417.3221
104921,0.3661,0.005694,175.61, 417.3221
104922,0.3715,0.005367,186.31, 417.3221
104923,0.3783,0.006863,145.71, 417.3221
