TotalFrame,Time,DeltaTime,FPS,RAM
374587,0.0000,0.015784,63.36, 432.7662
374588,0.0000,0.015784,63.36, 459.7827
374589,0.0200,0.020000,50.00, 453.3809
374590,0.0317,0.011824,84.58, 451.8211
374591,0.0427,0.010900,91.75, 451.8210
374592,0.0532,0.010418,95.98, 451.6962
374593,0.0630,0.009815,101.89, 451.9457
374594,0.0730,0.010106,98.95, 451.8833
374595,0.0830,0.009989,100.11, 451.7586
374596,0.0938,0.010692,93.53, 448.8962
374597,0.1035,0.009689,103.21, 453.7541
374598,0.1138,0.010355,96.58, 451.5715
374599,0.1238,0.010140,98.62, 451.5708
374600,0.1338,0.009856,101.46, 452.2521
374601,0.1440,0.010311,96.98, 451.8780
374602,0.1541,0.009969,100.31, 452.8757
374603,0.1650,0.010997,90.93, 448.8908
374604,0.1748,0.009776,102.29, 451.1920
374605,0.1851,0.010234,97.71, 451.8780
374606,0.1951,0.010099,99.02, 451.8780
374607,0.2051,0.009932,100.68, 452.5639
374608,0.2153,0.010383,96.31, 451.7532
374609,0.2256,0.010159,98.43, 451.8156
374610,0.2358,0.010266,97.41, 451.9403
374611,0.2458,0.009934,100.66, 452.4392
374612,0.2563,0.010470,95.51, 452.1274
374613,0.2666,0.010308,97.01, 451.4414
374614,0.2766,0.010109,98.92, 451.3167
374615,0.2866,0.009965,100.35, 452.4392
374616,0.2971,0.010381,96.33, 451.7532
374617,0.3074,0.010271,97.36, 451.1296
374618,0.3174,0.010002,99.99, 451.9403
374619,0.3274,0.009975,100.25, 451.7532
374620,0.3376,0.010281,97.27, 451.4414
374621,0.3479,0.010222,97.83, 451.8156
374622,0.3579,0.010127,98.75, 451.4414
374623,0.3682,0.010245,97.61, 451.2544
374624,0.3782,0.010034,99.66, 452.0027
374625,0.3882,0.010070,99.31, 451.7532
374626,0.3982,0.010015,99.85, 452.2521
374627,0.4092,0.010830,92.33, 451.8780
374628,0.4189,0.009872,101.30, 451.7532
374629,0.4290,0.010011,99.89, 452.8133
374630,0.4395,0.010447,95.72, 452.0027
374631,0.4492,0.009736,102.72, 452.9380
374632,0.4597,0.010478,95.44, 451.1920
374633,0.4697,0.010049,99.51, 452.1274
374634,0.4797,0.010018,99.83, 451.7532
374635,0.4900,0.010171,98.32, 451.7532
374636,0.5000,0.010156,98.46, 452.8133
374637,0.5105,0.010341,96.70, 452.5639
374638,0.5208,0.010364,96.49, 451.3167
374639,0.5308,0.009934,100.67, 451.9403
374640,0.5408,0.010040,99.60, 451.6285
374641,0.5505,0.009849,101.53, 452.5015
374642,0.5608,0.010291,97.17, 453.8110
374643,0.5713,0.010444,95.75, 451.8156
374644,0.5815,0.010150,98.52, 452.5015
374645,0.5933,0.011773,84.94, 451.8156
374646,0.6045,0.011140,89.76, 450.7555
374647,0.6155,0.011022,90.73, 451.4414
374648,0.6255,0.010032,99.68, 451.3791
374649,0.6355,0.010153,98.49, 451.6285
374650,0.6455,0.009926,100.74, 451.8156
374651,0.6555,0.009935,100.66, 452.6263
374652,0.6655,0.010147,98.55, 451.3167
374653,0.6755,0.010045,99.56, 451.8780
374654,0.6858,0.010193,98.11, 451.6285
374655,0.6958,0.010085,99.16, 453.2498
374656,0.7063,0.010298,97.11, 451.8156
374657,0.7163,0.010008,99.92, 451.9403
374658,0.7268,0.010508,95.16, 451.9403
374659,0.7371,0.010379,96.35, 452.0650
374660,0.7476,0.010439,95.79, 452.1274
374661,0.7573,0.009876,101.26, 452.3768
374662,0.7681,0.010733,93.17, 451.6909
374663,0.7786,0.010319,96.90, 452.1274
374664,0.7891,0.010550,94.79, 451.5038
374665,0.7993,0.010395,96.20, 452.2521
374666,0.8103,0.010765,92.89, 451.5038
374667,0.8215,0.011231,89.04, 451.1920
374668,0.8318,0.010374,96.40, 451.7532
374669,0.8420,0.010244,97.62, 451.5662
374670,0.8523,0.010240,97.66, 452.0027
374671,0.8623,0.010104,98.97, 451.6909
374672,0.8726,0.010128,98.73, 451.8780
374673,0.8826,0.010014,99.86, 452.3145
374674,0.8926,0.010099,99.02, 451.4414
374675,0.9028,0.010124,98.78, 452.0027
374676,0.9128,0.010140,98.62, 451.6909
374677,0.9231,0.010238,97.68, 451.4414
374678,0.9331,0.010079,99.21, 451.8780
374679,0.9434,0.010138,98.64, 451.8156
374680,0.9534,0.010081,99.20, 451.3791
374681,0.9634,0.009906,100.95, 452.0650
374682,0.9736,0.010312,96.98, 451.6285
374683,0.9836,0.009936,100.65, 451.7532
374684,0.9937,0.010188,98.15, 452.5639
374685,1.0039,0.010135,98.66, 451.6909
374686,1.0137,0.009844,101.59, 451.8780
374687,1.0244,0.010752,93.01, 451.8156
374688,1.0344,0.010006,99.94, 452.5639
374689,1.0444,0.010031,99.69, 451.3167
374690,1.0547,0.010117,98.84, 452.0650
374691,1.0649,0.010236,97.69, 452.0027
374692,1.0750,0.010118,98.83, 450.9426
374693,1.0852,0.010092,99.09, 451.7532
374694,1.0952,0.010138,98.64, 451.5662
374695,1.1052,0.009931,100.70, 451.6285
374696,1.1150,0.009922,100.78, 451.6909
374697,1.1252,0.010189,98.15, 451.6909
374698,1.1355,0.010126,98.76, 451.5662
374699,1.1455,0.010076,99.24, 451.9403
374700,1.1558,0.010276,97.32, 451.9403
374701,1.1660,0.010284,97.24, 450.2567
374702,1.1758,0.009779,102.26, 452.6263
374703,1.1860,0.010227,97.78, 451.9403
374704,1.1960,0.009998,100.02, 451.7532
374705,1.2063,0.010148,98.54, 451.9403
374706,1.2163,0.010031,99.69, 452.1274
374707,1.2263,0.010003,99.97, 451.4414
374708,1.2363,0.010169,98.34, 451.9403
374709,1.2463,0.010053,99.47, 451.8780
374710,1.2563,0.009865,101.37, 452.7509
374711,1.2664,0.010098,99.03, 451.8156
374712,1.2766,0.010229,97.76, 451.8156
374713,1.2864,0.009755,102.51, 453.1875
374714,1.2969,0.010441,95.77, 453.1251
374715,1.3071,0.010392,96.23, 451.8156
374716,1.3174,0.010180,98.23, 451.5038
374717,1.3276,0.010151,98.52, 451.4414
374718,1.3376,0.010194,98.10, 451.9403
374719,1.3477,0.009957,100.44, 451.8780
374720,1.3577,0.010032,99.68, 451.8156
374721,1.3677,0.010055,99.45, 452.0027
374722,1.3779,0.010111,98.90, 451.7532
374723,1.3882,0.010188,98.16, 451.8156
374724,1.3982,0.010117,98.85, 452.1274
374725,1.4082,0.010076,99.24, 451.6909
374726,1.4182,0.009979,100.21, 452.0650
