TotalFrame,Time,DeltaTime,FPS
166186,0.0000,0.010017,99.83
166187,0.0000,0.010017,99.83
166188,0.0200,0.020000,50.00
166189,0.0276,0.007560,132.27
166190,0.0337,0.006160,162.35
166191,0.0444,0.010637,94.01
166192,0.0501,0.005769,173.33
166193,0.0564,0.006239,160.29
166194,0.0625,0.006139,162.89
166195,0.0688,0.006346,157.58
166196,0.0750,0.006117,163.47
166197,0.0810,0.006047,165.37
166198,0.0870,0.006015,166.25
166199,0.0930,0.005995,166.82
166200,0.0990,0.005975,167.37
166201,0.1052,0.006154,162.49
166202,0.1111,0.005962,167.72
166203,0.1174,0.006322,158.19
166204,0.1234,0.005900,169.48
166205,0.1293,0.005997,166.75
166206,0.1354,0.006098,163.99
166207,0.1414,0.005963,167.70
166208,0.1473,0.005936,168.46
166209,0.1535,0.006178,161.88
166210,0.1595,0.005961,167.75
166211,0.1655,0.006068,164.80
166212,0.1716,0.006058,165.08
166213,0.1775,0.005909,169.25
166214,0.1838,0.006290,158.98
166215,0.1897,0.005910,169.21
166216,0.1960,0.006314,158.38
166217,0.2023,0.006289,159.02
166218,0.2084,0.006079,164.49
166219,0.2145,0.006137,162.96
166220,0.2204,0.005892,169.72
166221,0.2265,0.006069,164.77
166222,0.2327,0.006158,162.40
166223,0.2386,0.005958,167.86
166224,0.2446,0.006047,165.37
166225,0.2506,0.005965,167.66
166226,0.2566,0.006007,166.48
166227,0.2628,0.006123,163.33
166228,0.2686,0.005882,170.02
166229,0.2746,0.005984,167.11
166230,0.2805,0.005909,169.24
166231,0.2864,0.005881,170.04
166232,0.2927,0.006311,158.44
166233,0.2985,0.005744,174.09
166234,0.3044,0.006003,166.57
166235,0.3105,0.006104,163.84
166236,0.3163,0.005807,172.20
166237,0.3224,0.006049,165.31
166238,0.3283,0.005889,169.81
166239,0.3343,0.005999,166.70
166240,0.3404,0.006109,163.70
166241,0.3464,0.005934,168.52
166242,0.3524,0.006050,165.30
166243,0.3583,0.005928,168.69
166244,0.3643,0.005942,168.30
166245,0.3704,0.006102,163.88
166246,0.3765,0.006108,163.73
166247,0.3826,0.006148,162.65
166248,0.3885,0.005938,168.40
166249,0.3946,0.006016,166.23
166250,0.4006,0.006045,165.43
166251,0.4067,0.006081,164.45
166252,0.4127,0.006013,166.31
166253,0.4193,0.006556,152.53
166254,0.4254,0.006064,164.91
166255,0.4313,0.006012,166.32
166256,0.4373,0.005980,167.22
166257,0.4434,0.006012,166.33
166258,0.4494,0.006064,164.90
166259,0.4554,0.006010,166.39
166260,0.4615,0.006148,162.66
166261,0.4675,0.005887,169.86
166262,0.4734,0.005937,168.43
166263,0.4794,0.005959,167.83
166264,0.4853,0.005917,169.00
166265,0.4912,0.005961,167.75
166266,0.4974,0.006185,161.68
166267,0.5035,0.006089,164.23
166268,0.5095,0.005980,167.24
166269,0.5156,0.006171,162.05
166270,0.5216,0.005933,168.56
166271,0.5275,0.005941,168.32
166272,0.5334,0.005863,170.57
166273,0.5393,0.005930,168.65
166274,0.5452,0.005942,168.31
166275,0.5515,0.006265,159.61
166276,0.5575,0.005960,167.80
166277,0.5638,0.006368,157.05
166278,0.5701,0.006200,161.29
166279,0.5759,0.005872,170.30
166280,0.5818,0.005907,169.30
166281,0.5880,0.006099,163.95
166282,0.5938,0.005886,169.90
166283,0.5997,0.005887,169.87
166284,0.6060,0.006234,160.42
166285,0.6118,0.005910,169.21
166286,0.6177,0.005901,169.45
166287,0.6236,0.005858,170.72
166288,0.6294,0.005818,171.89
166289,0.6356,0.006160,162.34
166290,0.6415,0.005880,170.07
166291,0.6473,0.005871,170.33
166292,0.6533,0.005936,168.46
166293,0.6593,0.006032,165.77
166294,0.6653,0.005992,166.88
166295,0.6712,0.005938,168.40
166296,0.6771,0.005819,171.84
166297,0.6831,0.006027,165.93
166298,0.6890,0.005882,170.02
166299,0.6949,0.005990,166.95
166300,0.7009,0.005913,169.12
166301,0.7067,0.005859,170.69
166302,0.7129,0.006158,162.40
166303,0.7188,0.005948,168.11
166304,0.7248,0.005982,167.17
166305,0.7315,0.006671,149.91
166306,0.7372,0.005742,174.16
166307,0.7432,0.005988,167.01
166308,0.7492,0.006028,165.89
166309,0.7552,0.006044,165.45
166310,0.7616,0.006322,158.18
166311,0.7678,0.006208,161.09
166312,0.7737,0.005891,169.74
166313,0.7797,0.006024,166.01
166314,0.7857,0.005999,166.71
166315,0.7922,0.006442,155.24
166316,0.7993,0.007165,139.57
166317,0.8058,0.006513,153.53
166318,0.8117,0.005857,170.74
166319,0.8176,0.005840,171.24
166320,0.8235,0.005965,167.66
166321,0.8294,0.005873,170.26
166322,0.8353,0.005895,169.65
166323,0.8413,0.006040,165.57
166324,0.8472,0.005928,168.69
166325,0.8532,0.005969,167.54
166326,0.8590,0.005810,172.12
166327,0.8649,0.005871,170.33
166328,0.8711,0.006183,161.73
166329,0.8776,0.006517,153.44
166330,0.8834,0.005813,172.04
166331,0.8893,0.005872,170.31
166332,0.8951,0.005898,169.54
166333,0.9012,0.006053,165.22
166334,0.9072,0.006020,166.10
166335,0.9133,0.006055,165.14
166336,0.9196,0.006266,159.58
166337,0.9255,0.005908,169.25
166338,0.9315,0.006030,165.83
166339,0.9374,0.005925,168.78
166340,0.9438,0.006335,157.86
166341,0.9498,0.006045,165.42
166342,0.9557,0.005963,167.71
166343,0.9619,0.006101,163.90
