TotalFrame,Time,DeltaTime,FPS
113737,0.0000,0.010055,99.46
113738,0.0000,0.010055,99.46
113739,0.0200,0.020000,50.00
113740,0.0252,0.005193,192.55
113741,0.0359,0.010730,93.20
113742,0.0406,0.004688,213.32
113743,0.0457,0.005093,196.34
113744,0.0508,0.005052,197.95
113745,0.0555,0.004771,209.61
113746,0.0605,0.005024,199.06
113747,0.0653,0.004796,208.52
113748,0.0701,0.004746,210.70
113749,0.0751,0.005051,198.00
113750,0.0799,0.004760,210.08
113751,0.0847,0.004826,207.21
113752,0.0895,0.004744,210.80
113753,0.0945,0.005012,199.51
113754,0.0998,0.005348,187.00
113755,0.1044,0.004592,217.77
113756,0.1091,0.004677,213.80
113757,0.1138,0.004669,214.17
113758,0.1183,0.004536,220.48
113759,0.1231,0.004777,209.32
113760,0.1278,0.004770,209.65
113761,0.1327,0.004878,205.01
113762,0.1375,0.004811,207.87
113763,0.1424,0.004908,203.75
113764,0.1474,0.004927,202.97
113765,0.1522,0.004811,207.86
113766,0.1570,0.004880,204.92
113767,0.1620,0.004952,201.94
113768,0.1667,0.004703,212.63
113769,0.1715,0.004759,210.11
113770,0.1761,0.004582,218.26
113771,0.1808,0.004696,212.95
113772,0.1853,0.004532,220.65
113773,0.1900,0.004757,210.22
113774,0.1948,0.004794,208.61
113775,0.1996,0.004828,207.12
113776,0.2046,0.004913,203.53
113777,0.2094,0.004768,209.73
113778,0.2139,0.004575,218.58
113779,0.2186,0.004682,213.59
113780,0.2234,0.004763,209.97
113781,0.2279,0.004522,221.16
113782,0.2327,0.004781,209.15
113783,0.2379,0.005254,190.32
113784,0.2428,0.004849,206.22
113785,0.2477,0.004924,203.08
113786,0.2525,0.004778,209.30
113787,0.2570,0.004542,220.15
113788,0.2617,0.004656,214.76
113789,0.2665,0.004858,205.85
113790,0.2713,0.004732,211.33
113791,0.2759,0.004666,214.34
113792,0.2806,0.004697,212.89
113793,0.2852,0.004631,215.94
113794,0.2899,0.004599,217.45
113795,0.2946,0.004706,212.51
113796,0.2994,0.004858,205.83
113797,0.3040,0.004574,218.65
113798,0.3086,0.004650,215.04
113799,0.3133,0.004653,214.91
113800,0.3179,0.004630,215.96
113801,0.3226,0.004701,212.74
113802,0.3273,0.004709,212.35
113803,0.3321,0.004727,211.54
113804,0.3368,0.004725,211.64
113805,0.3416,0.004772,209.55
113806,0.3462,0.004602,217.29
