TotalFrame,Time,DeltaTime,FPS
86612,0.0000,0.010155,98.48
86613,0.0000,0.010155,98.48
86614,0.0200,0.020000,50.00
86615,0.0247,0.004683,213.54
86616,0.0317,0.007033,142.18
86617,0.0373,0.005569,179.56
86618,0.0416,0.004321,231.42
86619,0.0459,0.004285,233.36
86620,0.0501,0.004232,236.29
86621,0.0544,0.004208,237.64
86622,0.0584,0.004102,243.77
86623,0.0626,0.004138,241.64
86624,0.0666,0.004025,248.43
86625,0.0708,0.004235,236.13
86626,0.0750,0.004146,241.21
86627,0.0790,0.004063,246.14
86628,0.0832,0.004131,242.08
86629,0.0875,0.004316,231.69
86630,0.0916,0.004162,240.26
86631,0.0957,0.004080,245.09
86632,0.0998,0.004086,244.72
86633,0.1041,0.004237,236.03
86634,0.1084,0.004329,231.02
86635,0.1125,0.004115,243.04
86636,0.1170,0.004469,223.75
86637,0.1212,0.004186,238.89
86638,0.1254,0.004210,237.51
86639,0.1295,0.004153,240.80
86640,0.1341,0.004576,218.55
86641,0.1385,0.004401,227.24
86642,0.1430,0.004473,223.56
86643,0.1478,0.004788,208.84
86644,0.1522,0.004389,227.85
86645,0.1563,0.004112,243.18
86646,0.1607,0.004480,223.22
86647,0.1652,0.004444,225.03
86648,0.1695,0.004298,232.66
86649,0.1741,0.004604,217.21
86650,0.1790,0.004853,206.06
86651,0.1831,0.004125,242.45
86652,0.1873,0.004201,238.02
86653,0.1915,0.004216,237.17
86654,0.1958,0.004297,232.70
86655,0.2001,0.004286,233.33
86656,0.2043,0.004212,237.43
86657,0.2085,0.004188,238.79
86658,0.2128,0.004335,230.66
86659,0.2171,0.004301,232.51
86660,0.2217,0.004620,216.46
86661,0.2266,0.004829,207.08
86662,0.2308,0.004276,233.85
86663,0.2352,0.004352,229.76
86664,0.2393,0.004095,244.23
86665,0.2434,0.004102,243.80
86666,0.2476,0.004220,236.96
86667,0.2518,0.004194,238.45
86668,0.2560,0.004230,236.43
86669,0.2602,0.004148,241.10
86670,0.2643,0.004097,244.08
86671,0.2683,0.004011,249.33
86672,0.2727,0.004420,226.26
86673,0.2768,0.004111,243.25
86674,0.2808,0.004032,248.03
86675,0.2849,0.004060,246.29
86676,0.2893,0.004375,228.58
86677,0.2936,0.004356,229.56
86678,0.2976,0.003992,250.50
86679,0.3019,0.004246,235.52
86680,0.3061,0.004224,236.74
86681,0.3106,0.004554,219.57
86682,0.3149,0.004224,236.73
86683,0.3192,0.004279,233.70
86684,0.3234,0.004236,236.08
86685,0.3275,0.004066,245.96
86686,0.3315,0.004047,247.10
86687,0.3358,0.004313,231.84
86688,0.3400,0.004216,237.18
86689,0.3441,0.004044,247.27
86690,0.3482,0.004090,244.47
86691,0.3524,0.004270,234.19
86692,0.3565,0.004101,243.84
86693,0.3607,0.004179,239.31
86694,0.3648,0.004087,244.67
86695,0.3691,0.004281,233.58
86696,0.3733,0.004180,239.26
86697,0.3774,0.004196,238.33
86698,0.3816,0.004141,241.47
86699,0.3858,0.004244,235.62
86700,0.3900,0.004159,240.47
86701,0.3944,0.004388,227.88
86702,0.3985,0.004140,241.52
86703,0.4026,0.004082,244.98
86704,0.4067,0.004062,246.17
86705,0.4108,0.004091,244.45
86706,0.4151,0.004360,229.38
86707,0.4192,0.004084,244.87
86708,0.4233,0.004097,244.07
86709,0.4274,0.004127,242.28
86710,0.4316,0.004151,240.88
86711,0.4357,0.004137,241.74
86712,0.4399,0.004159,240.46
86713,0.4439,0.004000,249.99
86714,0.4482,0.004261,234.70
86715,0.4523,0.004174,239.61
86716,0.4563,0.003977,251.44
86717,0.4607,0.004437,225.37
86718,0.4649,0.004190,238.64
86719,0.4689,0.004023,248.57
86720,0.4729,0.004007,249.59
86721,0.4772,0.004264,234.52
86722,0.4813,0.004124,242.51
86723,0.4855,0.004141,241.52
86724,0.4895,0.004062,246.20
86725,0.4937,0.004176,239.48
86726,0.4978,0.004111,243.27
86727,0.5019,0.004113,243.12
86728,0.5061,0.004211,237.50
86729,0.5104,0.004288,233.20
86730,0.5145,0.004098,244.02
86731,0.5186,0.004088,244.62
86732,0.5232,0.004569,218.88
86733,0.5275,0.004337,230.56
86734,0.5316,0.004083,244.92
86735,0.5357,0.004076,245.35
86736,0.5399,0.004206,237.77
86737,0.5442,0.004257,234.90
86738,0.5483,0.004135,241.84
86739,0.5524,0.004123,242.56
86740,0.5567,0.004311,231.96
86741,0.5609,0.004182,239.13
86742,0.5649,0.004047,247.11
86743,0.5691,0.004125,242.45
86744,0.5737,0.004623,216.30
86745,0.5777,0.004041,247.46
86746,0.5818,0.004097,244.06
86747,0.5860,0.004176,239.45
86748,0.5901,0.004105,243.59
86749,0.5941,0.004035,247.81
86750,0.5983,0.004162,240.25
86751,0.6026,0.004330,230.96
86752,0.6067,0.004047,247.07
86753,0.6108,0.004102,243.77
86754,0.6151,0.004298,232.67
86755,0.6193,0.004166,240.05
86756,0.6234,0.004140,241.56
86757,0.6275,0.004142,241.43
86758,0.6317,0.004185,238.94
86759,0.6364,0.004619,216.52
86760,0.6406,0.004243,235.71
86761,0.6446,0.004039,247.57
86762,0.6491,0.004497,222.36
86763,0.6533,0.004161,240.32
86764,0.6574,0.004085,244.80
86765,0.6615,0.004139,241.62
86766,0.6658,0.004299,232.59
86767,0.6699,0.004093,244.31
86768,0.6740,0.004109,243.35
86769,0.6783,0.004250,235.32
86770,0.6824,0.004194,238.44
86771,0.6865,0.004074,245.44
86772,0.6906,0.004105,243.64
86773,0.6949,0.004304,232.36
86774,0.6990,0.004069,245.75
