TotalFrame,Time,DeltaTime,FPS,RAM
412178,0.0000,0.016086,62.17, 432.7708
412179,0.0000,0.016086,62.17, 467.0291
412180,0.0200,0.020000,50.00, 458.3437
412181,0.0325,0.012577,79.51, 458.3429
412182,0.0464,0.013832,72.29, 458.8416
412183,0.0588,0.012395,80.68, 457.7815
412184,0.0706,0.011674,85.66, 458.7792
412185,0.0828,0.012232,81.76, 458.9039
412186,0.0947,0.012141,82.37, 458.4051
412187,0.1067,0.011869,84.25, 458.7169
412188,0.1189,0.012197,81.99, 458.9039
412189,0.1309,0.011971,83.53, 459.9640
412190,0.1431,0.012134,82.41, 458.7161
412191,0.1553,0.012324,81.14, 458.5868
412192,0.1675,0.012119,82.52, 458.9609
412193,0.1794,0.011965,83.58, 458.8362
412194,0.1917,0.012316,81.20, 458.4620
412195,0.2036,0.011864,84.29, 458.6491
412196,0.2158,0.012153,82.28, 458.8985
412197,0.2280,0.012337,81.05, 458.4620
412198,0.2400,0.012025,83.16, 458.4620
412199,0.2522,0.012062,82.91, 458.8985
412200,0.2642,0.012098,82.66, 459.1480
412201,0.2764,0.012217,81.85, 458.7115
412202,0.2886,0.012030,83.13, 458.8362
412203,0.3010,0.012435,80.42, 458.6491
412204,0.3135,0.012433,80.43, 458.0879
412205,0.3252,0.011719,85.33, 461.4572
412206,0.3376,0.012602,79.35, 458.8985
412207,0.3499,0.012118,82.52, 459.0233
412208,0.3618,0.011885,84.14, 459.2727
412209,0.3740,0.012448,80.33, 459.7715
412210,0.3867,0.012623,79.22, 459.0233
412211,0.3987,0.011958,83.62, 459.0233
412212,0.4111,0.012331,81.10, 460.5218
412213,0.4233,0.012328,81.12, 458.4620
412214,0.4353,0.011818,84.62, 458.5868
412215,0.4473,0.012036,83.08, 458.8362
412216,0.4595,0.012210,81.90, 459.0233
412217,0.4714,0.011924,83.87, 458.3373
412218,0.4834,0.011967,83.57, 458.7115
412219,0.4954,0.011913,83.94, 461.5195
412220,0.5076,0.012406,80.61, 460.7089
412221,0.5200,0.012452,80.31, 458.4620
412222,0.5322,0.012013,83.24, 459.0856
412223,0.5444,0.012202,81.95, 458.5244
412224,0.5564,0.012017,83.22, 458.8362
412225,0.5684,0.012061,82.92, 459.3351
412226,0.5803,0.011926,83.85, 460.8959
412227,0.5928,0.012480,80.13, 459.6469
412228,0.6050,0.012164,82.21, 458.4620
412229,0.6172,0.012137,82.39, 459.0856
412230,0.6296,0.012569,79.56, 458.0255
412231,0.6423,0.012547,79.70, 458.2126
412232,0.6548,0.012678,78.88, 459.2103
412233,0.6675,0.012523,79.85, 458.5244
412234,0.6797,0.012270,81.50, 458.0255
412235,0.6919,0.012297,81.32, 457.7761
412236,0.7043,0.012345,81.00, 459.8963
412237,0.7168,0.012515,79.91, 458.9609
412238,0.7300,0.013123,76.20, 455.5312
412239,0.7417,0.011775,84.92, 458.8362
412240,0.7537,0.012030,83.12, 458.6491
412241,0.7659,0.012203,81.95, 458.7115
412242,0.7781,0.012168,82.19, 458.7738
412243,0.7905,0.012300,81.30, 458.8985
412244,0.8037,0.013371,74.79, 457.2149
412245,0.8164,0.012513,79.92, 458.5244
412246,0.8284,0.012111,82.57, 459.0856
412247,0.8408,0.012405,80.61, 458.7738
412248,0.8530,0.012299,81.31, 458.7738
412249,0.8655,0.012220,81.83, 459.1480
412250,0.8777,0.012340,81.04, 459.0856
412251,0.8899,0.012291,81.36, 458.8985
412252,0.9021,0.012048,83.00, 458.7115
412253,0.9143,0.012315,81.21, 460.0210
412254,0.9268,0.012373,80.82, 459.1480
412255,0.9390,0.012153,82.29, 458.9609
412256,0.9509,0.012068,82.86, 459.0233
412257,0.9636,0.012556,79.64, 458.7115
412258,0.9758,0.012420,80.51, 457.8385
412259,0.9878,0.011787,84.84, 458.5868
412260,0.9998,0.012042,83.04, 458.7738
412261,1.0120,0.012117,82.53, 459.0233
412262,1.0239,0.011952,83.67, 458.7115
412263,1.0359,0.012143,82.36, 458.4620
412264,1.0481,0.012114,82.55, 459.0233
412265,1.0601,0.012015,83.23, 458.6491
412266,1.0723,0.012240,81.70, 458.6491
412267,1.0845,0.012118,82.52, 459.1480
412268,1.0967,0.012109,82.59, 458.7115
412269,1.1089,0.012389,80.72, 458.7115
412270,1.1211,0.012142,82.36, 458.7738
412271,1.1333,0.012197,81.99, 458.7115
412272,1.1455,0.012207,81.92, 458.7738
412273,1.1577,0.012099,82.65, 458.7115
412274,1.1699,0.012325,81.14, 458.9609
412275,1.1821,0.012137,82.39, 458.7115
412276,1.1943,0.012219,81.84, 458.9609
412277,1.2063,0.012002,83.32, 458.7115
412278,1.2185,0.012128,82.46, 458.6491
412279,1.2307,0.012225,81.80, 459.8963
412280,1.2427,0.012100,82.65, 459.1480
412281,1.2546,0.011952,83.67, 458.7115
412282,1.2668,0.012214,81.87, 458.1502
412283,1.2788,0.011908,83.98, 458.9609
412284,1.2910,0.012271,81.49, 458.8985
412285,1.3032,0.012180,82.10, 458.5868
412286,1.3154,0.012252,81.62, 458.9609
412287,1.3279,0.012392,80.70, 458.9609
412288,1.3401,0.012127,82.46, 458.5868
412289,1.3523,0.012206,81.93, 459.2103
412290,1.3645,0.012144,82.35, 458.4620
412291,1.3765,0.012082,82.77, 458.8985
412292,1.3887,0.012185,82.07, 458.7115
412293,1.4006,0.012094,82.69, 459.0856
412294,1.4128,0.012103,82.62, 458.9609
412295,1.4250,0.012237,81.72, 458.4620
412296,1.4370,0.012002,83.32, 458.8985
412297,1.4492,0.012217,81.86, 458.5868
412298,1.4614,0.012039,83.07, 458.3997
412299,1.4734,0.012143,82.35, 458.9609
412300,1.4856,0.012180,82.10, 458.8362
412301,1.4978,0.012161,82.23, 458.7115
412302,1.5103,0.012323,81.15, 458.9609
412303,1.5222,0.012074,82.82, 458.6491
412304,1.5342,0.012056,82.95, 458.9609
412305,1.5464,0.012193,82.02, 459.0856
412306,1.5588,0.012449,80.33, 458.8985
412307,1.5708,0.011994,83.37, 460.0210
412308,1.5835,0.012464,80.23, 458.4620
412309,1.5955,0.012089,82.72, 458.7115
412310,1.6074,0.011945,83.72, 458.9609
412311,1.6196,0.012188,82.05, 459.0856
412312,1.6318,0.012215,81.87, 459.0233
412313,1.6465,0.014792,67.61, 458.8362
412314,1.6599,0.013304,75.17, 458.6491
412315,1.6729,0.012897,77.54, 459.2103
412316,1.6851,0.012253,81.61, 458.8985
412317,1.6973,0.012284,81.41, 458.7115
412318,1.7100,0.012641,79.11, 458.9609
412319,1.7219,0.012055,82.95, 458.4620
412320,1.7344,0.012308,81.25, 458.0255
412321,1.7466,0.012178,82.12, 458.8985
412322,1.7585,0.012118,82.52, 458.8985
412323,1.7708,0.012179,82.11, 458.8362
412324,1.7830,0.012059,82.93, 458.9609
412325,1.7952,0.012232,81.75, 458.8985
412326,1.8071,0.012108,82.59, 459.0233
412327,1.8201,0.012769,78.31, 459.0856
412328,1.8323,0.012288,81.38, 459.0233
412329,1.8445,0.012310,81.23, 458.3373
412330,1.8567,0.012144,82.35, 458.3997
412331,1.8689,0.012170,82.17, 459.2103
412332,1.8811,0.012292,81.35, 458.2126
412333,1.8933,0.012025,83.16, 458.3373
412334,1.9053,0.011961,83.60, 458.7738
412335,1.9170,0.011841,84.46, 459.2727
412336,1.9294,0.012427,80.47, 459.0856
412337,1.9417,0.012249,81.64, 458.5868
412338,1.9539,0.012121,82.50, 458.8362
412339,1.9661,0.012228,81.78, 459.0856
412340,1.9783,0.012288,81.38, 459.2103
412341,1.9907,0.012439,80.39, 458.8362
412342,2.0027,0.011931,83.82, 458.9609
412343,2.0149,0.012124,82.48, 460.0210
412344,2.0273,0.012482,80.12, 458.6491
412345,2.0391,0.011842,84.44, 458.8362
412346,2.0513,0.012187,82.05, 458.3997
412347,2.0637,0.012347,80.99, 457.5890
