TotalFrame,Time,DeltaTime,FPS,RAM
260406,0.0000,0.013478,74.19, 429.7435
260407,0.0000,0.013478,74.19, 441.4796
260408,0.0200,0.020000,50.00, 435.6461
260409,0.0271,0.007092,141.00, 436.5182
260410,0.0366,0.009523,105.01, 435.0215
260411,0.0430,0.006367,157.05, 434.7097
260412,0.0488,0.005863,170.56, 434.4045
260413,0.0547,0.005865,170.50, 435.5827
260414,0.0610,0.006316,158.33, 434.1551
260415,0.0669,0.005889,169.81, 434.8968
260416,0.0730,0.006092,164.15, 434.6473
260417,0.0791,0.006093,164.14, 434.2798
260418,0.0850,0.005934,168.51, 434.3420
260419,0.0908,0.005943,168.26, 434.7043
260420,0.0969,0.005978,167.27, 433.9626
260421,0.1025,0.005726,174.63, 434.8291
260422,0.1086,0.005980,167.22, 434.3368
260423,0.1145,0.005893,169.70, 434.3991
260424,0.1204,0.005876,170.18, 434.2744
260425,0.1262,0.005949,168.10, 434.0874
260426,0.1328,0.006372,156.94, 430.8513
260427,0.1382,0.005486,182.27, 434.3368
260428,0.1440,0.005905,169.36, 434.1497
260429,0.1499,0.005823,171.72, 434.6420
260430,0.1558,0.005937,168.43, 434.4549
260431,0.1616,0.005867,170.43, 434.3368
260432,0.1675,0.005784,172.91, 433.8379
260433,0.1733,0.005890,169.79, 434.4549
260434,0.1792,0.005899,169.53, 434.2121
260435,0.1851,0.005841,171.21, 434.5173
260436,0.1909,0.005715,174.97, 434.7043
260437,0.1965,0.005786,172.82, 434.2121
260438,0.2026,0.005924,168.82, 434.3991
260439,0.2085,0.005953,167.99, 434.2121
260440,0.2144,0.005820,171.82, 433.6508
260441,0.2200,0.005719,174.86, 433.7132
260442,0.2258,0.005706,175.27, 433.9626
260443,0.2317,0.005881,170.03, 434.2744
260444,0.2375,0.005814,171.99, 434.7043
260445,0.2434,0.005849,170.98, 435.4526
260446,0.2495,0.006137,162.96, 434.0250
260447,0.2551,0.005738,174.28, 434.3991
260448,0.2610,0.005883,169.97, 434.1497
260449,0.2676,0.006616,151.16, 430.9760
260450,0.2737,0.005903,169.41, 434.2121
260451,0.2795,0.005900,169.49, 434.4549
260452,0.2856,0.006135,163.00, 434.0250
260453,0.2915,0.005849,170.97, 433.6508
260454,0.2974,0.005808,172.17, 434.2121
