TotalFrame,Time,DeltaTime,FPS,RAM
94328,0.0000,0.057611,17.36, 475.9834
94329,0.0000,0.057611,17.36, 472.1144
94330,0.0200,0.020000,50.00, 471.8785
94331,0.0746,0.054657,18.30, 471.8802
94332,0.1285,0.053906,18.55, 471.8802
94333,0.1782,0.049720,20.11, 471.8801
94334,0.2319,0.053690,18.63, 471.8802
94335,0.2828,0.050939,19.63, 471.8802
94336,0.3362,0.053232,18.79, 471.8802
94337,0.3903,0.054113,18.48, 471.8802
94338,0.4436,0.053334,18.75, 471.8802
94339,0.4966,0.053001,18.87, 471.8802
94340,0.5497,0.053126,18.82, 471.8793
94341,0.6031,0.053399,18.73, 471.8748
94342,0.6565,0.053343,18.75, 471.8748
94343,0.7100,0.053552,18.67, 471.8748
94344,0.7634,0.053473,18.70, 471.8748
94345,0.8173,0.053811,18.58, 471.8748
94346,0.8712,0.053989,18.52, 471.8748
94347,0.9247,0.053366,18.74, 471.8748
94348,0.9769,0.052317,19.11, 471.8747
94349,1.0308,0.053825,18.58, 471.8749
94350,1.0847,0.053879,18.56, 471.8748
94351,1.1381,0.053433,18.71, 471.8747
94352,1.1920,0.053876,18.56, 471.8748
94353,1.2459,0.053942,18.54, 471.8747
94354,1.2991,0.053151,18.81, 471.8748
94355,1.3523,0.053197,18.80, 471.8748
94356,1.4058,0.053454,18.71, 471.8747
94357,1.4592,0.053458,18.71, 471.8748
94358,1.5125,0.053338,18.75, 471.8748
94359,1.5663,0.053823,18.58, 471.8748
94360,1.6198,0.053399,18.73, 471.8748
94361,1.6736,0.053824,18.58, 471.8748
94362,1.7274,0.053830,18.58, 471.8747
94363,1.7809,0.053508,18.69, 471.8748
94364,1.8344,0.053424,18.72, 471.8748
94365,1.8900,0.055739,17.94, 471.8748
94366,1.9435,0.053369,18.74, 471.8748
94367,1.9984,0.055042,18.17, 471.8748
94368,2.0521,0.053685,18.63, 471.8747
94369,2.1060,0.053766,18.60, 471.8748
94370,2.1592,0.053274,18.77, 471.8747
94371,2.2094,0.050203,19.92, 471.8748
94372,2.2631,0.053687,18.63, 471.8748
94373,2.3163,0.053205,18.80, 471.8748
94374,2.3696,0.053369,18.74, 471.8747
94375,2.4230,0.053381,18.73, 471.8748
94376,2.4739,0.050850,19.67, 471.8747
94377,2.5271,0.053272,18.77, 471.8748
94378,2.5802,0.053027,18.86, 471.8748
94379,2.6333,0.053078,18.84, 471.8748
94380,2.6835,0.050211,19.92, 471.8748
94381,2.7371,0.053572,18.67, 471.8747
94382,2.7900,0.053051,18.85, 471.8748
94383,2.8430,0.052920,18.90, 471.8748
94384,2.8969,0.053799,18.59, 471.8747
94385,2.9508,0.054002,18.52, 471.8748
94386,3.0034,0.052592,19.01, 471.8747
94387,3.0573,0.053813,18.58, 471.8748
94388,3.1079,0.050695,19.73, 471.8747
94389,3.1611,0.053206,18.79, 471.8747
94390,3.2145,0.053345,18.75, 471.8748
94391,3.2683,0.053854,18.57, 471.8748
94392,3.3215,0.053188,18.80, 471.8748
94393,3.3751,0.053571,18.67, 471.8747
94394,3.4282,0.053197,18.80, 471.8748
94395,3.4812,0.052947,18.89, 471.8748
94396,3.5342,0.052944,18.89, 471.8748
94397,3.5874,0.053292,18.76, 471.8748
94398,3.6405,0.053053,18.85, 471.8747
94399,3.6937,0.053179,18.80, 471.8748
94400,3.7471,0.053393,18.73, 471.8748
94401,3.8005,0.053413,18.72, 471.8748
94402,3.8540,0.053492,18.69, 471.8748
94403,3.9076,0.053660,18.64, 471.8748
94404,3.9646,0.056938,17.56, 471.8749
94405,4.0153,0.050706,19.72, 471.8747
94406,4.0690,0.053629,18.65, 471.8748
94407,4.1230,0.054181,18.46, 471.8748
94408,4.1764,0.053259,18.78, 471.8748
94409,4.2308,0.054501,18.35, 471.8748
94410,4.2858,0.054851,18.23, 471.8748
94411,4.3361,0.050373,19.85, 471.8748
94412,4.3898,0.053719,18.62, 471.8748
94413,4.4436,0.053829,18.58, 471.8747
94414,4.4967,0.053084,18.84, 471.8747
94415,4.5502,0.053490,18.70, 471.8748
94416,4.6038,0.053521,18.68, 471.8748
94417,4.6573,0.053608,18.65, 471.8748
94418,4.7111,0.053691,18.63, 471.8747
94419,4.7643,0.053316,18.76, 471.8748
94420,4.8181,0.053748,18.61, 471.8748
94421,4.8719,0.053827,18.58, 471.8748
94422,4.9264,0.054526,18.34, 471.8748
94423,4.9824,0.055926,17.88, 471.8747
94424,5.0356,0.053323,18.75, 471.8747
94425,5.0897,0.054056,18.50, 471.8747
94426,5.1432,0.053423,18.72, 471.8748
94427,5.1971,0.053963,18.53, 471.8748
94428,5.2506,0.053451,18.71, 471.8748
94429,5.3038,0.053279,18.77, 471.8747
94430,5.3575,0.053634,18.64, 471.8748
94431,5.4113,0.053741,18.61, 471.8748
94432,5.4650,0.053728,18.61, 471.8747
94433,5.5182,0.053261,18.78, 471.8748
94434,5.5719,0.053697,18.62, 471.8747
94435,5.6256,0.053652,18.64, 471.8748
94436,5.6788,0.053247,18.78, 471.8748
94437,5.7334,0.054628,18.31, 471.8748
94438,5.7870,0.053573,18.67, 471.8747
94439,5.8401,0.053058,18.85, 471.8748
94440,5.8937,0.053579,18.66, 471.8748
94441,5.9480,0.054352,18.40, 471.8748
94442,6.0037,0.055619,17.98, 471.8748
94443,6.0575,0.053842,18.57, 471.8748
94444,6.1106,0.053139,18.82, 471.8748
94445,6.1643,0.053719,18.62, 471.8747
94446,6.2175,0.053177,18.81, 471.8747
94447,6.2708,0.053208,18.79, 471.8748
94448,6.3241,0.053359,18.74, 471.8748
94449,6.3777,0.053609,18.65, 471.8748
94450,6.4319,0.054161,18.46, 471.8748
94451,6.4854,0.053555,18.67, 471.8747
94452,6.5387,0.053357,18.74, 471.8748
94453,6.5923,0.053477,18.70, 471.8748
94454,6.6456,0.053367,18.74, 471.8748
94455,6.6991,0.053543,18.68, 471.8748
94456,6.7527,0.053556,18.67, 471.8747
94457,6.8060,0.053279,18.77, 471.8748
94458,6.8589,0.052942,18.89, 471.8748
94459,6.9121,0.053158,18.81, 471.8748
94460,6.9661,0.054024,18.51, 471.8748
94461,7.0231,0.056996,17.55, 471.8748
94462,7.0771,0.054026,18.51, 471.8748
94463,7.1305,0.053387,18.73, 471.8748
94464,7.1840,0.053449,18.71, 471.8748
94465,7.2374,0.053427,18.72, 471.8748
