TotalFrame,Time,DeltaTime,FPS,RAM
67277,0.0000,0.027393,36.51, 363.6366
67278,0.0000,0.027393,36.51, 361.9368
67279,0.0200,0.020000,50.00, 361.6960
67280,0.0422,0.022231,44.98, 361.6951
67281,0.0633,0.021018,47.58, 361.6950
67282,0.0846,0.021309,46.93, 361.6951
67283,0.1060,0.021398,46.73, 361.6950
67284,0.1273,0.021301,46.95, 361.6950
67285,0.1486,0.021278,47.00, 361.6952
67286,0.1700,0.021455,46.61, 361.6951
67287,0.1914,0.021371,46.79, 361.6950
67288,0.2123,0.020943,47.75, 361.6951
67289,0.2336,0.021304,46.94, 361.6896
67290,0.2557,0.022007,45.44, 361.6896
67291,0.2767,0.021088,47.42, 361.6897
67292,0.2980,0.021299,46.95, 361.6896
67293,0.3201,0.022122,45.20, 361.6897
67294,0.3418,0.021633,46.23, 361.6897
67295,0.3635,0.021733,46.01, 361.6897
67296,0.3844,0.020868,47.92, 361.6896
67297,0.4055,0.021135,47.32, 361.6896
67298,0.4263,0.020766,48.16, 361.6897
67299,0.4473,0.020959,47.71, 361.6897
67300,0.4681,0.020866,47.93, 361.6897
67301,0.4896,0.021513,46.48, 361.6897
67302,0.5107,0.021141,47.30, 361.6896
67303,0.5303,0.019501,51.28, 361.6896
67304,0.5519,0.021608,46.28, 361.6897
67305,0.5722,0.020336,49.17, 361.6897
67306,0.5939,0.021704,46.07, 361.6897
67307,0.6169,0.022990,43.50, 361.6896
67308,0.6381,0.021199,47.17, 361.6896
67309,0.6597,0.021577,46.35, 361.6897
67310,0.6812,0.021473,46.57, 361.6896
67311,0.7021,0.021018,47.58, 361.6897
67312,0.7233,0.021142,47.30, 361.6896
67313,0.7443,0.021009,47.60, 361.6896
67314,0.7687,0.024322,41.11, 361.6897
67315,0.7913,0.022630,44.19, 361.6896
67316,0.8116,0.020376,49.08, 361.6897
67317,0.8325,0.020799,48.08, 361.6897
67318,0.8534,0.020949,47.73, 361.6896
67319,0.8742,0.020820,48.03, 361.6896
67320,0.8954,0.021149,47.28, 361.6897
67321,0.9166,0.021221,47.12, 361.6896
67322,0.9377,0.021149,47.28, 361.6896
67323,0.9591,0.021364,46.81, 361.6897
67324,0.9803,0.021162,47.26, 361.6896
67325,1.0020,0.021684,46.12, 361.6897
67326,1.0250,0.023022,43.44, 361.6897
67327,1.0475,0.022493,44.46, 361.6897
67328,1.0685,0.021019,47.58, 361.6896
67329,1.0897,0.021236,47.09, 361.6897
67330,1.1108,0.021131,47.32, 361.6897
67331,1.1322,0.021339,46.86, 361.6896
67332,1.1535,0.021324,46.90, 361.6897
67333,1.1746,0.021119,47.35, 361.6896
67334,1.1956,0.020960,47.71, 361.6897
67335,1.2166,0.021001,47.62, 361.6897
67336,1.2375,0.020882,47.89, 361.6897
67337,1.2582,0.020753,48.19, 361.6896
