TotalFrame,Time,DeltaTime,FPS,RAM
37800,0.0000,0.162759,6.14, 425.3704
37801,0.0000,0.162759,6.14, 435.2176
37802,0.0200,0.020000,50.00, 429.2724
37803,0.0256,0.005631,177.60, 429.2742
37804,0.0313,0.005480,182.48, 429.1494
37805,0.1914,0.160112,6.25, 427.3485
37806,0.3582,0.166906,5.99, 426.8496
37807,0.5242,0.165969,6.03, 426.8496
37808,0.6895,0.165195,6.05, 429.1467
37809,0.8572,0.167684,5.96, 426.8496
37810,1.0242,0.167169,5.98, 427.2238
37811,1.1899,0.165708,6.03, 427.9619
37812,1.3569,0.167017,5.99, 426.5370
37813,1.5239,0.166900,5.99, 427.2807
37814,1.6895,0.165568,6.04, 427.8317
37815,1.8567,0.167257,5.98, 426.7195
37816,2.0227,0.166029,6.02, 427.8941
37817,2.1880,0.165381,6.05, 427.2807
37818,2.3547,0.166612,6.00, 427.7694
37819,2.5215,0.166838,5.99, 427.0936
37820,2.6868,0.165308,6.05, 427.3430
37821,2.8533,0.166340,6.01, 427.1560
37822,3.0203,0.167189,5.98, 427.2183
37823,3.1865,0.166072,6.02, 427.2183
37824,3.3525,0.165996,6.02, 427.2183
37825,3.5190,0.166626,6.00, 426.0335
37826,3.6860,0.167080,5.99, 427.0313
37827,3.8533,0.167143,5.98, 426.5324
37828,4.0203,0.167010,5.99, 427.0936
37829,4.1873,0.166942,5.99, 426.5947
37830,4.3538,0.166554,6.00, 425.4201
37831,4.5200,0.166139,6.02, 426.5324
37832,4.6865,0.166568,6.00, 427.1560
37833,4.8538,0.167314,5.98, 426.7195
37834,5.0198,0.165958,6.03, 426.8442
37835,5.1851,0.165284,6.05, 428.2682
37836,5.3513,0.166379,6.01, 427.3952
37837,5.5181,0.166631,6.00, 426.7195
37838,5.6843,0.166282,6.01, 427.2807
37839,5.8516,0.167235,5.98, 426.4700
37840,6.0181,0.166440,6.01, 427.2183
37841,6.1851,0.166927,5.99, 427.0313
37842,6.3508,0.165874,6.03, 427.1560
37843,6.5178,0.166926,5.99, 426.8442
37844,6.6841,0.166328,6.01, 428.7047
37845,6.8516,0.167419,5.97, 426.4700
37846,7.0178,0.166375,6.01, 426.7818
37847,7.1848,0.166977,5.99, 426.7195
37848,7.3508,0.165892,6.03, 426.5947
37849,7.5176,0.166713,6.00, 427.1560
37850,7.6838,0.166371,6.01, 427.1560
37851,7.8501,0.166226,6.02, 426.9689
37852,8.0173,0.167297,5.98, 427.3430
37853,8.1838,0.166425,6.01, 427.3430
37854,8.3499,0.166017,6.02, 426.9065
37855,8.5166,0.166722,6.00, 427.5200
37856,8.6831,0.166508,6.01, 427.8941
37857,8.8503,0.167366,5.97, 425.4168
37858,9.0171,0.166580,6.00, 428.0188
37859,9.1838,0.166759,6.00, 427.5823
37860,9.3499,0.166192,6.02, 427.3430
37861,9.5168,0.166937,5.99, 426.3453
37862,9.6831,0.166362,6.01, 427.2807
37863,9.8489,0.165719,6.03, 426.5324
