TotalFrame,Time,DeltaTime,FPS,RAM
37080,0.0000,0.133187,7.51, 425.3133
37081,0.0000,0.133187,7.51, 433.4437
37082,0.0200,0.020000,50.00, 427.4666
37083,0.0251,0.005105,195.91, 426.5748
37084,0.0298,0.004690,213.24, 426.9488
37085,0.1628,0.133141,7.51, 426.4473
37086,0.2996,0.136624,7.32, 425.6366
37087,0.4363,0.136665,7.32, 425.3666
37088,0.5735,0.137365,7.28, 425.3626
37089,0.7107,0.137168,7.29, 425.3666
37090,0.8472,0.136570,7.32, 425.6990
37091,0.9841,0.136876,7.31, 425.5742
37092,1.1211,0.137024,7.30, 427.1530
37093,1.2581,0.136791,7.31, 425.3612
37094,1.3945,0.136644,7.32, 425.5065
37095,1.5313,0.136671,7.32, 425.3546
37096,1.6680,0.136676,7.32, 425.3612
37097,1.8062,0.138290,7.23, 425.3612
37098,1.9424,0.136082,7.35, 426.0053
37099,2.0798,0.137533,7.27, 425.3612
37100,2.2173,0.137300,7.28, 425.5065
37101,2.3545,0.137437,7.28, 425.3612
37102,2.4910,0.136300,7.34, 425.3612
37103,2.6277,0.136778,7.31, 425.3612
37104,2.7654,0.137713,7.26, 425.7559
37105,2.9028,0.137346,7.28, 427.4602
37106,3.0403,0.137458,7.27, 425.5688
37107,3.1777,0.137623,7.27, 425.3612
37108,3.3149,0.137067,7.30, 425.6312
37109,3.4514,0.136618,7.32, 425.3612
37110,3.5884,0.136929,7.30, 426.9407
37111,3.7261,0.137692,7.26, 425.3612
37112,3.8630,0.136838,7.31, 425.6312
37113,4.0000,0.137009,7.30, 425.3612
37114,4.1372,0.137125,7.29, 425.3612
37115,4.2737,0.136609,7.32, 425.3612
37116,4.4102,0.136449,7.33, 425.6936
37117,4.5466,0.136445,7.33, 425.3612
37118,4.6831,0.136512,7.33, 425.6936
37119,4.8208,0.137648,7.26, 426.2548
37120,4.9575,0.136704,7.32, 425.9430
37121,5.0947,0.137196,7.29, 425.3612
37122,5.2310,0.136295,7.34, 425.4441
37123,5.3679,0.137056,7.30, 425.8806
37124,5.5049,0.136802,7.31, 425.6312
37125,5.6418,0.137018,7.30, 425.3612
37126,5.7793,0.137459,7.27, 425.5688
37127,5.9175,0.138272,7.23, 426.9407
37128,6.0544,0.136967,7.30, 425.3612
37129,6.1914,0.136955,7.30, 425.3612
37130,6.3286,0.137088,7.29, 426.0053
37131,6.4656,0.136973,7.30, 425.3612
37132,6.6021,0.136389,7.33, 426.0053
37133,6.7402,0.138304,7.23, 425.3612
37134,6.8779,0.137714,7.26, 425.3548
37135,7.0142,0.136319,7.34, 425.3612
37136,7.1511,0.136853,7.31, 425.5688
37137,7.2878,0.136824,7.31, 425.3612
37138,7.4250,0.137073,7.30, 425.9430
37139,7.5623,0.137171,7.29, 425.3612
37140,7.6997,0.137466,7.27, 425.3612
37141,7.8379,0.138174,7.24, 425.3546
37142,7.9736,0.135824,7.36, 426.5666
37143,8.1104,0.136735,7.31, 425.3612
37144,8.2468,0.136421,7.33, 427.2731
37145,8.3838,0.136950,7.30, 427.2731
37146,8.5208,0.136894,7.30, 425.3612
37147,8.6572,0.136630,7.32, 425.3612
37148,8.7952,0.137940,7.25, 425.6312
37149,8.9319,0.136604,7.32, 425.3612
37150,9.0688,0.136970,7.30, 425.3818
37151,9.2058,0.136914,7.30, 425.3612
37152,9.3425,0.136744,7.31, 425.5065
37153,9.4790,0.136512,7.33, 425.3612
37154,9.6157,0.136701,7.32, 425.3612
37155,9.7534,0.137722,7.26, 425.3612
37156,9.8899,0.136513,7.33, 425.8806
