TotalFrame,Time,DeltaTime,FPS,RAM
554766,0.0000,0.014615,68.42, 1185.1770
554767,0.0000,0.014615,68.42, 1185.3140
554768,0.0200,0.020000,50.00, 1185.2000
554769,0.0234,0.003356,297.97, 1185.2020
554770,0.0269,0.003422,292.24, 1185.2260
554771,0.0464,0.019512,51.25, 1185.2310
554772,0.0601,0.013661,73.20, 1185.2020
554773,0.0742,0.014256,70.14, 1185.2010
554774,0.0884,0.014172,70.56, 1185.2010
554775,0.1025,0.014286,70.00, 1185.2020
554776,0.1167,0.014150,70.67, 1185.2010
554777,0.1313,0.014365,69.61, 1185.2010
554778,0.1455,0.014212,70.37, 1185.2000
554779,0.1592,0.013559,73.75, 1185.1960
554780,0.1733,0.014183,70.50, 1185.1960
554781,0.1880,0.014781,67.65, 1185.1960
554782,0.2017,0.013772,72.61, 1185.1960
554783,0.2163,0.014608,68.46, 1185.1960
554784,0.2300,0.013844,72.24, 1185.1960
554785,0.2441,0.014038,71.24, 1185.1960
554786,0.2583,0.014188,70.48, 1185.1960
554787,0.2729,0.014456,69.18, 1185.1960
554788,0.2871,0.014077,71.04, 1185.1960
554789,0.3013,0.014132,70.76, 1185.1960
554790,0.3154,0.014263,70.11, 1185.1960
554791,0.3296,0.014235,70.25, 1185.1960
554792,0.3433,0.013780,72.57, 1185.1960
554793,0.3574,0.014246,70.20, 1185.1960
554794,0.3721,0.014426,69.32, 1185.1960
554795,0.3862,0.014365,69.62, 1185.1960
554796,0.4009,0.014556,68.70, 1185.1960
554797,0.4150,0.013916,71.86, 1185.1960
554798,0.4297,0.014798,67.58, 1185.1960
554799,0.4438,0.014152,70.66, 1185.1960
554800,0.4575,0.013868,72.11, 1185.1960
554801,0.4722,0.014258,70.14, 1185.1960
554802,0.4863,0.014192,70.46, 1185.1960
554803,0.5005,0.014222,70.32, 1185.1960
554804,0.5146,0.014144,70.70, 1185.1960
554805,0.5288,0.014257,70.14, 1185.1960
554806,0.5425,0.013825,72.33, 1185.1960
554807,0.5566,0.014058,71.14, 1185.1960
554808,0.5713,0.014592,68.53, 1185.1960
554809,0.5854,0.014352,69.68, 1185.1960
554810,0.6001,0.014309,69.88, 1185.1960
554811,0.6138,0.013654,73.24, 1185.1960
554812,0.6279,0.014461,69.15, 1185.1960
554813,0.6426,0.014411,69.39, 1185.1960
554814,0.6567,0.014253,70.16, 1185.1960
554815,0.6709,0.014376,69.56, 1185.1960
554816,0.6851,0.014090,70.97, 1185.1960
554817,0.6997,0.014538,68.79, 1185.1960
554818,0.7144,0.014777,67.67, 1185.1960
554819,0.7285,0.014149,70.67, 1185.1960
554820,0.7422,0.013802,72.46, 1185.1960
554821,0.7573,0.014688,68.08, 1185.1960
554822,0.7715,0.014364,69.62, 1185.1960
554823,0.7856,0.014186,70.49, 1185.1960
554824,0.8003,0.014527,68.84, 1185.1960
554825,0.8140,0.013934,71.77, 1185.1960
554826,0.8281,0.014193,70.46, 1185.1960
554827,0.8428,0.014435,69.28, 1185.1960
554828,0.8569,0.014222,70.31, 1185.1960
554829,0.8711,0.014385,69.52, 1185.1960
554830,0.8857,0.014377,69.56, 1185.1960
