TotalFrame,Time,DeltaTime,FPS,RAM
99146,0.0000,0.072327,13.83, 522.1885
99147,0.0000,0.072327,13.83, 518.4266
99148,0.0199,0.020000,50.00, 518.1926
99149,0.0900,0.070019,14.28, 518.1943
99150,0.1564,0.066386,15.06, 518.1943
99151,0.2219,0.065550,15.26, 518.1943
99152,0.2880,0.066082,15.13, 518.1943
99153,0.3573,0.069295,14.43, 518.1943
99154,0.4233,0.066105,15.13, 518.1943
99155,0.4894,0.066051,15.14, 518.1943
99156,0.5564,0.066975,14.93, 518.1943
99157,0.6226,0.066202,15.11, 518.1943
99158,0.6890,0.066320,15.08, 518.1934
99159,0.7556,0.066711,14.99, 518.1889
99160,0.8215,0.065939,15.17, 518.1889
99161,0.8879,0.066400,15.06, 518.1889
99162,0.9562,0.068221,14.66, 518.1888
99163,1.0223,0.066121,15.12, 518.1889
99164,1.0892,0.066915,14.94, 518.1889
99165,1.1559,0.066666,15.00, 518.1889
99166,1.2245,0.068612,14.57, 518.1889
99167,1.2910,0.066497,15.04, 518.1889
99168,1.3693,0.078200,12.79, 518.1889
99169,1.4351,0.065868,15.18, 518.1889
99170,1.5040,0.068897,14.51, 518.1889
99171,1.5723,0.068336,14.63, 518.1890
99172,1.6387,0.066384,15.06, 518.1889
99173,1.7048,0.066182,15.11, 518.1889
99174,1.7719,0.067009,14.92, 518.1889
99175,1.8375,0.065627,15.24, 518.1889
99176,1.9037,0.066202,15.11, 518.1889
99177,1.9714,0.067763,14.76, 518.1889
99178,2.0372,0.065716,15.22, 518.1888
99179,2.1057,0.068565,14.58, 518.1889
99180,2.1716,0.065902,15.17, 518.1889
99181,2.2379,0.066273,15.09, 518.1889
99182,2.3136,0.075654,13.22, 518.1889
99183,2.3815,0.067888,14.73, 518.1889
99184,2.4435,0.061982,16.13, 518.1889
99185,2.5117,0.068282,14.65, 518.1889
99186,2.5784,0.066632,15.01, 518.1889
99187,2.6458,0.067381,14.84, 518.1889
99188,2.7123,0.066577,15.02, 518.1889
99189,2.7781,0.065791,15.20, 518.1889
99190,2.8480,0.069942,14.30, 518.1889
99191,2.9159,0.067784,14.75, 518.1889
99192,2.9869,0.071037,14.08, 518.1889
99193,3.0524,0.065518,15.26, 518.1889
99194,3.1202,0.067784,14.75, 518.1889
99195,3.1880,0.067802,14.75, 518.1889
99196,3.2534,0.065395,15.29, 518.1889
99197,3.3267,0.073292,13.64, 518.1889
99198,3.3927,0.066018,15.15, 518.1889
99199,3.4584,0.065662,15.23, 518.1889
99200,3.5245,0.066149,15.12, 518.1889
99201,3.5901,0.065628,15.24, 518.1889
99202,3.6553,0.065108,15.36, 518.1889
99203,3.7209,0.065670,15.23, 518.1889
99204,3.7887,0.067747,14.76, 518.1889
99205,3.8544,0.065748,15.21, 518.1889
99206,3.9208,0.066359,15.07, 518.1889
99207,3.9895,0.068759,14.54, 518.1889
99208,4.0552,0.065675,15.23, 518.1889
99209,4.1267,0.071534,13.98, 518.1889
99210,4.1971,0.070425,14.20, 518.1889
99211,4.2632,0.065975,15.16, 518.1889
99212,4.3358,0.072638,13.77, 518.1889
99213,4.4020,0.066196,15.11, 518.1889
99214,4.4717,0.069692,14.35, 518.1889
99215,4.5332,0.061491,16.26, 518.1889
99216,4.5996,0.066452,15.05, 518.1889
99217,4.6671,0.067456,14.82, 518.1889
99218,4.7324,0.065403,15.29, 518.1889
99219,4.7988,0.066367,15.07, 518.1889
99220,4.8646,0.065797,15.20, 518.1889
99221,4.9326,0.068015,14.70, 518.1889
99222,5.0001,0.067526,14.81, 518.1890
99223,5.0673,0.067089,14.91, 518.1888
99224,5.1293,0.061978,16.13, 518.1889
99225,5.1949,0.065654,15.23, 518.1889
99226,5.2617,0.066799,14.97, 518.1889
99227,5.3344,0.072640,13.77, 518.1889
99228,5.3999,0.065590,15.25, 518.1889
99229,5.4615,0.061632,16.23, 518.1889
99230,5.5272,0.065621,15.24, 518.1889
99231,5.5930,0.065800,15.20, 518.1889
99232,5.6613,0.068268,14.65, 518.1889
99233,5.7274,0.066175,15.11, 518.1889
99234,5.7928,0.065410,15.29, 518.1889
99235,5.8589,0.066066,15.14, 518.1889
99236,5.9244,0.065593,15.25, 518.1889
99237,5.9916,0.067118,14.90, 518.1888
99238,6.0573,0.065608,15.24, 518.1888
99239,6.1243,0.067115,14.90, 518.1889
99240,6.1898,0.065488,15.27, 518.1889
99241,6.2556,0.065808,15.20, 518.1889
99242,6.3280,0.072408,13.81, 518.1889
99243,6.3936,0.065562,15.25, 518.1889
99244,6.4591,0.065556,15.25, 518.1889
99245,6.5249,0.065812,15.19, 518.1889
99246,6.5912,0.066258,15.09, 518.1889
99247,6.6571,0.065841,15.19, 518.1889
99248,6.7283,0.071275,14.03, 518.1889
99249,6.7997,0.071387,14.01, 518.1889
99250,6.8629,0.063238,15.81, 518.1889
99251,6.9288,0.065851,15.19, 518.1889
99252,7.0029,0.074150,13.49, 518.1889
99253,7.0696,0.066642,15.01, 518.1889
99254,7.1396,0.070069,14.27, 518.1889
99255,7.2096,0.069951,14.30, 518.1889
99256,7.2760,0.066417,15.06, 518.1889
99257,7.3479,0.071915,13.91, 518.1889
99258,7.4220,0.073996,13.51, 518.1889
99259,7.4908,0.068946,14.50, 518.1889
99260,7.5570,0.066157,15.12, 518.1889
99261,7.6229,0.065851,15.19, 518.1889
99262,7.6888,0.065980,15.16, 518.1889
99263,7.7550,0.066180,15.11, 518.1889
99264,7.8219,0.066790,14.97, 518.1889
99265,7.8878,0.065910,15.17, 518.1889
99266,7.9526,0.064861,15.42, 518.1889
99267,8.0156,0.063025,15.87, 518.1890
99268,8.0815,0.065932,15.17, 518.1890
99269,8.1479,0.066320,15.08, 518.1889
99270,8.2136,0.065728,15.21, 518.1889
99271,8.2767,0.063069,15.86, 518.1889
99272,8.3494,0.072675,13.76, 518.1889
99273,8.4194,0.070083,14.27, 518.1889
99274,8.4875,0.068119,14.68, 518.1889
99275,8.5542,0.066606,15.01, 518.1889
99276,8.6206,0.066480,15.04, 518.1889
99277,8.6864,0.065705,15.22, 518.1889
99278,8.7528,0.066440,15.05, 518.1889
99279,8.8190,0.066211,15.10, 518.1889
99280,8.8871,0.068130,14.68, 518.1889
99281,8.9534,0.066184,15.11, 518.1889
99282,9.0208,0.067369,14.84, 518.1889
99283,9.0870,0.066305,15.08, 518.1889
99284,9.1572,0.070168,14.25, 518.1889
99285,9.2281,0.071026,14.08, 518.1889
99286,9.3049,0.076776,13.02, 518.1889
99287,9.3777,0.072673,13.76, 518.1889
99288,9.4465,0.068877,14.52, 518.1889
99289,9.5127,0.066142,15.12, 518.1889
99290,9.5781,0.065448,15.28, 518.1889
99291,9.6442,0.066082,15.13, 518.1889
99292,9.7128,0.068567,14.58, 518.1889
99293,9.7745,0.061767,16.19, 518.1889
99294,9.8408,0.066287,15.09, 518.1889
99295,9.9070,0.066159,15.12, 518.1889
99296,9.9729,0.065912,15.17, 518.1889
