TotalFrame,Time,DeltaTime,FPS,RAM
301907,0.0000,0.014129,70.77, 426.9710
301908,0.0000,0.014129,70.77, 450.5551
301909,0.0200,0.020000,50.00, 442.2816
301910,0.0293,0.009333,107.15, 443.7773
301911,0.0393,0.009989,100.11, 442.3430
301912,0.0481,0.008757,114.19, 442.4053
301913,0.0576,0.009507,105.18, 442.4677
301914,0.0684,0.010850,92.16, 442.4677
301915,0.0825,0.014146,70.69, 442.8418
301916,0.0964,0.013988,71.49, 443.0912
301917,0.1108,0.014407,69.41, 442.3430
301918,0.1250,0.014111,70.87, 442.0935
301919,0.1392,0.014200,70.42, 441.9687
301920,0.1528,0.013517,73.98, 443.3353
301921,0.1675,0.014649,68.26, 442.0881
301922,0.1814,0.014040,71.22, 442.3376
301923,0.1953,0.013889,72.00, 442.3999
301924,0.2102,0.014877,67.22, 443.0235
301925,0.2241,0.013915,71.87, 442.7117
301926,0.2383,0.014064,71.11, 442.7117
301927,0.2532,0.014894,67.14, 438.8524
301928,0.2666,0.013530,73.91, 442.3376
301929,0.2805,0.013921,71.83, 442.7117
301930,0.2947,0.014069,71.08, 443.0859
301931,0.3083,0.013737,72.79, 442.6494
301932,0.3225,0.014265,70.10, 442.2129
301933,0.3369,0.014306,69.90, 442.2752
301934,0.3506,0.013638,73.33, 442.0258
301935,0.3643,0.013789,72.52, 442.2129
301936,0.3787,0.014414,69.38, 441.0349
301937,0.3923,0.013645,73.29, 441.8387
301938,0.4063,0.013943,71.72, 441.9011
301939,0.4202,0.013787,72.53, 442.2129
301940,0.4351,0.014901,67.11, 439.0395
301941,0.4482,0.013250,75.47, 442.3999
301942,0.4622,0.013818,72.37, 442.3999
301943,0.4763,0.014210,70.37, 442.7741
301944,0.4902,0.013963,71.62, 442.2752
301945,0.5042,0.013752,72.72, 438.9771
301946,0.5176,0.013625,73.39, 442.4623
301947,0.5317,0.014010,71.38, 442.2752
301948,0.5457,0.013950,71.68, 442.1505
301949,0.5596,0.013922,71.83, 442.0258
301950,0.5737,0.014205,70.40, 442.5870
301951,0.5884,0.014510,68.92, 438.8524
301952,0.6013,0.013140,76.11, 442.0258
301953,0.6152,0.013896,71.97, 442.3376
301954,0.6292,0.013894,71.97, 442.1505
301955,0.6431,0.013916,71.86, 442.7741
301956,0.6575,0.014336,69.75, 442.3999
301957,0.6716,0.014249,70.18, 442.2752
301958,0.6851,0.013439,74.41, 442.2129
301959,0.6992,0.014027,71.29, 442.0258
301960,0.7131,0.013899,71.95, 442.5870
301961,0.7271,0.013950,71.68, 441.9634
301962,0.7410,0.013955,71.66, 442.2752
301963,0.7546,0.013611,73.47, 442.5246
301964,0.7695,0.014996,66.68, 441.9634
301965,0.7834,0.013934,71.77, 441.4022
301966,0.7976,0.013993,71.46, 442.6494
301967,0.8113,0.013877,72.06, 442.1505
301968,0.8262,0.014699,68.03, 444.1459
301969,0.8401,0.013988,71.49, 442.0881
301970,0.8542,0.014219,70.33, 442.2129
301971,0.8679,0.013736,72.80, 441.9011
301972,0.8826,0.014500,68.97, 439.5383
301973,0.8960,0.013578,73.65, 442.2752
301974,0.9102,0.014177,70.54, 441.9634
301975,0.9250,0.014778,67.67, 438.7900
301976,0.9385,0.013538,73.87, 443.0859
301977,0.9524,0.013897,71.96, 441.7140
301978,0.9668,0.014335,69.76, 442.2129
301979,0.9807,0.013785,72.54, 442.7741
301980,0.9946,0.014002,71.42, 442.3376
301981,1.0088,0.014219,70.33, 441.0349
301982,1.0225,0.013587,73.60, 443.0235
301983,1.0369,0.014550,68.73, 442.2129
301984,1.0508,0.013856,72.17, 442.2129
301985,1.0649,0.014106,70.89, 442.3376
301986,1.0791,0.014140,70.72, 442.3376
301987,1.0930,0.013980,71.53, 441.4646
301988,1.1072,0.014183,70.50, 442.3999
301989,1.1213,0.014169,70.58, 443.4600
301990,1.1353,0.013929,71.79, 439.7254
301991,1.1487,0.013321,75.07, 442.5246
301992,1.1628,0.014251,70.17, 443.2729
301993,1.1770,0.014054,71.16, 442.0258
301994,1.1914,0.014544,68.76, 442.5246
301995,1.2051,0.013672,73.14, 442.3376
301996,1.2207,0.015539,64.35, 442.1505
301997,1.2346,0.013955,71.66, 441.9634
301998,1.2488,0.014155,70.65, 442.0258
301999,1.2625,0.013700,72.99, 442.0881
302000,1.2764,0.013875,72.07, 442.3999
302001,1.2903,0.013980,71.53, 442.5246
302002,1.3047,0.014280,70.03, 442.0881
302003,1.3184,0.013719,72.89, 442.0258
302004,1.3325,0.014106,70.89, 443.3976
302005,1.3467,0.014196,70.44, 441.9634
302006,1.3606,0.014039,71.23, 442.3999
302007,1.3750,0.014361,69.63, 442.2129
302008,1.3892,0.014169,70.58, 443.6471
302009,1.4031,0.013928,71.80, 441.9011
302010,1.4172,0.014021,71.32, 441.9011
302011,1.4312,0.014075,71.05, 442.4623
302012,1.4453,0.013932,71.78, 441.9011
302013,1.4590,0.013763,72.66, 442.2129
302014,1.4734,0.014403,69.43, 442.3376
302015,1.4873,0.013920,71.84, 442.2129
302016,1.5015,0.014119,70.83, 442.3999
302017,1.5154,0.014029,71.28, 442.0881
302018,1.5295,0.014010,71.38, 441.5269
302019,1.5432,0.013804,72.44, 442.8988
302020,1.5576,0.014385,69.52, 441.9011
302021,1.5718,0.014119,70.83, 442.2129
302022,1.5854,0.013670,73.16, 442.0881
302023,1.5996,0.014112,70.86, 442.0258
302024,1.6135,0.014075,71.05, 442.4623
302025,1.6277,0.014035,71.25, 441.7763
302026,1.6421,0.014522,68.86, 438.9771
302027,1.6560,0.013864,72.13, 442.7741
302028,1.6697,0.013605,73.50, 442.5870
302029,1.6841,0.014359,69.64, 440.1619
302030,1.6975,0.013405,74.60, 442.5870
302031,1.7114,0.014023,71.31, 441.6516
302032,1.7258,0.014500,68.96, 438.9771
302033,1.7390,0.013161,75.98, 442.7117
302034,1.7537,0.014539,68.78, 442.2752
302035,1.7676,0.014065,71.10, 442.0258
302036,1.7815,0.013850,72.20, 442.5246
302037,1.7957,0.014230,70.27, 443.0235
302038,1.8096,0.013891,71.99, 442.0258
302039,1.8235,0.013932,71.78, 442.2129
302040,1.8376,0.014093,70.96, 442.7117
302041,1.8518,0.014108,70.88, 441.2775
302042,1.8660,0.014226,70.30, 441.9634
302043,1.8799,0.013919,71.84, 442.2129
302044,1.8940,0.014007,71.39, 442.3376
302045,1.9082,0.014162,70.61, 441.6516
302046,1.9219,0.013683,73.08, 442.7117
302047,1.9358,0.014068,71.08, 442.4623
302048,1.9497,0.013964,71.62, 442.3999
302049,1.9641,0.014225,70.30, 442.6494
302050,1.9780,0.014018,71.33, 442.3376
302051,1.9919,0.013890,71.99, 442.8364
302052,2.0056,0.013784,72.55, 442.0881
302053,2.0198,0.014087,70.99, 441.4022
302054,2.0334,0.013619,73.43, 442.2129
302055,2.0476,0.014243,70.21, 442.0258
302056,2.0618,0.014053,71.16, 443.3976
302057,2.0762,0.014394,69.47, 440.6608
302058,2.0901,0.014027,71.29, 442.1505
302059,2.1045,0.014314,69.86, 442.3999
302060,2.1184,0.013907,71.90, 442.7741
302061,2.1321,0.013736,72.80, 442.0881
302062,2.1462,0.014169,70.58, 442.3376
302063,2.1604,0.014027,71.29, 442.2129
302064,2.1743,0.014090,70.97, 441.7140
302065,2.1882,0.013959,71.64, 440.9726
302066,2.2026,0.014319,69.84, 443.0235
302067,2.2161,0.013370,74.79, 443.1482
302068,2.2310,0.014852,67.33, 443.0859
302069,2.2451,0.014262,70.12, 442.0881
302070,2.2593,0.014139,70.73, 441.7763
302071,2.2729,0.013681,73.09, 442.0881
302072,2.2874,0.014261,70.12, 441.5269
302073,2.3008,0.013651,73.25, 442.3999
302074,2.3149,0.014118,70.83, 441.9011
302075,2.3293,0.014281,70.02, 442.0258
302076,2.3438,0.014513,68.91, 439.1642
302077,2.3574,0.013723,72.87, 441.0349
302078,2.3711,0.013665,73.18, 441.3398
302079,2.3853,0.014037,71.24, 442.4623
302080,2.3992,0.014040,71.23, 442.4623
302081,2.4133,0.014113,70.86, 442.2129
302082,2.4280,0.014488,69.02, 442.2752
302083,2.4417,0.013837,72.27, 442.2752
302084,2.4553,0.013703,72.98, 442.0881
302085,2.4692,0.013886,72.02, 441.9634
302086,2.4832,0.013753,72.71, 443.9589
302087,2.4971,0.014017,71.34, 442.5246
302088,2.5112,0.014078,71.03, 443.1482
302089,2.5251,0.014020,71.33, 442.0258
302090,2.5398,0.014601,68.49, 441.0349
302091,2.5537,0.013882,72.04, 443.2729
302092,2.5679,0.014237,70.24, 442.5246
302093,2.5823,0.014379,69.55, 442.0881
302094,2.5962,0.013947,71.70, 443.4600
302095,2.6106,0.014468,69.12, 442.3376
302096,2.6248,0.014187,70.49, 442.2129
302097,2.6392,0.014380,69.54, 442.0258
302098,2.6531,0.013818,72.37, 443.4600
302099,2.6672,0.014068,71.09, 442.0881
302100,2.6814,0.014180,70.52, 442.1505
302101,2.6953,0.014065,71.10, 441.9011
302102,2.7090,0.013731,72.83, 442.0881
302103,2.7229,0.013833,72.29, 442.1505
302104,2.7368,0.013986,71.50, 442.3376
302105,2.7505,0.013683,73.08, 442.0258
302106,2.7646,0.014152,70.66, 442.2752
302107,2.7793,0.014436,69.27, 442.3376
302108,2.7935,0.014147,70.69, 441.5893
302109,2.8076,0.014174,70.55, 441.9634
302110,2.8218,0.014215,70.35, 442.6494
302111,2.8357,0.013867,72.12, 441.0349
302112,2.8496,0.014092,70.96, 442.1505
302113,2.8640,0.014216,70.34, 442.5870
302114,2.8777,0.013888,72.00, 441.7140
302115,2.8918,0.013986,71.50, 442.0881
302116,2.9053,0.013590,73.59, 442.3376
302117,2.9199,0.014530,68.82, 443.2729
302118,2.9341,0.014090,70.97, 442.3376
302119,2.9482,0.014256,70.14, 441.0349
302120,2.9624,0.014259,70.13, 442.3376
302121,2.9766,0.014090,70.97, 442.0881
302122,2.9905,0.013805,72.44, 442.2752
302123,3.0044,0.013977,71.55, 442.3376
302124,3.0181,0.013734,72.81, 442.2129
302125,3.0320,0.013881,72.04, 441.7763
302126,3.0461,0.014128,70.78, 442.4623
302127,3.0603,0.014121,70.82, 442.9612
302128,3.0742,0.014102,70.91, 441.9011
302129,3.0886,0.014229,70.28, 442.3999
302130,3.1033,0.014716,67.95, 442.3999
302131,3.1169,0.013729,72.84, 442.2129
302132,3.1311,0.014109,70.88, 442.4623
302133,3.1453,0.014048,71.19, 442.1505
302134,3.1592,0.014087,70.99, 441.9634
302135,3.1731,0.013761,72.67, 443.2729
302136,3.1880,0.015070,66.36, 442.1505
302137,3.2029,0.014689,68.08, 442.0881
302138,3.2158,0.013126,76.18, 442.8364
302139,3.2307,0.014707,67.99, 441.5893
302140,3.2446,0.014098,70.93, 442.2129
302141,3.2590,0.014259,70.13, 442.0881
302142,3.2729,0.013967,71.60, 443.0235
302143,3.2871,0.014222,70.31, 438.9771
302144,3.3005,0.013319,75.08, 442.4623
302145,3.3147,0.014115,70.85, 442.5246
302146,3.3284,0.013726,72.86, 442.2752
302147,3.3425,0.014266,70.10, 442.4623
302148,3.3567,0.014118,70.83, 442.7117
302149,3.3706,0.013834,72.29, 442.2752
302150,3.3850,0.014563,68.67, 437.8547
302151,3.3989,0.013740,72.78, 441.0349
302152,3.4128,0.013908,71.90, 441.9634
302153,3.4268,0.014002,71.42, 442.2129
302154,3.4404,0.013607,73.49, 442.3376
302155,3.4551,0.014695,68.05, 441.9011
302156,3.4688,0.013745,72.76, 442.0881
302157,3.4829,0.014044,71.21, 442.4623
302158,3.4968,0.014081,71.02, 442.5246
302159,3.5110,0.014007,71.39, 442.1505
302160,3.5249,0.013981,71.52, 442.2752
302161,3.5393,0.014291,69.98, 442.5246
302162,3.5537,0.014501,68.96, 438.8524
302163,3.5671,0.013525,73.94, 441.2151
302164,3.5811,0.013811,72.41, 442.6494
302165,3.5952,0.014276,70.05, 442.8364
302166,3.6089,0.013678,73.11, 442.1505
302167,3.6228,0.013827,72.32, 442.5246
302168,3.6370,0.014185,70.50, 442.6494
302169,3.6509,0.013836,72.28, 441.9634
302170,3.6648,0.014053,71.16, 442.4001
302171,3.6790,0.014090,70.97, 443.5847
302172,3.6931,0.014035,71.25, 442.1505
