TotalFrame,Time,DeltaTime,FPS,RAM
19781,0.0000,0.333333,3.00, 459.9607
19782,0.0000,0.333333,3.00, 478.8574
19783,0.0200,0.020000,50.00, 499.9053
19784,0.3534,0.333333,3.00, 508.4324
19785,0.6868,0.333333,3.00, 507.6782
19786,1.0200,0.333333,3.00, 507.6782
19787,1.3534,0.333333,3.00, 506.9241
19788,1.6868,0.333333,3.00, 508.4322
19789,2.0200,0.333333,3.00, 508.4322
19790,2.3534,0.333333,3.00, 507.6782
19791,2.6868,0.333333,3.00, 507.6782
19792,3.0200,0.333333,3.00, 508.4322
19793,3.3534,0.333333,3.00, 508.4315
19794,3.6868,0.333333,3.00, 508.4268
19795,4.0200,0.333333,3.00, 506.9187
19796,4.3534,0.333333,3.00, 507.6728
19797,4.6868,0.333333,3.00, 507.6745
19798,5.0200,0.333333,3.00, 508.4285
19799,5.3534,0.333333,3.00, 508.4285
19800,5.6868,0.333333,3.00, 507.6745
19801,6.0200,0.333333,3.00, 507.6745
19802,6.3534,0.333333,3.00, 507.6745
19803,6.6868,0.333333,3.00, 508.4285
19804,7.0200,0.333333,3.00, 508.4285
19805,7.3534,0.333333,3.00, 507.6745
19806,7.6868,0.333333,3.00, 507.6745
19807,8.0200,0.333333,3.00, 507.6733
19808,8.3534,0.333333,3.00, 507.6733
19809,8.6868,0.333333,3.00, 508.4274
19810,9.0200,0.333333,3.00, 507.6733
19811,9.3534,0.333333,3.00, 507.6733
19812,9.6868,0.333333,3.00, 506.1653
