TotalFrame,Time,DeltaTime,FPS,RAM
47090,0.0000,0.013336,74.99, 625.7845
47091,0.0000,0.013336,74.99, 625.9233
47092,0.0195,0.020000,50.00, 625.8095
47093,0.0239,0.004052,246.79, 625.8231
47094,0.0269,0.003201,312.41, 625.8090
47095,0.0386,0.011338,88.20, 625.8090
47096,0.0439,0.005587,178.99, 625.8085
47097,0.0493,0.005412,184.77, 625.8087
47098,0.0552,0.005815,171.97, 625.8228
47099,0.0605,0.005574,179.41, 625.8085
47100,0.0664,0.005587,178.97, 625.8087
47101,0.0718,0.005325,187.78, 625.8087
47102,0.0771,0.005617,178.02, 625.8076
47103,0.0830,0.005534,180.70, 625.8033
47104,0.0884,0.005572,179.48, 625.8033
47105,0.0942,0.005643,177.20, 625.8028
47106,0.1006,0.006441,155.25, 625.8031
47107,0.1045,0.004183,239.09, 625.8028
47108,0.1099,0.005266,189.91, 625.8033
47109,0.1157,0.005674,176.23, 625.8033
47110,0.1211,0.005593,178.78, 625.8033
47111,0.1270,0.005545,180.35, 625.8033
47112,0.1323,0.005449,183.53, 625.8052
47113,0.1377,0.005584,179.09, 625.8028
47114,0.1431,0.005457,183.26, 625.8031
47115,0.1489,0.005617,178.02, 625.8031
47116,0.1543,0.005432,184.11, 625.8033
47117,0.1592,0.005072,197.17, 625.8028
47118,0.1646,0.005411,184.81, 625.8028
47119,0.1709,0.006354,157.38, 625.8033
47120,0.1763,0.005114,195.55, 625.8028
47121,0.1821,0.005791,172.68, 625.8028
47122,0.1875,0.005640,177.30, 625.8031
47123,0.1934,0.005807,172.20, 625.8031
47124,0.1992,0.005567,179.62, 625.8033
47125,0.2051,0.005945,168.21, 625.8028
47126,0.2109,0.005936,168.46, 625.8028
47127,0.2168,0.005815,171.96, 625.8028
47128,0.2217,0.004975,201.00, 625.8028
47129,0.2275,0.005611,178.22, 625.8031
47130,0.2329,0.005380,185.88, 625.8033
47131,0.2378,0.005341,187.23, 625.8033
47132,0.2432,0.005368,186.29, 625.8033
47133,0.2490,0.005675,176.21, 625.8028
47134,0.2549,0.005658,176.73, 625.8033
47135,0.2603,0.005421,184.47, 625.8031
47136,0.2656,0.005533,180.74, 625.8033
47137,0.2710,0.005451,183.45, 625.8033
47138,0.2769,0.005559,179.89, 625.8033
47139,0.2822,0.005538,180.57, 625.8028
47140,0.2876,0.005138,194.64, 625.8033
47141,0.2930,0.005568,179.58, 625.8031
47142,0.2983,0.005452,183.43, 625.8033
47143,0.3042,0.005644,177.18, 625.8031
47144,0.3096,0.005500,181.81, 625.8028
47145,0.3149,0.005449,183.51, 625.8062
47146,0.3203,0.005550,180.19, 625.8028
