TotalFrame,Time,DeltaTime,FPS,RAM
14470,0.0000,0.112253,8.91, 345.6205
14471,0.0000,0.112253,8.91, 344.9560
14472,0.0200,0.020000,50.00, 344.7117
14473,0.0342,0.014194,70.45, 347.9963
14474,0.0529,0.018700,53.48, 351.2423
14475,0.1417,0.088826,11.26, 344.7141
14476,0.2599,0.118222,8.46, 344.7115
14477,0.3754,0.115472,8.66, 344.7115
14478,0.4909,0.115440,8.66, 344.7115
14479,0.6084,0.117532,8.51, 344.7115
14480,0.7242,0.115757,8.64, 344.7115
14481,0.8403,0.116122,8.61, 344.7115
14482,0.9557,0.115462,8.66, 344.7107
14483,1.0710,0.115215,8.68, 344.7061
14484,1.1888,0.117816,8.49, 344.7061
14485,1.3058,0.117070,8.54, 344.7061
14486,1.4220,0.116151,8.61, 344.7061
14487,1.5372,0.115183,8.68, 345.3148
14488,1.6534,0.116232,8.60, 344.7061
14489,1.7689,0.115520,8.66, 344.7061
14490,1.8860,0.117054,8.54, 344.7061
14491,2.0014,0.115461,8.66, 344.7061
14492,2.1177,0.116283,8.60, 344.7061
14493,2.2340,0.116328,8.60, 344.7061
14494,2.3492,0.115102,8.69, 344.7061
14495,2.4657,0.116585,8.58, 344.7061
14496,2.5815,0.115780,8.64, 344.7061
14497,2.6982,0.116723,8.57, 344.7061
14498,2.8130,0.114719,8.72, 344.7061
14499,2.9291,0.116178,8.61, 344.7420
14500,3.0453,0.116229,8.60, 344.7061
14501,3.1627,0.117314,8.52, 344.7061
14502,3.2789,0.116257,8.60, 344.7061
14503,3.3951,0.116110,8.61, 344.7061
14504,3.5100,0.114983,8.70, 344.7061
14505,3.6268,0.116786,8.56, 344.7061
14506,3.7424,0.115565,8.65, 344.7061
14507,3.8583,0.115885,8.63, 344.7061
14508,3.9744,0.116165,8.61, 344.7061
14509,4.0905,0.116093,8.61, 344.7061
14510,4.2065,0.115930,8.63, 344.7061
14511,4.3230,0.116582,8.58, 344.7061
14512,4.4399,0.116872,8.56, 344.7061
14513,4.5561,0.116178,8.61, 344.7061
14514,4.6707,0.114580,8.73, 344.7061
14515,4.7876,0.116949,8.55, 344.7420
14516,4.9036,0.115964,8.62, 344.7061
14517,5.0200,0.116428,8.59, 344.7061
14518,5.1357,0.115668,8.65, 344.7061
14519,5.2533,0.117657,8.50, 344.7061
14520,5.3691,0.115822,8.63, 344.7061
14521,5.4859,0.116791,8.56, 344.7061
14522,5.6011,0.115199,8.68, 344.7061
14523,5.7174,0.116248,8.60, 344.7061
14524,5.8332,0.115773,8.64, 344.7061
14525,5.9494,0.116215,8.60, 344.7067
14526,6.0651,0.115689,8.64, 344.7061
14527,6.1817,0.116604,8.58, 344.7061
14528,6.2988,0.117107,8.54, 344.7061
14529,6.4136,0.114855,8.71, 344.7061
14530,6.5294,0.115824,8.63, 344.7061
14531,6.6444,0.114932,8.70, 344.7061
14532,6.7608,0.116452,8.59, 344.7061
14533,6.8780,0.117176,8.53, 344.7061
14534,6.9940,0.116034,8.62, 344.7067
14535,7.1097,0.115666,8.65, 344.7061
14536,7.2267,0.116966,8.55, 344.7061
14537,7.3429,0.116246,8.60, 344.7061
14538,7.4587,0.115779,8.64, 344.7061
14539,7.5760,0.117285,8.53, 344.7061
14540,7.6927,0.116653,8.57, 344.7061
14541,7.8083,0.115661,8.65, 344.7061
14542,7.9239,0.115547,8.65, 344.7061
14543,8.0400,0.116146,8.61, 344.7061
14544,8.1559,0.115866,8.63, 344.7061
14545,8.2731,0.117281,8.53, 345.8877
14546,8.3922,0.119057,8.40, 344.7067
14547,8.5059,0.113666,8.80, 344.7061
14548,8.6216,0.115711,8.64, 344.7061
14549,8.7376,0.116037,8.62, 344.7061
14550,8.8531,0.115459,8.66, 344.7061
14551,8.9684,0.115279,8.67, 344.7061
14552,9.0847,0.116336,8.60, 344.7061
14553,9.2016,0.116927,8.55, 344.7061
14554,9.3171,0.115468,8.66, 344.7061
14555,9.4333,0.116208,8.61, 344.7061
14556,9.5500,0.116697,8.57, 344.7061
14557,9.6667,0.116682,8.57, 344.7061
14558,9.7821,0.115439,8.66, 344.7061
14559,9.8981,0.116031,8.62, 344.7061
