TotalFrame,Time,DeltaTime,FPS,RAM
69554,0.0000,0.028680,34.87, 372.8544
69555,0.0000,0.028680,34.87, 371.2210
69556,0.0200,0.020000,50.00, 370.9773
69557,0.0437,0.023678,42.23, 370.9772
69558,0.0667,0.023037,43.41, 370.9772
69559,0.0900,0.023287,42.94, 370.9772
69560,0.1129,0.022876,43.71, 370.9772
69561,0.1360,0.023106,43.28, 370.9772
69562,0.1597,0.023674,42.24, 370.9772
69563,0.1832,0.023479,42.59, 370.9772
69564,0.2080,0.024850,40.24, 370.9772
69565,0.2307,0.022709,44.04, 370.9772
69566,0.2545,0.023781,42.05, 370.9764
69567,0.2789,0.024415,40.96, 370.9718
69568,0.3022,0.023297,42.92, 370.9718
69569,0.3250,0.022742,43.97, 370.9719
69570,0.3479,0.022985,43.51, 370.9719
69571,0.3707,0.022758,43.94, 370.9718
69572,0.3937,0.023023,43.43, 370.9719
69573,0.4167,0.023005,43.47, 370.9718
69574,0.4396,0.022919,43.63, 370.9719
69575,0.4625,0.022811,43.84, 370.9719
69576,0.4854,0.022969,43.54, 370.9719
69577,0.5080,0.022582,44.28, 370.9719
69578,0.5308,0.022839,43.78, 370.9718
69579,0.5541,0.023253,43.01, 370.9718
69580,0.5785,0.024424,40.94, 370.9719
69581,0.6046,0.026065,38.37, 370.9719
69582,0.6273,0.022707,44.04, 370.9719
69583,0.6503,0.023076,43.34, 370.9718
69584,0.6733,0.022897,43.67, 370.9719
69585,0.6960,0.022744,43.97, 370.9719
69586,0.7190,0.023012,43.46, 370.9718
69587,0.7416,0.022645,44.16, 370.9719
69588,0.7645,0.022868,43.73, 370.9719
69589,0.7877,0.023202,43.10, 370.9718
69590,0.8102,0.022499,44.45, 370.9718
69591,0.8353,0.025081,39.87, 370.9718
69592,0.8584,0.023078,43.33, 370.9718
69593,0.8816,0.023220,43.07, 370.9719
69594,0.9043,0.022695,44.06, 370.9718
69595,0.9274,0.023143,43.21, 370.9718
69596,0.9504,0.022968,43.54, 370.9719
69597,0.9730,0.022623,44.20, 370.9719
69598,0.9957,0.022682,44.09, 370.9718
69599,1.0185,0.022771,43.91, 370.9719
69600,1.0432,0.024657,40.56, 370.9719
69601,1.0684,0.025244,39.61, 370.9719
69602,1.0906,0.022165,45.12, 370.9719
69603,1.1154,0.024815,40.30, 370.9719
69604,1.1403,0.024957,40.07, 370.9719
69605,1.1644,0.024119,41.46, 370.9719
69606,1.1885,0.024081,41.53, 370.9718
69607,1.2117,0.023123,43.25, 370.9718
69608,1.2344,0.022806,43.85, 370.9718
69609,1.2574,0.022984,43.51, 370.9719
69610,1.2803,0.022824,43.81, 370.9718
69611,1.3035,0.023183,43.13, 370.9718
69612,1.3265,0.023117,43.26, 370.9719
69613,1.3494,0.022779,43.90, 370.9718
69614,1.3722,0.022860,43.74, 370.9718
69615,1.3968,0.024583,40.68, 370.9719
69616,1.4196,0.022841,43.78, 370.9719
69617,1.4426,0.022996,43.49, 370.9719
69618,1.4667,0.024073,41.54, 370.9718
69619,1.4894,0.022726,44.00, 370.9719
69620,1.5127,0.023267,42.98, 370.9719
69621,1.5353,0.022590,44.27, 370.9718
69622,1.5579,0.022560,44.33, 370.9718
69623,1.5806,0.022712,44.03, 370.9718
69624,1.6036,0.023068,43.35, 370.9719
69625,1.6263,0.022703,44.05, 370.9719
69626,1.6495,0.023190,43.12, 370.9719
69627,1.6735,0.023931,41.79, 370.9718
69628,1.6964,0.022979,43.52, 370.9719
69629,1.7197,0.023248,43.01, 370.9718
69630,1.7422,0.022560,44.33, 370.9718
69631,1.7649,0.022654,44.14, 370.9719
69632,1.7880,0.023091,43.31, 370.9719
69633,1.8128,0.024826,40.28, 370.9719
69634,1.8380,0.025222,39.65, 370.9719
69635,1.8622,0.024247,41.24, 370.9719
69636,1.8856,0.023321,42.88, 370.9719
69637,1.9088,0.023140,43.22, 370.9718
69638,1.9316,0.022877,43.71, 370.9718
69639,1.9545,0.022867,43.73, 370.9718
69640,1.9781,0.023681,42.23, 370.9719
69641,2.0013,0.023219,43.07, 370.9719
69642,2.0251,0.023752,42.10, 370.9718
69643,2.0483,0.023164,43.17, 370.9718
69644,2.0712,0.022857,43.75, 370.9719
69645,2.0936,0.022513,44.42, 370.9719
69646,2.1164,0.022714,44.03, 370.9718
69647,2.1389,0.022512,44.42, 370.9719
69648,2.1617,0.022772,43.91, 370.9718
69649,2.1853,0.023622,42.33, 370.9718
69650,2.2075,0.022245,44.95, 370.9719
69651,2.2313,0.023784,42.04, 370.9718
69652,2.2541,0.022768,43.92, 370.9719
69653,2.2770,0.022923,43.62, 370.9719
69654,2.3004,0.023434,42.67, 370.9718
69655,2.3233,0.022880,43.71, 370.9719
69656,2.3459,0.022560,44.33, 370.9718
69657,2.3687,0.022860,43.75, 370.9719
69658,2.3926,0.023925,41.80, 370.9718
69659,2.4151,0.022423,44.60, 370.9718
69660,2.4379,0.022861,43.74, 370.9718
69661,2.4611,0.023148,43.20, 370.9719
69662,2.4845,0.023390,42.75, 370.9718
69663,2.5057,0.021173,47.23, 370.9719
69664,2.5288,0.023150,43.20, 370.9718
69665,2.5519,0.023087,43.31, 370.9719
69666,2.5761,0.024132,41.44, 370.9719
69667,2.5987,0.022676,44.10, 370.9718
69668,2.6204,0.021639,46.21, 370.9718
69669,2.6433,0.022990,43.50, 370.9718
69670,2.6660,0.022709,44.04, 370.9719
69671,2.6887,0.022631,44.19, 370.9718
69672,2.7119,0.023228,43.05, 370.9718
69673,2.7346,0.022733,43.99, 370.9718
69674,2.7582,0.023626,42.33, 370.9719
69675,2.7811,0.022814,43.83, 370.9718
69676,2.8023,0.021260,47.04, 370.9719
69677,2.8264,0.024092,41.51, 370.9718
69678,2.8517,0.025320,39.49, 370.9718
69679,2.8752,0.023419,42.70, 370.9718
69680,2.8990,0.023903,41.84, 370.9719
69681,2.9234,0.024368,41.04, 370.9718
69682,2.9462,0.022734,43.99, 370.9719
69683,2.9691,0.022937,43.60, 370.9719
69684,2.9927,0.023607,42.36, 370.9718
69685,3.0156,0.022902,43.66, 370.9719
69686,3.0388,0.023236,43.04, 370.9719
69687,3.0608,0.021956,45.55, 370.9718
69688,3.0834,0.022588,44.27, 370.9719
69689,3.1060,0.022659,44.13, 370.9719
69690,3.1287,0.022649,44.15, 370.9719
69691,3.1514,0.022737,43.98, 370.9718
69692,3.1748,0.023356,42.82, 370.9718
69693,3.1978,0.022996,43.49, 370.9719
69694,3.2206,0.022818,43.83, 370.9718
69695,3.2436,0.022985,43.51, 370.9718
69696,3.2662,0.022632,44.19, 370.9718
69697,3.2894,0.023150,43.20, 370.9719
69698,3.3120,0.022629,44.19, 370.9718
69699,3.3350,0.023023,43.43, 370.9718
69700,3.3561,0.021051,47.50, 370.9719
69701,3.3788,0.022705,44.04, 370.9719
69702,3.4011,0.022373,44.70, 370.9718
69703,3.4237,0.022536,44.37, 370.9719
69704,3.4464,0.022722,44.01, 370.9719
69705,3.4697,0.023240,43.03, 370.9718
69706,3.4928,0.023162,43.17, 370.9718
69707,3.5159,0.023080,43.33, 370.9719
69708,3.5392,0.023370,42.79, 370.9718
69709,3.5628,0.023536,42.49, 370.9718
69710,3.5855,0.022699,44.05, 370.9718
69711,3.6083,0.022869,43.73, 370.9718
69712,3.6321,0.023801,42.02, 370.9719
69713,3.6531,0.020993,47.63, 370.9718
69714,3.6760,0.022781,43.90, 370.9719
69715,3.6983,0.022391,44.66, 370.9719
69716,3.7221,0.023800,42.02, 370.9719
69717,3.7451,0.022930,43.61, 370.9718
69718,3.7679,0.022870,43.73, 370.9719
69719,3.7903,0.022362,44.72, 370.9719
69720,3.8132,0.022898,43.67, 370.9718
69721,3.8370,0.023862,41.91, 370.9718
69722,3.8620,0.024950,40.08, 370.9720
69723,3.8843,0.022287,44.87, 370.9719
69724,3.9069,0.022557,44.33, 370.9718
69725,3.9296,0.022802,43.86, 370.9718
69726,3.9521,0.022525,44.39, 370.9719
69727,3.9749,0.022658,44.13, 370.9719
69728,3.9973,0.022465,44.51, 370.9718
69729,4.0205,0.023236,43.04, 370.9719
69730,4.0431,0.022586,44.27, 370.9718
69731,4.0658,0.022705,44.04, 370.9719
69732,4.0873,0.021529,46.45, 370.9719
69733,4.1086,0.021247,47.07, 370.9718
69734,4.1315,0.022861,43.74, 370.9719
69735,4.1543,0.022852,43.76, 370.9718
69736,4.1771,0.022737,43.98, 370.9719
69737,4.1998,0.022728,44.00, 370.9719
69738,4.2225,0.022745,43.97, 370.9718
69739,4.2466,0.024149,41.41, 370.9718
69740,4.2698,0.023122,43.25, 370.9719
69741,4.2925,0.022696,44.06, 370.9718
69742,4.3151,0.022653,44.14, 370.9719
69743,4.3379,0.022770,43.92, 370.9718
69744,4.3608,0.022857,43.75, 370.9718
69745,4.3836,0.022829,43.80, 370.9719
69746,4.4064,0.022747,43.96, 370.9718
69747,4.4290,0.022589,44.27, 370.9718
69748,4.4515,0.022599,44.25, 370.9718
69749,4.4742,0.022678,44.10, 370.9718
69750,4.4971,0.022902,43.66, 370.9718
69751,4.5214,0.024307,41.14, 370.9719
69752,4.5450,0.023568,42.43, 370.9718
69753,4.5676,0.022611,44.23, 370.9719
69754,4.5922,0.024646,40.57, 370.9719
69755,4.6162,0.023947,41.76, 370.9718
69756,4.6404,0.024234,41.26, 370.9719
69757,4.6644,0.023960,41.74, 370.9719
69758,4.6873,0.022918,43.63, 370.9719
69759,4.7104,0.023068,43.35, 370.9718
69760,4.7332,0.022852,43.76, 370.9718
69761,4.7559,0.022680,44.09, 370.9719
69762,4.7787,0.022791,43.88, 370.9718
69763,4.8017,0.022987,43.50, 370.9719
69764,4.8253,0.023601,42.37, 370.9719
69765,4.8499,0.024656,40.56, 370.9719
69766,4.8741,0.024163,41.39, 370.9718
69767,4.8974,0.023293,42.93, 370.9718
69768,4.9188,0.021417,46.69, 370.9718
69769,4.9415,0.022702,44.05, 370.9719
69770,4.9640,0.022488,44.47, 370.9718
69771,4.9866,0.022567,44.31, 370.9719
69772,5.0095,0.022940,43.59, 370.9719
69773,5.0330,0.023530,42.50, 370.9719
69774,5.0557,0.022655,44.14, 370.9719
69775,5.0790,0.023331,42.86, 370.9718
69776,5.1022,0.023219,43.07, 370.9718
69777,5.1249,0.022678,44.10, 370.9718
69778,5.1478,0.022860,43.75, 370.9719
69779,5.1707,0.022892,43.68, 370.9719
69780,5.1932,0.022483,44.48, 370.9719
69781,5.2161,0.022881,43.70, 370.9718
69782,5.2390,0.022972,43.53, 370.9718
69783,5.2623,0.023289,42.94, 370.9719
69784,5.2853,0.023012,43.46, 370.9719
69785,5.3087,0.023380,42.77, 370.9719
69786,5.3321,0.023385,42.76, 370.9718
69787,5.3552,0.023082,43.32, 370.9719
69788,5.3781,0.022956,43.56, 370.9719
69789,5.4012,0.023119,43.25, 370.9718
69790,5.4238,0.022521,44.40, 370.9719
69791,5.4468,0.023061,43.36, 370.9719
69792,5.4705,0.023713,42.17, 370.9719
69793,5.4935,0.022994,43.49, 370.9719
69794,5.5162,0.022667,44.12, 370.9718
69795,5.5397,0.023461,42.62, 370.9719
69796,5.5624,0.022739,43.98, 370.9718
69797,5.5848,0.022422,44.60, 370.9719
69798,5.6072,0.022422,44.60, 370.9719
69799,5.6295,0.022275,44.89, 370.9719
69800,5.6522,0.022655,44.14, 370.9718
69801,5.6748,0.022655,44.14, 370.9719
69802,5.6979,0.023116,43.26, 370.9719
69803,5.7207,0.022755,43.95, 370.9718
69804,5.7432,0.022515,44.41, 370.9719
69805,5.7659,0.022672,44.11, 370.9719
69806,5.7895,0.023604,42.37, 370.9719
69807,5.8130,0.023542,42.48, 370.9719
69808,5.8358,0.022729,44.00, 370.9718
69809,5.8585,0.022766,43.93, 370.9718
69810,5.8810,0.022493,44.46, 370.9719
69811,5.9046,0.023615,42.35, 370.9718
69812,5.9294,0.024821,40.29, 370.9719
69813,5.9520,0.022509,44.43, 370.9719
69814,5.9747,0.022772,43.91, 370.9718
69815,5.9971,0.022315,44.81, 370.9718
69816,6.0196,0.022533,44.38, 370.9719
69817,6.0426,0.023036,43.41, 370.9719
69818,6.0656,0.022992,43.49, 370.9719
69819,6.0905,0.024898,40.16, 370.9719
69820,6.1145,0.024017,41.64, 370.9719
69821,6.1395,0.024991,40.02, 370.9719
69822,6.1633,0.023827,41.97, 370.9719
69823,6.1878,0.024500,40.82, 370.9718
69824,6.2104,0.022632,44.19, 370.9718
69825,6.2327,0.022285,44.87, 370.9719
69826,6.2560,0.023293,42.93, 370.9719
69827,6.2795,0.023415,42.71, 370.9718
69828,6.3028,0.023337,42.85, 370.9718
69829,6.3253,0.022536,44.37, 370.9719
69830,6.3478,0.022419,44.61, 370.9718
69831,6.3705,0.022781,43.90, 370.9719
69832,6.3931,0.022523,44.40, 370.9718
69833,6.4158,0.022788,43.88, 370.9718
69834,6.4387,0.022856,43.75, 370.9719
69835,6.4614,0.022680,44.09, 370.9718
69836,6.4838,0.022454,44.54, 370.9718
69837,6.5063,0.022437,44.57, 370.9719
69838,6.5292,0.022926,43.62, 370.9719
69839,6.5531,0.023923,41.80, 370.9719
69840,6.5759,0.022793,43.87, 370.9719
69841,6.5989,0.022990,43.50, 370.9719
69842,6.6216,0.022712,44.03, 370.9719
69843,6.6440,0.022428,44.59, 370.9718
69844,6.6666,0.022595,44.26, 370.9718
69845,6.6906,0.023905,41.83, 370.9719
69846,6.7135,0.022934,43.60, 370.9719
69847,6.7362,0.022729,44.00, 370.9718
69848,6.7577,0.021471,46.57, 370.9719
69849,6.7808,0.023140,43.22, 370.9719
69850,6.8037,0.022820,43.82, 370.9718
69851,6.8266,0.022973,43.53, 370.9719
69852,6.8492,0.022594,44.26, 370.9719
69853,6.8706,0.021377,46.78, 370.9719
69854,6.8956,0.024980,40.03, 370.9718
69855,6.9188,0.023248,43.01, 370.9718
69856,6.9430,0.024177,41.36, 370.9719
69857,6.9655,0.022508,44.43, 370.9718
69858,6.9882,0.022698,44.06, 370.9718
69859,7.0114,0.023240,43.03, 370.9719
69860,7.0353,0.023829,41.97, 370.9718
69861,7.0579,0.022672,44.11, 370.9719
69862,7.0812,0.023249,43.01, 370.9718
69863,7.1042,0.023019,43.44, 370.9718
69864,7.1280,0.023776,42.06, 370.9719
69865,7.1509,0.022940,43.59, 370.9719
69866,7.1733,0.022386,44.67, 370.9718
69867,7.1961,0.022784,43.89, 370.9719
69868,7.2195,0.023421,42.70, 370.9719
69869,7.2427,0.023246,43.02, 370.9718
