TotalFrame,Time,DeltaTime,FPS,RAM
78837,0.0000,0.033854,29.54, 420.0167
78838,0.0000,0.033854,29.54, 418.2274
78839,0.0200,0.020000,50.00, 417.9821
78840,0.0516,0.031621,31.63, 417.9821
78841,0.0823,0.030661,32.61, 417.9820
78842,0.1134,0.031139,32.11, 417.9820
78843,0.1444,0.031009,32.25, 417.9820
78844,0.1753,0.030892,32.37, 417.9820
78845,0.2058,0.030516,32.77, 417.9820
78846,0.2366,0.030752,32.52, 417.9820
78847,0.2673,0.030713,32.56, 417.9820
78848,0.2985,0.031140,32.11, 417.9820
78849,0.3295,0.031049,32.21, 417.9766
78850,0.3605,0.031068,32.19, 417.9767
78851,0.3917,0.031145,32.11, 417.9766
78852,0.4229,0.031221,32.03, 417.9767
78853,0.4542,0.031272,31.98, 417.9767
78854,0.4855,0.031323,31.93, 417.9767
78855,0.5175,0.031966,31.28, 417.9767
78856,0.5487,0.031192,32.06, 417.9767
78857,0.5804,0.031732,31.51, 417.9766
78858,0.6117,0.031272,31.98, 417.9767
78859,0.6426,0.030894,32.37, 417.9766
78860,0.6740,0.031439,31.81, 417.9767
78861,0.7047,0.030699,32.57, 417.9766
78862,0.7358,0.031124,32.13, 417.9767
78863,0.7670,0.031191,32.06, 417.9766
78864,0.7984,0.031399,31.85, 417.9767
78865,0.8292,0.030813,32.45, 417.9766
78866,0.8604,0.031157,32.10, 417.9767
78867,0.8913,0.030915,32.35, 417.9767
78868,0.9244,0.033111,30.20, 417.9767
78869,0.9581,0.033716,29.66, 417.9767
78870,0.9902,0.032057,31.19, 417.9767
78871,1.0217,0.031459,31.79, 417.9766
78872,1.0526,0.030970,32.29, 417.9767
78873,1.0839,0.031205,32.05, 417.9766
78874,1.1146,0.030729,32.54, 417.9767
78875,1.1459,0.031365,31.88, 417.9766
78876,1.1774,0.031494,31.75, 417.9767
78877,1.2086,0.031155,32.10, 417.9766
78878,1.2395,0.030897,32.37, 417.9767
