TotalFrame,Time,DeltaTime,FPS,RAM
980717,0.0000,0.013350,74.90, 465.5225
980718,0.0000,0.013350,74.90, 465.7575
980719,0.0200,0.020000,50.00, 465.5743
980720,0.0234,0.003169,315.55, 465.5468
980721,0.0264,0.002895,345.47, 465.5471
980722,0.0381,0.012015,83.23, 465.5465
980723,0.0425,0.004437,225.38, 465.5470
980724,0.0474,0.004654,214.88, 465.5463
980725,0.0513,0.003805,262.80, 465.5479
980726,0.0552,0.004095,244.22, 465.5469
980727,0.0601,0.004985,200.60, 465.5463
980728,0.0635,0.003486,286.87, 465.5463
980729,0.0679,0.004132,242.00, 465.5494
980730,0.0723,0.004332,230.82, 465.5455
980731,0.0767,0.004352,229.77, 465.5452
980732,0.0811,0.004404,227.06, 465.5455
980733,0.0850,0.004209,237.60, 465.5449
980734,0.0898,0.004770,209.66, 465.5455
980735,0.0942,0.004258,234.84, 465.5455
980736,0.0977,0.003791,263.79, 465.5455
980737,0.1016,0.003747,266.85, 465.5449
980738,0.1064,0.004681,213.64, 465.5452
980739,0.1104,0.004074,245.47, 465.5455
980740,0.1143,0.004124,242.50, 465.5452
980741,0.1196,0.005098,196.15, 465.5452
980742,0.1235,0.003775,264.93, 465.5452
980743,0.1274,0.004144,241.31, 465.5455
980744,0.1323,0.004691,213.16, 465.5455
980745,0.1357,0.003789,263.92, 465.5455
980746,0.1406,0.004455,224.48, 465.5452
980747,0.1445,0.004171,239.76, 465.5455
980748,0.1489,0.004283,233.46, 465.5449
980749,0.1528,0.004052,246.78, 465.5455
980750,0.1572,0.004502,222.14, 465.5455
980751,0.1611,0.003815,262.16, 465.5455
980752,0.1660,0.004572,218.72, 465.5455
980753,0.1699,0.004303,232.41, 465.5449
980754,0.1743,0.004287,233.29, 465.5455
980755,0.1787,0.004457,224.39, 465.5455
980756,0.1826,0.003767,265.45, 465.5455
980757,0.1865,0.003864,258.83, 465.5449
980758,0.1914,0.005006,199.77, 465.5449
980759,0.1953,0.003898,256.56, 465.5455
980760,0.1992,0.004024,248.50, 465.5449
980761,0.2036,0.004335,230.70, 465.5455
980762,0.2080,0.004408,226.84, 465.5452
980763,0.2124,0.004006,249.61, 465.5455
980764,0.2168,0.004699,212.82, 465.5449
980765,0.2217,0.004708,212.41, 465.5452
980766,0.2251,0.003600,277.81, 465.5455
980767,0.2300,0.004615,216.68, 465.5449
980768,0.2334,0.003596,278.07, 465.5455
980769,0.2373,0.004042,247.41, 465.5452
