TotalFrame,Time,DeltaTime,FPS,RAM
249895,0.0000,0.013438,74.42, 429.7428
249896,0.0000,0.013438,74.42, 440.4488
249897,0.0200,0.020000,50.00, 433.9928
249898,0.0264,0.006302,158.69, 438.6546
249899,0.0391,0.012584,79.46, 432.7448
249900,0.0442,0.005308,188.41, 434.0910
249901,0.0500,0.005711,175.09, 432.7447
249902,0.0554,0.005518,181.24, 433.2435
249903,0.0610,0.005456,183.29, 434.0910
249904,0.0669,0.005835,171.38, 433.3059
249905,0.0723,0.005541,180.48, 432.8070
249906,0.0779,0.005494,182.01, 433.2435
249907,0.0833,0.005498,181.88, 432.9316
249908,0.0889,0.005531,180.80, 432.8640
249909,0.0942,0.005450,183.50, 432.8016
249910,0.0999,0.005584,179.07, 433.5499
249911,0.1055,0.005546,180.30, 432.9887
249912,0.1111,0.005678,176.12, 433.1758
249913,0.1167,0.005580,179.21, 432.9264
249914,0.1223,0.005665,176.54, 433.3005
249915,0.1279,0.005582,179.16, 432.7393
249916,0.1338,0.005830,171.52, 433.1134
249917,0.1394,0.005553,180.08, 433.3629
249918,0.1448,0.005486,182.30, 433.3629
249919,0.1504,0.005579,179.26, 433.1134
249920,0.1560,0.005502,181.76, 432.8016
249921,0.1616,0.005683,175.97, 432.6146
249922,0.1667,0.005276,189.56, 432.7393
249923,0.1724,0.005446,183.62, 432.9887
249924,0.1777,0.005444,183.68, 433.1134
249925,0.1833,0.005515,181.34, 433.0511
249926,0.1887,0.005442,183.76, 432.6769
249927,0.1941,0.005471,182.78, 433.1758
249928,0.1997,0.005523,181.05, 433.3629
249929,0.2053,0.005550,180.20, 433.3005
249930,0.2107,0.005503,181.72, 432.7393
249931,0.2166,0.005711,175.11, 432.7393
249932,0.2222,0.005655,176.84, 432.9264
249933,0.2275,0.005479,182.53, 433.1134
249934,0.2334,0.005897,169.58, 433.3005
249935,0.2390,0.005654,176.88, 432.3028
249936,0.2446,0.005399,185.23, 432.8640
249937,0.2500,0.005530,180.85, 433.0511
249938,0.2554,0.005424,184.35, 434.0233
249939,0.2612,0.005846,171.07, 433.6123
249940,0.2671,0.005673,176.28, 434.3351
249941,0.2727,0.005761,173.59, 433.1758
249942,0.2783,0.005488,182.22, 433.1134
249943,0.2837,0.005460,183.14, 433.2382
249944,0.2893,0.005592,178.82, 432.9887
249945,0.2949,0.005666,176.50, 432.9887
249946,0.3005,0.005463,183.05, 434.0856
249947,0.3062,0.005827,171.62, 432.8640
249948,0.3118,0.005617,178.03, 432.8016
249949,0.3174,0.005578,179.28, 432.8640
249950,0.3228,0.005379,185.90, 432.9887
249951,0.3284,0.005482,182.43, 432.9887
249952,0.3337,0.005450,183.50, 434.3974
249953,0.3396,0.005716,174.94, 433.9865
249954,0.3450,0.005513,181.38, 433.2382
249955,0.3506,0.005542,180.43, 433.6123
249956,0.3564,0.005864,170.53, 433.5499
249957,0.3621,0.005607,178.36, 432.8640
