TotalFrame,Time,DeltaTime,FPS,RAM
42770,0.0000,0.333333,3.00, 428.3518
42771,0.0000,0.333333,3.00, 459.1759
42772,0.0200,0.020000,50.00, 451.3600
42773,0.0310,0.011081,90.24, 449.0546
42774,0.0413,0.010260,97.46, 451.1122
42775,0.3748,0.333333,3.00, 450.4236
42776,0.7080,0.333333,3.00, 451.1719
42777,1.0413,0.333333,3.00, 449.8624
42778,1.3748,0.333333,3.00, 449.3636
42779,1.7080,0.333333,3.00, 449.4883
42780,2.0413,0.333333,3.00, 449.9871
42781,2.3748,0.333333,3.00, 449.6754
42782,2.7080,0.333333,3.00, 449.3004
42783,3.0413,0.333333,3.00, 449.9194
42784,3.3748,0.333333,3.00, 449.6076
42785,3.7080,0.333333,3.00, 450.4806
42786,4.0413,0.333333,3.00, 449.4205
42787,4.3748,0.333333,3.00, 449.5452
42788,4.7080,0.333333,3.00, 449.4828
42789,5.0413,0.333333,3.00, 449.4205
42790,5.3748,0.333333,3.00, 449.8570
42791,5.7080,0.333333,3.00, 450.2935
42792,6.0413,0.333333,3.00, 449.7323
42793,6.3748,0.333333,3.00, 450.0441
42794,6.7080,0.333333,3.00, 450.1688
42795,7.0413,0.333333,3.00, 450.3559
42796,7.3748,0.333333,3.00, 449.6076
42797,7.7080,0.333333,3.00, 446.9262
42798,8.0413,0.333333,3.00, 449.3582
42799,8.3748,0.333333,3.00, 449.2958
42800,8.7080,0.333333,3.00, 449.7946
42801,9.0413,0.333333,3.00, 449.6076
42802,9.3748,0.333333,3.00, 449.0464
42803,9.7080,0.333333,3.00, 450.1064
