TotalFrame,Time,DeltaTime,FPS,RAM
77161,0.0000,0.032200,31.06, 415.2708
77162,0.0000,0.032200,31.06, 413.4757
77163,0.0200,0.020000,50.00, 413.2319
77164,0.0496,0.029578,33.81, 413.2317
77165,0.0792,0.029615,33.77, 413.2317
77166,0.1084,0.029201,34.25, 413.2317
77167,0.1376,0.029173,34.28, 413.2318
77168,0.1667,0.029096,34.37, 413.2317
77169,0.1964,0.029674,33.70, 413.2318
77170,0.2246,0.028236,35.42, 413.2317
77171,0.2546,0.029981,33.35, 413.2318
77172,0.2862,0.031644,31.60, 413.2318
77173,0.3160,0.029801,33.56, 413.2309
77174,0.3465,0.030497,32.79, 413.2263
77175,0.3781,0.031588,31.66, 413.2264
77176,0.4074,0.029318,34.11, 413.2264
77177,0.4364,0.029010,34.47, 413.2264
77178,0.4656,0.029197,34.25, 413.2264
77179,0.4950,0.029358,34.06, 413.2264
77180,0.5247,0.029734,33.63, 413.2264
77181,0.5536,0.028948,34.54, 413.2263
77182,0.5826,0.028917,34.58, 413.2263
77183,0.6117,0.029094,34.37, 413.2263
77184,0.6413,0.029589,33.80, 413.2264
77185,0.6706,0.029329,34.10, 413.2263
77186,0.6979,0.027333,36.59, 413.2264
77187,0.7273,0.029366,34.05, 413.2263
77188,0.7564,0.029116,34.35, 413.2264
77189,0.7855,0.029056,34.42, 413.2264
77190,0.8168,0.031282,31.97, 413.2889
77191,0.8461,0.029335,34.09, 413.2264
77192,0.8760,0.029974,33.36, 413.2264
77193,0.9051,0.029019,34.46, 413.2263
77194,0.9345,0.029419,33.99, 413.2263
77195,0.9636,0.029128,34.33, 413.2263
77196,0.9931,0.029496,33.90, 413.2264
77197,1.0203,0.027181,36.79, 413.2264
77198,1.0495,0.029206,34.24, 413.2264
77199,1.0786,0.029093,34.37, 413.2263
77200,1.1078,0.029213,34.23, 413.2263
77201,1.1367,0.028896,34.61, 413.2264
77202,1.1667,0.030012,33.32, 413.2263
77203,1.1962,0.029513,33.88, 413.2264
77204,1.2253,0.029030,34.45, 413.2263
77205,1.2561,0.030818,32.45, 413.2264
77206,1.2868,0.030741,32.53, 413.2264
77207,1.3164,0.029581,33.81, 413.2264
77208,1.3453,0.028956,34.54, 413.2264
77209,1.3752,0.029826,33.53, 413.2264
77210,1.4048,0.029593,33.79, 413.2263
77211,1.4344,0.029615,33.77, 413.2263
77212,1.4619,0.027469,36.40, 413.2264
77213,1.4912,0.029286,34.15, 413.2263
77214,1.5185,0.027347,36.57, 413.2264
77215,1.5475,0.028965,34.52, 413.2263
77216,1.5769,0.029442,33.96, 413.2264
77217,1.6060,0.029088,34.38, 413.2263
77218,1.6354,0.029463,33.94, 413.2263
77219,1.6647,0.029263,34.17, 413.2263
77220,1.6944,0.029703,33.67, 413.2263
77221,1.7233,0.028888,34.62, 413.2264
77222,1.7524,0.029066,34.40, 413.2263
77223,1.7817,0.029309,34.12, 413.2264
77224,1.8112,0.029531,33.86, 413.2263
77225,1.8405,0.029218,34.23, 413.2264
77226,1.8697,0.029269,34.17, 413.2263
77227,1.8991,0.029382,34.03, 413.2264
77228,1.9265,0.027378,36.53, 413.2263
77229,1.9554,0.029014,34.47, 413.2264
77230,1.9859,0.030423,32.87, 413.2264
77231,2.0150,0.029063,34.41, 413.2264
77232,2.0443,0.029324,34.10, 413.2264
77233,2.0737,0.029444,33.96, 413.2263
77234,2.1031,0.029400,34.01, 413.2263
77235,2.1326,0.029421,33.99, 413.2263
77236,2.1619,0.029335,34.09, 413.2264
77237,2.1910,0.029069,34.40, 413.2263
77238,2.2206,0.029717,33.65, 413.2263
77239,2.2496,0.028930,34.57, 413.2264
77240,2.2808,0.031221,32.03, 413.2264
77241,2.3105,0.029709,33.66, 413.2263
77242,2.3400,0.029505,33.89, 413.2263
77243,2.3702,0.030204,33.11, 413.2263
77244,2.3973,0.027076,36.93, 413.2263
77245,2.4269,0.029644,33.73, 413.2263
77246,2.4570,0.030027,33.30, 413.2264
77247,2.4866,0.029627,33.75, 413.2263
77248,2.5159,0.029327,34.10, 413.2263
77249,2.5453,0.029433,33.98, 413.2264
77250,2.5747,0.029348,34.07, 413.2263
77251,2.6035,0.028765,34.76, 413.2263
77252,2.6333,0.029789,33.57, 413.2263
77253,2.6608,0.027543,36.31, 413.2263
77254,2.6902,0.029363,34.06, 413.2264
77255,2.7195,0.029393,34.02, 413.2264
77256,2.7488,0.029288,34.14, 413.2264
77257,2.7805,0.031667,31.58, 413.2264
