TotalFrame,Time,DeltaTime,FPS,RAM
243594,0.0000,0.010969,91.17, 426.9632
243595,0.0000,0.010969,91.17, 439.5435
243596,0.0200,0.020000,50.00, 434.4411
243597,0.0271,0.007063,141.58, 433.0061
243598,0.0337,0.006686,149.56, 429.0590
243599,0.0393,0.005599,178.59, 431.9678
243600,0.0481,0.008809,113.52, 432.5694
243601,0.0579,0.009665,103.47, 432.5070
243602,0.0667,0.008839,113.14, 433.2553
243603,0.0759,0.009239,108.24, 432.5070
243604,0.0850,0.009184,108.89, 429.4954
243605,0.0938,0.008775,113.97, 432.4447
243606,0.1030,0.009164,109.12, 431.6552
243607,0.1123,0.009425,106.10, 432.6264
243608,0.1221,0.009590,104.27, 431.7130
243609,0.1299,0.007811,128.03, 432.2522
243610,0.1389,0.009217,108.49, 432.5016
243611,0.1479,0.008938,111.88, 432.5016
243612,0.1575,0.009604,104.12, 431.9001
243613,0.1665,0.008819,113.40, 432.3146
243614,0.1755,0.009020,110.87, 432.8134
243615,0.1843,0.008967,111.52, 432.5016
243616,0.1936,0.009286,107.69, 432.9382
243617,0.2017,0.008087,123.65, 431.8377
243618,0.2112,0.009349,106.96, 432.3146
243619,0.2205,0.009392,106.47, 431.9624
243620,0.2295,0.008874,112.69, 429.4277
243621,0.2390,0.009713,102.96, 433.8735
243622,0.2478,0.008816,113.43, 431.2141
243623,0.2568,0.008877,112.66, 432.9382
243624,0.2668,0.010048,99.53, 428.9288
243625,0.2761,0.009233,108.31, 429.4277
243626,0.2847,0.008565,116.75, 432.4393
243627,0.2935,0.008789,113.78, 432.0652
243628,0.3027,0.009207,108.62, 432.5640
243629,0.3115,0.009017,110.90, 431.9624
243630,0.3208,0.009124,109.60, 432.5016
243631,0.3293,0.008643,115.71, 432.2522
243632,0.3386,0.009165,109.11, 432.8758
243633,0.3477,0.009187,108.86, 430.4658
243634,0.3569,0.009235,108.28, 429.4901
243635,0.3652,0.008139,122.86, 433.1252
243636,0.3740,0.008834,113.20, 432.1275
243637,0.3828,0.008920,112.11, 432.3769
243638,0.3928,0.009961,100.39, 430.5282
243639,0.4009,0.007920,126.27, 433.6241
243640,0.4097,0.009002,111.09, 432.5640
243641,0.4189,0.009200,108.70, 432.5016
243642,0.4280,0.008984,111.31, 432.4393
243643,0.4370,0.008948,111.75, 432.8758
243644,0.4458,0.008784,113.84, 432.4393
243645,0.4546,0.009028,110.77, 432.5640
243646,0.4634,0.008701,114.93, 432.0028
243647,0.4731,0.009628,103.87, 429.4901
243648,0.4814,0.008311,120.33, 432.0652
243649,0.4900,0.008746,114.34, 432.4393
243650,0.4990,0.008941,111.84, 429.7175
243651,0.5073,0.008238,121.39, 433.0005
243652,0.5164,0.008984,111.31, 432.1275
243653,0.5254,0.009082,110.11, 432.2522
243654,0.5344,0.008968,111.51, 432.5640
243655,0.5435,0.009055,110.44, 432.0652
243656,0.5527,0.009354,106.91, 432.2522
243657,0.5615,0.008847,113.03, 432.1275
243658,0.5703,0.008819,113.39, 432.8758
243659,0.5798,0.009494,105.33, 428.6170
243660,0.5884,0.008590,116.41, 432.3769
243661,0.5974,0.008996,111.16, 431.6506
