TotalFrame,Time,DeltaTime,FPS,RAM
294492,0.0000,0.012531,79.80, 426.9698
294493,0.0000,0.012531,79.80, 448.8696
294494,0.0200,0.020000,50.00, 440.6575
294495,0.0288,0.008711,114.79, 440.9061
294496,0.0374,0.008473,118.03, 440.4071
294497,0.0457,0.008416,118.82, 440.9683
294498,0.0557,0.010038,99.62, 440.9683
294499,0.0693,0.013712,72.93, 440.3447
294500,0.0825,0.013131,76.16, 440.9059
294501,0.0959,0.013250,75.47, 440.0090
294502,0.1091,0.013268,75.37, 440.3447
294503,0.1221,0.013031,76.74, 440.5318
294504,0.1353,0.013174,75.90, 440.7181
294505,0.1487,0.013458,74.31, 437.6964
294506,0.1614,0.012689,78.81, 440.3393
294507,0.1750,0.013682,73.09, 440.0275
294508,0.1887,0.013527,73.92, 440.5264
294509,0.2017,0.013111,76.27, 440.5887
294510,0.2148,0.013024,76.78, 440.5264
294511,0.2280,0.013119,76.23, 440.4017
294512,0.2415,0.013557,73.76, 440.6511
294513,0.2549,0.013361,74.85, 440.8382
294514,0.2678,0.013064,76.55, 440.5887
294515,0.2810,0.013153,76.03, 440.5264
294516,0.2939,0.012873,77.68, 440.5887
294517,0.3071,0.013259,75.42, 441.4618
294518,0.3203,0.013067,76.53, 441.0252
294519,0.3333,0.013086,76.42, 441.0252
294520,0.3462,0.012913,77.44, 441.2123
294521,0.3591,0.013000,76.92, 440.2769
294522,0.3723,0.013021,76.80, 441.2123
294523,0.3850,0.012850,77.82, 440.1522
294524,0.3982,0.013150,76.05, 440.7758
294525,0.4119,0.013486,74.15, 440.8382
294526,0.4253,0.013589,73.59, 437.6964
294527,0.4382,0.012864,77.73, 440.0899
294528,0.4509,0.012705,78.71, 440.2769
294529,0.4639,0.013045,76.66, 440.7758
294530,0.4773,0.013442,74.39, 440.4017
294531,0.4907,0.013260,75.41, 440.5264
294532,0.5039,0.013198,75.77, 440.7135
294533,0.5164,0.012595,79.40, 441.0876
294534,0.5298,0.013218,75.65, 440.0899
294535,0.5430,0.013244,75.51, 440.4017
294536,0.5562,0.013247,75.49, 440.5887
294537,0.5691,0.012836,77.91, 440.6511
294538,0.5825,0.013624,73.40, 441.2123
294539,0.5959,0.013216,75.66, 440.3393
294540,0.6089,0.013006,76.89, 440.5887
294541,0.6221,0.013183,75.86, 440.5887
294542,0.6350,0.012935,77.31, 440.2769
294543,0.6479,0.012928,77.35, 440.5887
294544,0.6611,0.013174,75.91, 440.7135
294545,0.6743,0.013129,76.17, 441.3994
294546,0.6873,0.012984,77.02, 440.5264
294547,0.7000,0.012781,78.24, 440.5887
294548,0.7129,0.012904,77.50, 440.3393
294549,0.7261,0.013281,75.29, 440.4640
294550,0.7395,0.013265,75.39, 441.0252
294551,0.7524,0.013116,76.24, 441.5865
294552,0.7656,0.013103,76.32, 440.7135
294553,0.7783,0.012680,78.86, 441.0876
294554,0.7920,0.013618,73.43, 440.0899
294555,0.8049,0.013054,76.60, 440.5264
294556,0.8188,0.013796,72.48, 440.4640
294557,0.8320,0.013372,74.78, 440.0036
294558,0.8450,0.012899,77.52, 440.4640
294559,0.8582,0.013123,76.20, 440.7135
294560,0.8708,0.012654,79.03, 440.3393
294561,0.8840,0.013154,76.02, 440.5264
294562,0.8972,0.013183,75.85, 441.0252
294563,0.9104,0.013225,75.61, 440.7758
294564,0.9243,0.013965,71.61, 436.4492
294565,0.9365,0.012203,81.95, 441.3370
294566,0.9495,0.012972,77.09, 440.0036
294567,0.9626,0.013205,75.73, 440.5264
294568,0.9761,0.013269,75.36, 440.5887
294569,0.9893,0.013290,75.24, 440.9005
294570,1.0024,0.013245,75.50, 440.9005
294571,1.0156,0.013168,75.94, 440.5264
294572,1.0288,0.013068,76.53, 440.6511
294573,1.0420,0.013264,75.39, 440.4640
294574,1.0549,0.012894,77.56, 440.8382
294575,1.0684,0.013314,75.11, 440.5887
294576,1.0815,0.013418,74.53, 437.6964
294577,1.0940,0.012341,81.03, 440.3393
294578,1.1072,0.013201,75.75, 440.0036
294579,1.1201,0.012924,77.37, 440.5264
294580,1.1328,0.012671,78.92, 440.6511
294581,1.1465,0.013647,73.28, 440.7758
294582,1.1597,0.013108,76.29, 440.9629
294583,1.1729,0.013228,75.60, 440.8382
294584,1.1855,0.012711,78.68, 440.7135
294585,1.1985,0.013011,76.86, 440.7135
294586,1.2117,0.013115,76.25, 440.4640
294587,1.2249,0.013135,76.13, 440.2146
294588,1.2380,0.013314,75.11, 441.8983
294589,1.2512,0.013215,75.67, 441.9606
294590,1.2644,0.013190,75.81, 440.0036
294591,1.2776,0.013108,76.29, 440.4640
294592,1.2910,0.013338,74.98, 441.3370
294593,1.3037,0.012854,77.80, 440.5887
294594,1.3171,0.013349,74.91, 440.7758
294595,1.3306,0.013374,74.77, 440.9005
294596,1.3435,0.012986,77.01, 442.3348
294597,1.3572,0.013742,72.77, 440.1522
294598,1.3696,0.012463,80.23, 440.6511
294599,1.3828,0.013143,76.08, 440.9629
294600,1.3962,0.013384,74.71, 441.0252
294601,1.4092,0.012971,77.09, 441.3994
294602,1.4229,0.013555,73.77, 440.2146
294603,1.4360,0.013358,74.86, 438.0705
294604,1.4490,0.012842,77.87, 440.0899
294605,1.4624,0.013436,74.43, 440.9005
294606,1.4763,0.013995,71.45, 441.6488
294607,1.4900,0.013566,73.71, 440.2769
294608,1.5024,0.012520,79.87, 440.4017
294609,1.5156,0.013269,75.37, 440.0036
294610,1.5288,0.013044,76.66, 440.7135
294611,1.5422,0.013354,74.88, 440.7758
294612,1.5554,0.013250,75.47, 440.9005
294613,1.5681,0.012672,78.91, 441.5241
294614,1.5811,0.012930,77.34, 440.2769
294615,1.5942,0.013358,74.86, 440.2146
294616,1.6072,0.012876,77.66, 440.4640
294617,1.6201,0.012908,77.47, 442.0230
294618,1.6343,0.014175,70.55, 438.3823
294619,1.6467,0.012515,79.90, 442.2724
294620,1.6602,0.013340,74.96, 439.5048
294621,1.6733,0.013091,76.39, 440.8382
294622,1.6860,0.012811,78.06, 440.5887
294623,1.6987,0.012774,78.29, 440.4017
294624,1.7122,0.013284,75.28, 441.3994
294625,1.7253,0.013284,75.28, 440.7758
294626,1.7385,0.013138,76.12, 440.3393
294627,1.7512,0.012673,78.91, 440.4017
294628,1.7642,0.012996,76.95, 440.5264
294629,1.7773,0.013218,75.66, 440.7758
294630,1.7908,0.013282,75.29, 440.9005
294631,1.8037,0.013103,76.32, 440.7135
294632,1.8167,0.012768,78.32, 441.0876
294633,1.8293,0.012692,78.79, 440.5887
294634,1.8423,0.013140,76.10, 440.7758
294635,1.8552,0.012942,77.27, 440.4640
294636,1.8684,0.012957,77.18, 440.0899
294637,1.8821,0.013682,73.09, 437.6964
294638,1.8958,0.013815,72.39, 438.8188
294639,1.9075,0.011775,84.93, 440.7758
294640,1.9204,0.012910,77.46, 440.8382
294641,1.9336,0.013133,76.15, 441.6488
294642,1.9468,0.013240,75.53, 440.8382
294643,1.9602,0.013443,74.39, 440.9005
294644,1.9734,0.013206,75.72, 441.0252
294645,1.9868,0.013246,75.49, 440.7758
294646,1.9998,0.012994,76.96, 440.6511
294647,2.0129,0.013157,76.01, 440.9005
294648,2.0264,0.013451,74.34, 440.4017
294649,2.0391,0.012605,79.33, 440.7758
294650,2.0530,0.013925,71.81, 440.6511
294651,2.0659,0.013103,76.32, 440.7135
294652,2.0789,0.012966,77.12, 440.2146
294653,2.0920,0.013208,75.71, 440.4640
294654,2.1050,0.012711,78.67, 440.1522
294655,2.1182,0.013238,75.54, 441.1500
294656,2.1313,0.013322,75.06, 437.8835
