TotalFrame,Time,DeltaTime,FPS,RAM
596592,0.0000,0.014873,67.24, 442.3135
596593,0.0000,0.014873,67.24, 442.5491
596594,0.0200,0.020000,50.00, 442.3678
596595,0.0229,0.003268,306.00, 442.3386
596596,0.0264,0.003164,316.02, 442.3384
596597,0.0352,0.008890,112.48, 442.3386
596598,0.0386,0.003284,304.53, 442.3384
596599,0.0415,0.003014,331.84, 442.3381
596600,0.0449,0.003171,315.41, 442.3382
596601,0.0479,0.002957,338.17, 442.3381
596602,0.0508,0.003122,320.31, 442.3382
596603,0.0547,0.003839,260.46, 442.3378
596604,0.0576,0.003193,313.19, 442.3375
596605,0.0610,0.003078,324.88, 442.3330
596606,0.0640,0.003110,321.57, 442.3330
596607,0.0669,0.002981,335.49, 442.3324
596608,0.0703,0.003327,300.55, 442.3324
596609,0.0737,0.003435,291.12, 442.3330
596610,0.0767,0.003116,320.97, 442.3330
596611,0.0801,0.003387,295.26, 442.3327
596612,0.0835,0.003305,302.54, 442.3324
596613,0.0869,0.003527,283.53, 442.3324
596614,0.0903,0.003366,297.09, 442.3614
596615,0.0938,0.003288,304.12, 442.3327
596616,0.0967,0.003082,324.45, 442.3324
596617,0.1001,0.003171,315.35, 442.3327
596618,0.1030,0.003131,319.35, 442.3324
596619,0.1060,0.003054,327.41, 442.3330
596620,0.1089,0.002941,339.97, 442.3327
596621,0.1123,0.003057,327.11, 442.3522
596622,0.1152,0.003004,332.91, 442.3324
596623,0.1182,0.003117,320.79, 442.3330
596624,0.1211,0.003044,328.56, 442.3324
596625,0.1245,0.003197,312.78, 442.3324
596626,0.1274,0.003094,323.17, 442.3324
596627,0.1309,0.003062,326.61, 442.3330
596628,0.1338,0.002974,336.20, 442.3324
596629,0.1367,0.003226,309.99, 442.3330
596630,0.1401,0.003127,319.85, 442.3324
596631,0.1431,0.003070,325.79, 442.3330
596632,0.1460,0.003018,331.32, 442.3324
596633,0.1489,0.003070,325.79, 442.3324
596634,0.1523,0.003048,328.06, 442.3330
596635,0.1553,0.003018,331.39, 442.3330
596636,0.1582,0.003044,328.47, 442.3324
596637,0.1611,0.003029,330.13, 442.3330
596638,0.1646,0.003016,331.59, 442.3327
596639,0.1675,0.003085,324.18, 442.3330
596640,0.1704,0.002939,340.22, 442.3327
596641,0.1733,0.002991,334.30, 442.3330
596642,0.1763,0.002937,340.54, 442.3324
596643,0.1792,0.003002,333.09, 442.3330
596644,0.1821,0.002982,335.37, 442.3324
596645,0.1851,0.002974,336.28, 442.3330
596646,0.1880,0.002990,334.40, 442.3331
596647,0.1914,0.003429,291.65, 442.3330
596648,0.1943,0.002869,348.58, 442.3473
596649,0.1978,0.003225,310.13, 442.3359
596650,0.2012,0.003293,303.70, 442.3327
596651,0.2041,0.003049,327.99, 442.3330
596652,0.2070,0.002938,340.36, 442.3324
596653,0.2100,0.002947,339.34, 442.3331
596654,0.2129,0.002979,335.71, 442.3328
596655,0.2163,0.003517,284.32, 442.3330
596656,0.2192,0.002965,337.27, 442.3330
596657,0.2222,0.002976,336.08, 442.3330
596658,0.2251,0.002895,345.39, 442.3328
596659,0.2285,0.003096,322.98, 442.3330
596660,0.2314,0.003107,321.90, 442.3327
596661,0.2344,0.003017,331.51, 442.3330
596662,0.2373,0.003003,332.96, 442.3325
596663,0.2407,0.003211,311.44, 442.3330
596664,0.2437,0.003072,325.52, 442.3327
596665,0.2471,0.003114,321.11, 442.3324
596666,0.2500,0.003043,328.58, 442.3324
596667,0.2529,0.003077,325.01, 442.3327
596668,0.2559,0.002991,334.39, 442.3330
596669,0.2593,0.003036,329.38, 442.3324
596670,0.2622,0.003303,302.74, 442.3324
596671,0.2656,0.003072,325.52, 442.3327
596672,0.2686,0.002997,333.71, 442.3330
596673,0.2715,0.003048,328.14, 442.3327
596674,0.2744,0.003002,333.14, 442.3324
596675,0.2773,0.003051,327.76, 442.3327
596676,0.2808,0.003002,333.11, 442.3330
596677,0.2837,0.003018,331.35, 442.3327
596678,0.2866,0.002961,337.75, 442.3340
596679,0.2896,0.002952,338.81, 442.3324
596680,0.2925,0.002997,333.66, 442.3324
596681,0.2954,0.002951,338.85, 442.3324
596682,0.2983,0.002923,342.10, 442.3331
596683,0.3013,0.003121,320.38, 442.3330
596684,0.3042,0.002974,336.21, 442.3331
596685,0.3076,0.003323,300.96, 442.3330
596686,0.3105,0.002962,337.64, 442.3330
596687,0.3135,0.002966,337.11, 442.3330
596688,0.3169,0.003048,328.06, 442.3331
596689,0.3198,0.003141,318.39, 442.3327
596690,0.3228,0.003013,331.91, 442.3331
596691,0.3257,0.002962,337.59, 442.3330
596692,0.3286,0.002944,339.70, 442.3328
596693,0.3320,0.003319,301.30, 442.3331
596694,0.3350,0.003030,330.00, 442.3331
596695,0.3384,0.003302,302.86, 442.3330
596696,0.3413,0.003060,326.75, 442.3324
596697,0.3442,0.002949,339.05, 442.3330
596698,0.3477,0.003013,331.93, 442.3330
596699,0.3506,0.002990,334.40, 442.3330
596700,0.3535,0.003017,331.49, 442.3325
596701,0.3564,0.003134,319.06, 442.3330
596702,0.3594,0.002971,336.56, 442.3331
596703,0.3623,0.002936,340.55, 442.3330
596704,0.3652,0.002942,339.87, 442.3325
596705,0.3691,0.003511,284.79, 442.3330
596706,0.3721,0.002990,334.46, 442.3327
596707,0.3750,0.002957,338.16, 442.3330
596708,0.3779,0.002958,338.11, 442.3328
596709,0.3809,0.003117,320.83, 442.3330
596710,0.3843,0.003066,326.17, 442.3328
