TotalFrame,Time,DeltaTime,FPS,RAM
512335,0.0000,0.010436,95.82, 922.8218
512336,0.0000,0.010436,95.82, 922.9598
512337,0.0200,0.020000,50.00, 922.8458
512338,0.0234,0.003546,281.98, 922.8463
512339,0.0269,0.003381,295.76, 922.8469
512340,0.0410,0.014351,69.68, 922.8463
512341,0.0508,0.009868,101.34, 922.8610
512342,0.0615,0.010379,96.35, 922.8461
512343,0.0713,0.009765,102.41, 922.8464
512344,0.0811,0.010108,98.94, 922.8464
512345,0.0913,0.010220,97.85, 922.8464
512346,0.1016,0.010026,99.74, 922.8464
512347,0.1113,0.009745,102.61, 922.8562
512348,0.1211,0.009855,101.47, 922.8408
512349,0.1313,0.010455,95.65, 922.8414
512350,0.1416,0.009892,101.09, 922.8408
512351,0.1514,0.010123,98.78, 922.8411
512352,0.1616,0.009947,100.53, 922.8408
512353,0.1714,0.010008,99.92, 922.8408
512354,0.1816,0.010102,98.99, 922.8408
512355,0.1919,0.010042,99.58, 922.8414
512356,0.2012,0.009701,103.08, 922.8408
512357,0.2114,0.010165,98.38, 922.8411
512358,0.2217,0.010264,97.43, 922.8408
512359,0.2314,0.009656,103.56, 922.8414
512360,0.2417,0.010039,99.61, 922.8411
512361,0.2510,0.009642,103.71, 922.8411
512362,0.2617,0.010530,94.97, 922.8408
512363,0.2715,0.009832,101.71, 922.8408
512364,0.2813,0.009936,100.64, 922.8411
512365,0.2915,0.010219,97.86, 922.8414
512366,0.3018,0.010086,99.15, 922.8414
512367,0.3115,0.009812,101.91, 922.8408
512368,0.3213,0.009823,101.80, 922.8414
512369,0.3315,0.010180,98.24, 922.8408
512370,0.3418,0.010029,99.71, 922.8408
512371,0.3511,0.009708,103.01, 922.8408
512372,0.3613,0.010048,99.52, 922.8447
512373,0.3716,0.010330,96.80, 922.8408
512374,0.3813,0.009729,102.78, 922.8411
512375,0.3916,0.010291,97.17, 922.8411
512376,0.4014,0.009792,102.12, 922.8682
512377,0.4116,0.010261,97.46, 922.8414
512378,0.4219,0.010207,97.97, 922.8411
512379,0.4316,0.009815,101.88, 922.8411
512380,0.4419,0.010188,98.16, 922.9033
512381,0.4517,0.009618,103.97, 922.8411
512382,0.4619,0.010210,97.94, 922.8411
512383,0.4722,0.010369,96.44, 922.8433
512384,0.4819,0.009706,103.03, 922.8408
512385,0.4922,0.010317,96.93, 922.8408
512386,0.5020,0.009684,103.26, 922.8433
512387,0.5117,0.010024,99.76, 922.8408
512388,0.5220,0.009877,101.25, 922.8408
512389,0.5317,0.010159,98.43, 922.8408
512390,0.5420,0.010168,98.35, 922.8491
512391,0.5522,0.010017,99.83, 922.8408
512392,0.5620,0.009914,100.87, 922.8411
512393,0.5723,0.010265,97.42, 922.8408
512394,0.5820,0.009821,101.82, 922.8411
512395,0.5923,0.010180,98.23, 922.9033
512396,0.6025,0.010338,96.73, 922.8408
512397,0.6128,0.010200,98.04, 922.8411
512398,0.6230,0.010134,98.68, 922.8408
512399,0.6328,0.009946,100.55, 922.8411
512400,0.6431,0.010015,99.85, 922.8414
512401,0.6523,0.009597,104.20, 922.8414
512402,0.6626,0.010249,97.57, 922.8411
512403,0.6733,0.010371,96.42, 922.8414
512404,0.6831,0.010033,99.67, 922.8408
